time,kv,kR,kOmega
1.164000000000000057e+01,6.188405752182006836e-01,1.829766780138015747e-01,5.186817049980163574e-02
1.165000000000000036e+01,6.173231005668640137e-01,1.829510927200317383e-01,5.122965574264526367e-02
1.166000000000000014e+01,6.181493997573852539e-01,1.830524355173110962e-01,5.154801160097122192e-02
1.166999999999999993e+01,6.162444353103637695e-01,1.829674690961837769e-01,5.092581734061241150e-02
1.167999999999999972e+01,6.163070797920227051e-01,1.829192638397216797e-01,5.124956369400024414e-02
1.168999999999999950e+01,6.138776540756225586e-01,1.827776879072189331e-01,5.064438655972480774e-02
1.170000000000000107e+01,6.132270097732543945e-01,1.825984120368957520e-01,5.099141597747802734e-02
1.171000000000000085e+01,6.105350255966186523e-01,1.824304461479187012e-01,5.038410052657127380e-02
1.172000000000000064e+01,6.092817187309265137e-01,1.820981502532958984e-01,5.077663809061050415e-02
1.173000000000000043e+01,6.066289544105529785e-01,1.819325834512710571e-01,5.019661411643028259e-02
1.174000000000000021e+01,6.047825813293457031e-01,1.814661324024200439e-01,5.062016472220420837e-02
1.175000000000000000e+01,6.022781133651733398e-01,1.812799125909805298e-01,5.009022355079650879e-02
1.175999999999999979e+01,5.998817086219787598e-01,1.806720644235610962e-01,5.052071809768676758e-02
1.176999999999999957e+01,5.973449945449829102e-01,1.804217696189880371e-01,5.003858730196952820e-02
1.177999999999999936e+01,5.945674777030944824e-01,1.796716153621673584e-01,5.048641189932823181e-02
1.179000000000000092e+01,5.919798016548156738e-01,1.793422847986221313e-01,5.006539449095726013e-02
1.180000000000000071e+01,5.889924764633178711e-01,1.784484386444091797e-01,5.050746351480484009e-02
1.181000000000000050e+01,5.863378643989562988e-01,1.780497729778289795e-01,5.011274293065071106e-02
1.182000000000000028e+01,5.833289623260498047e-01,1.770159900188446045e-01,5.057276412844657898e-02
1.183000000000000007e+01,5.803962945938110352e-01,1.765274256467819214e-01,5.019193887710571289e-02
1.183999999999999986e+01,5.775458812713623047e-01,1.754012107849121094e-01,5.066366121172904968e-02
1.184999999999999964e+01,5.747798681259155273e-01,1.748742908239364624e-01,5.028591305017471313e-02
1.185999999999999943e+01,5.724453330039978027e-01,1.737424880266189575e-01,5.080421641469001770e-02
1.187000000000000099e+01,5.698231458663940430e-01,1.732089519500732422e-01,5.044744163751602173e-02
1.188000000000000078e+01,5.679111480712890625e-01,1.720967888832092285e-01,5.096935853362083435e-02
1.189000000000000057e+01,5.659676790237426758e-01,1.715947538614273071e-01,5.059182643890380859e-02
1.190000000000000036e+01,5.654702782630920410e-01,1.706361770629882812e-01,5.116343498229980469e-02
1.191000000000000014e+01,5.641543865203857422e-01,1.702287048101425171e-01,5.084619671106338501e-02
1.191999999999999993e+01,5.639226436614990234e-01,1.691675037145614624e-01,5.150753259658813477e-02
1.192999999999999972e+01,5.629112124443054199e-01,1.688918620347976685e-01,5.122555047273635864e-02
1.193999999999999950e+01,5.647063255310058594e-01,1.683919429779052734e-01,5.183167383074760437e-02
1.195000000000000107e+01,5.645469427108764648e-01,1.682447195053100586e-01,5.160211399197578430e-02
1.196000000000000085e+01,5.654127597808837891e-01,1.679533571004867554e-01,5.229215696454048157e-02
1.197000000000000064e+01,5.658568739891052246e-01,1.682599484920501709e-01,5.202469974756240845e-02
1.198000000000000043e+01,5.681880712509155273e-01,1.686664223670959473e-01,5.260899662971496582e-02
1.199000000000000021e+01,5.699973106384277344e-01,1.693762540817260742e-01,5.237944051623344421e-02
1.200000000000000000e+01,5.732598304748535156e-01,1.701942086219787598e-01,5.296145752072334290e-02
1.200999999999999979e+01,5.763255953788757324e-01,1.711302101612091064e-01,5.277369543910026550e-02
1.201999999999999957e+01,5.804269909858703613e-01,1.720550954341888428e-01,5.338541790843009949e-02
1.203000000000000114e+01,5.838971138000488281e-01,1.730109155178070068e-01,5.320417881011962891e-02
1.204000000000000092e+01,5.880396366119384766e-01,1.740061938762664795e-01,5.379813909530639648e-02
1.205000000000000071e+01,5.915886163711547852e-01,1.749593168497085571e-01,5.362980440258979797e-02
1.206000000000000050e+01,5.954901576042175293e-01,1.759659349918365479e-01,5.414808541536331177e-02
1.207000000000000028e+01,5.985521078109741211e-01,1.767929196357727051e-01,5.397976562380790710e-02
1.208000000000000007e+01,6.017749905586242676e-01,1.776742935180664062e-01,5.446238070726394653e-02
1.208999999999999986e+01,6.042760610580444336e-01,1.784015297889709473e-01,5.428482219576835632e-02
1.209999999999999964e+01,6.070507764816284180e-01,1.791083216667175293e-01,5.471736192703247070e-02
1.210999999999999943e+01,6.088543534278869629e-01,1.797560900449752808e-01,5.451264977455139160e-02
1.212000000000000099e+01,6.109617948532104492e-01,1.803461015224456787e-01,5.488840490579605103e-02
1.213000000000000078e+01,6.120434999465942383e-01,1.808210015296936035e-01,5.465990304946899414e-02
1.214000000000000057e+01,6.136901378631591797e-01,1.813144236803054810e-01,5.500524118542671204e-02
1.215000000000000036e+01,6.141043305397033691e-01,1.816513836383819580e-01,5.476621538400650024e-02
1.216000000000000014e+01,6.152489185333251953e-01,1.820231676101684570e-01,5.508142709732055664e-02
1.216999999999999993e+01,6.151636242866516113e-01,1.822286546230316162e-01,5.484643578529357910e-02
1.217999999999999972e+01,6.160832047462463379e-01,1.825409382581710815e-01,5.514961108565330505e-02
1.218999999999999950e+01,6.156875491142272949e-01,1.826683878898620605e-01,5.490651354193687439e-02
1.220000000000000107e+01,6.162160634994506836e-01,1.829319894313812256e-01,5.520321056246757507e-02
1.221000000000000085e+01,6.152440309524536133e-01,1.829786598682403564e-01,5.497169494628906250e-02
1.222000000000000064e+01,6.155030727386474609e-01,1.832270473241806030e-01,5.525953695178031921e-02
1.223000000000000043e+01,6.142647862434387207e-01,1.832402944564819336e-01,5.501995608210563660e-02
1.224000000000000021e+01,6.144484877586364746e-01,1.834634542465209961e-01,5.527964979410171509e-02
1.225000000000000000e+01,6.130423545837402344e-01,1.834115386009216309e-01,5.504066497087478638e-02
1.225999999999999979e+01,6.135092973709106445e-01,1.837011724710464478e-01,5.524570867419242859e-02
1.226999999999999957e+01,6.121186017990112305e-01,1.836443841457366943e-01,5.498516559600830078e-02
1.228000000000000114e+01,6.126889586448669434e-01,1.839927136898040771e-01,5.518067628145217896e-02
1.229000000000000092e+01,6.112328767776489258e-01,1.839143186807632446e-01,5.492795258760452271e-02
1.230000000000000071e+01,6.118542551994323730e-01,1.842253506183624268e-01,5.512964352965354919e-02
1.231000000000000050e+01,6.102643013000488281e-01,1.841032952070236206e-01,5.488375946879386902e-02
1.232000000000000028e+01,6.108688712120056152e-01,1.843948960304260254e-01,5.509276315569877625e-02
1.233000000000000007e+01,6.091589927673339844e-01,1.842446476221084595e-01,5.485479906201362610e-02
1.233999999999999986e+01,6.097335815429687500e-01,1.845229715108871460e-01,5.506816506385803223e-02
1.234999999999999964e+01,6.078605055809020996e-01,1.843209415674209595e-01,5.483192205429077148e-02
1.235999999999999943e+01,6.085026264190673828e-01,1.845990717411041260e-01,5.507562309503555298e-02
1.237000000000000099e+01,6.065061688423156738e-01,1.843496561050415039e-01,5.486719682812690735e-02
1.238000000000000078e+01,6.072413921356201172e-01,1.846174001693725586e-01,5.510501191020011902e-02
1.239000000000000057e+01,6.051588654518127441e-01,1.843029856681823730e-01,5.488765239715576172e-02
1.240000000000000036e+01,6.059781312942504883e-01,1.845602393150329590e-01,5.509805679321289062e-02
1.241000000000000014e+01,6.036431789398193359e-01,1.841855943202972412e-01,5.487157776951789856e-02
1.241999999999999993e+01,6.043557524681091309e-01,1.844021230936050415e-01,5.507400631904602051e-02
1.242999999999999972e+01,6.017978787422180176e-01,1.839667111635208130e-01,5.483611300587654114e-02
1.243999999999999950e+01,6.023557782173156738e-01,1.841350197792053223e-01,5.502556636929512024e-02
1.245000000000000107e+01,5.995725393295288086e-01,1.836491972208023071e-01,5.477726086974143982e-02
1.246000000000000085e+01,6.000339984893798828e-01,1.837874948978424072e-01,5.494757369160652161e-02
1.247000000000000064e+01,5.969334840774536133e-01,1.832148134708404541e-01,5.471030622720718384e-02
1.248000000000000043e+01,5.972981452941894531e-01,1.833243966102600098e-01,5.485486984252929688e-02
1.249000000000000021e+01,5.939047932624816895e-01,1.826740503311157227e-01,5.461919307708740234e-02
1.250000000000000000e+01,5.941702723503112793e-01,1.827370971441268921e-01,5.474504828453063965e-02
1.250999999999999979e+01,5.904442071914672852e-01,1.819988489151000977e-01,5.449708923697471619e-02
1.251999999999999957e+01,5.906632542610168457e-01,1.820282787084579468e-01,5.460530519485473633e-02
1.253000000000000114e+01,5.866280198097229004e-01,1.811877638101577759e-01,5.433150753378868103e-02
1.254000000000000092e+01,5.867564678192138672e-01,1.812018603086471558e-01,5.439482256770133972e-02
1.255000000000000071e+01,5.826357603073120117e-01,1.802540123462677002e-01,5.413376167416572571e-02
1.256000000000000050e+01,5.827976465225219727e-01,1.802309751510620117e-01,5.417707189917564392e-02
1.257000000000000028e+01,5.789134502410888672e-01,1.792241930961608887e-01,5.389479547739028931e-02
1.258000000000000007e+01,5.792826414108276367e-01,1.791784763336181641e-01,5.391004309058189392e-02
1.258999999999999986e+01,5.754510164260864258e-01,1.780835986137390137e-01,5.361760407686233521e-02
1.259999999999999964e+01,5.759754776954650879e-01,1.780213415622711182e-01,5.360309407114982605e-02
1.260999999999999943e+01,5.722097158432006836e-01,1.768873929977416992e-01,5.332725122570991516e-02
1.262000000000000099e+01,5.729798078536987305e-01,1.768091619014739990e-01,5.329367145895957947e-02
1.263000000000000078e+01,5.699734091758728027e-01,1.759370863437652588e-01,5.296447500586509705e-02
1.264000000000000057e+01,5.711709260940551758e-01,1.758543848991394043e-01,5.287438258528709412e-02
1.265000000000000036e+01,5.685212612152099609e-01,1.751796305179595947e-01,5.257122591137886047e-02
1.266000000000000014e+01,5.699946880340576172e-01,1.750630885362625122e-01,5.244584009051322937e-02
1.266999999999999993e+01,5.685887336730957031e-01,1.743991523981094360e-01,5.218138918280601501e-02
1.267999999999999972e+01,5.708749294281005859e-01,1.743423193693161011e-01,5.203915759921073914e-02
1.268999999999999950e+01,5.721356272697448730e-01,1.739912927150726318e-01,5.177529528737068176e-02
1.270000000000000107e+01,5.749270319938659668e-01,1.740092337131500244e-01,5.164448171854019165e-02
1.271000000000000085e+01,5.763506889343261719e-01,1.736372262239456177e-01,5.142024904489517212e-02
1.272000000000000064e+01,5.798209905624389648e-01,1.738632768392562866e-01,5.126563459634780884e-02
1.273000000000000043e+01,5.836024880409240723e-01,1.741598397493362427e-01,5.091264471411705017e-02
1.274000000000000021e+01,5.877875685691833496e-01,1.746043264865875244e-01,5.071965605020523071e-02
1.275000000000000000e+01,5.923510193824768066e-01,1.750631779432296753e-01,5.038509890437126160e-02
1.275999999999999979e+01,5.970937013626098633e-01,1.757434904575347900e-01,5.016024783253669739e-02
1.276999999999999957e+01,6.025422215461730957e-01,1.764818280935287476e-01,4.979613423347473145e-02
1.278000000000000114e+01,6.071423292160034180e-01,1.774150282144546509e-01,4.958594962954521179e-02
1.279000000000000092e+01,6.124654412269592285e-01,1.784259825944900513e-01,4.925213009119033813e-02
1.280000000000000071e+01,6.167474389076232910e-01,1.794637143611907959e-01,4.903983697295188904e-02
1.281000000000000050e+01,6.212391257286071777e-01,1.805602312088012695e-01,4.873190447688102722e-02
1.282000000000000028e+01,6.241866350173950195e-01,1.814322471618652344e-01,4.857026413083076477e-02
1.283000000000000007e+01,6.276102662086486816e-01,1.824324727058410645e-01,4.831362515687942505e-02
1.283999999999999986e+01,6.295803189277648926e-01,1.830794811248779297e-01,4.818359017372131348e-02
1.284999999999999964e+01,6.322141885757446289e-01,1.839074492454528809e-01,4.797526821494102478e-02
1.285999999999999943e+01,6.336649060249328613e-01,1.844770312309265137e-01,4.785251244902610779e-02
1.287000000000000099e+01,6.356678605079650879e-01,1.851538270711898804e-01,4.764021188020706177e-02
1.288000000000000078e+01,6.366716623306274414e-01,1.855883449316024780e-01,4.752631857991218567e-02
1.289000000000000057e+01,6.380987763404846191e-01,1.860866397619247437e-01,4.736286029219627380e-02
1.290000000000000036e+01,6.386784315109252930e-01,1.863741278648376465e-01,4.727491363883018494e-02
1.291000000000000014e+01,6.396673917770385742e-01,1.867274791002273560e-01,4.716617241501808167e-02
1.291999999999999993e+01,6.398340463638305664e-01,1.868657171726226807e-01,4.711145907640457153e-02
1.292999999999999972e+01,6.404229998588562012e-01,1.870784461498260498e-01,4.706142097711563110e-02
1.293999999999999950e+01,6.401855945587158203e-01,1.870613545179367065e-01,4.704674705862998962e-02
1.295000000000000107e+01,6.403771638870239258e-01,1.870976984500885010e-01,4.705584794282913208e-02
1.296000000000000085e+01,6.397672891616821289e-01,1.869158893823623657e-01,4.709425196051597595e-02
1.297000000000000064e+01,6.395162343978881836e-01,1.867893636226654053e-01,4.713999107480049133e-02
1.298000000000000043e+01,6.385688185691833496e-01,1.864905059337615967e-01,4.720953479409217834e-02
1.299000000000000021e+01,6.379640102386474609e-01,1.862228214740753174e-01,4.731466993689537048e-02
1.300000000000000000e+01,6.364308595657348633e-01,1.857530772686004639e-01,4.743590578436851501e-02
1.300999999999999979e+01,6.352258324623107910e-01,1.852648258209228516e-01,4.760381579399108887e-02
1.301999999999999957e+01,6.329214572906494141e-01,1.845847517251968384e-01,4.778202250599861145e-02
1.303000000000000114e+01,6.309913992881774902e-01,1.839265376329421997e-01,4.804159328341484070e-02
1.304000000000000092e+01,6.275522708892822266e-01,1.831334084272384644e-01,4.830818623304367065e-02
1.305000000000000071e+01,6.243383884429931641e-01,1.823158711194992065e-01,4.862343147397041321e-02
1.306000000000000050e+01,6.195614337921142578e-01,1.814035922288894653e-01,4.896953701972961426e-02
1.307000000000000028e+01,6.150338053703308105e-01,1.804901212453842163e-01,4.936418682336807251e-02
1.308000000000000007e+01,6.088965535163879395e-01,1.796119809150695801e-01,4.975397139787673950e-02
1.308999999999999986e+01,6.030869483947753906e-01,1.787407994270324707e-01,5.019198730587959290e-02
1.309999999999999964e+01,5.962349772453308105e-01,1.780314147472381592e-01,5.050424486398696899e-02
1.310999999999999943e+01,5.900730490684509277e-01,1.771636605262756348e-01,5.099363252520561218e-02
1.312000000000000099e+01,5.850794315338134766e-01,1.767709553241729736e-01,5.118739232420921326e-02
1.313000000000000078e+01,5.798793435096740723e-01,1.759687662124633789e-01,5.158063396811485291e-02
1.314000000000000057e+01,5.767644643783569336e-01,1.758216023445129395e-01,5.164489895105361938e-02
1.315000000000000036e+01,5.729613900184631348e-01,1.750476062297821045e-01,5.196387693285942078e-02
1.316000000000000014e+01,5.724097490310668945e-01,1.752990782260894775e-01,5.188528448343276978e-02
1.316999999999999993e+01,5.701926350593566895e-01,1.746102869510650635e-01,5.209242179989814758e-02
1.317999999999999972e+01,5.723404884338378906e-01,1.751846969127655029e-01,5.197966843843460083e-02
1.318999999999999950e+01,5.709080696105957031e-01,1.744951903820037842e-01,5.216765403747558594e-02
1.320000000000000107e+01,5.758082866668701172e-01,1.752848923206329346e-01,5.212640762329101562e-02
1.321000000000000085e+01,5.753030180931091309e-01,1.747936159372329712e-01,5.226648971438407898e-02
1.322000000000000064e+01,5.811481475830078125e-01,1.761711835861206055e-01,5.224558711051940918e-02
1.323000000000000043e+01,5.806086063385009766e-01,1.757484674453735352e-01,5.241333320736885071e-02
1.324000000000000021e+01,5.859774351119995117e-01,1.772758513689041138e-01,5.257215723395347595e-02
1.325000000000000000e+01,5.854253768920898438e-01,1.768959462642669678e-01,5.272589251399040222e-02
1.325999999999999979e+01,5.908963680267333984e-01,1.784405708312988281e-01,5.284762382507324219e-02
1.326999999999999957e+01,5.893870592117309570e-01,1.779811531305313110e-01,5.301076173782348633e-02
1.328000000000000114e+01,5.950447916984558105e-01,1.796552240848541260e-01,5.303874239325523376e-02
1.329000000000000092e+01,5.934224128723144531e-01,1.791486293077468872e-01,5.321766063570976257e-02
1.330000000000000071e+01,5.991258025169372559e-01,1.807855665683746338e-01,5.322408303618431091e-02
1.331000000000000050e+01,5.975189208984375000e-01,1.803140640258789062e-01,5.338440090417861938e-02
1.332000000000000028e+01,6.026591062545776367e-01,1.818068623542785645e-01,5.335969477891921997e-02
1.333000000000000007e+01,6.008993387222290039e-01,1.813266873359680176e-01,5.349863693118095398e-02
1.333999999999999986e+01,6.059807538986206055e-01,1.827192157506942749e-01,5.347814783453941345e-02
1.334999999999999964e+01,6.039117574691772461e-01,1.821772158145904541e-01,5.359309539198875427e-02
1.335999999999999943e+01,6.084695458412170410e-01,1.834355294704437256e-01,5.356780439615249634e-02
1.337000000000000099e+01,6.060797572135925293e-01,1.828415691852569580e-01,5.366886779665946960e-02
1.338000000000000078e+01,6.100456714630126953e-01,1.839779764413833618e-01,5.362244322896003723e-02
1.339000000000000057e+01,6.072971820831298828e-01,1.833266168832778931e-01,5.371054634451866150e-02
1.340000000000000036e+01,6.107513904571533203e-01,1.843543499708175659e-01,5.364269018173217773e-02
1.341000000000000014e+01,6.076297760009765625e-01,1.836356967687606812e-01,5.372076109051704407e-02
1.341999999999999993e+01,6.106900572776794434e-01,1.845647394657135010e-01,5.362743884325027466e-02
1.342999999999999972e+01,6.071991920471191406e-01,1.837716400623321533e-01,5.369684100151062012e-02
1.343999999999999950e+01,6.100271344184875488e-01,1.846175640821456909e-01,5.357572436332702637e-02
1.345000000000000107e+01,6.061362624168395996e-01,1.837411522865295410e-01,5.363569408655166626e-02
1.346000000000000085e+01,6.087492704391479492e-01,1.845202445983886719e-01,5.349140986800193787e-02
1.347000000000000064e+01,6.044657230377197266e-01,1.835711747407913208e-01,5.352881178259849548e-02
1.348000000000000043e+01,6.069310903549194336e-01,1.843293160200119019e-01,5.335360392928123474e-02
1.349000000000000021e+01,6.023162007331848145e-01,1.832996606826782227e-01,5.337097123265266418e-02
1.350000000000000000e+01,6.046999096870422363e-01,1.840359121561050415e-01,5.317112803459167480e-02
1.350999999999999979e+01,5.998780131340026855e-01,1.829561442136764526e-01,5.318376049399375916e-02
1.351999999999999957e+01,6.022060513496398926e-01,1.836382746696472168e-01,5.295152589678764343e-02
1.353000000000000114e+01,5.971099138259887695e-01,1.824752986431121826e-01,5.296936258673667908e-02
1.354000000000000092e+01,5.994538068771362305e-01,1.831049621105194092e-01,5.273339897394180298e-02
1.355000000000000071e+01,5.940553545951843262e-01,1.818409562110900879e-01,5.273941159248352051e-02
1.356000000000000050e+01,5.964531898498535156e-01,1.824259757995605469e-01,5.250297859311103821e-02
1.357000000000000028e+01,5.908357501029968262e-01,1.810632050037384033e-01,5.250693112611770630e-02
1.358000000000000007e+01,5.933948159217834473e-01,1.816233247518539429e-01,5.226790904998779297e-02
1.358999999999999986e+01,5.876613855361938477e-01,1.801633983850479126e-01,5.226295813918113708e-02
1.359999999999999964e+01,5.902407765388488770e-01,1.806817799806594849e-01,5.200286582112312317e-02
1.360999999999999943e+01,5.844911932945251465e-01,1.791194826364517212e-01,5.198854207992553711e-02
1.362000000000000099e+01,5.871137380599975586e-01,1.796000897884368896e-01,5.171081423759460449e-02
1.363000000000000078e+01,5.812460780143737793e-01,1.779361069202423096e-01,5.168486386537551880e-02
1.364000000000000057e+01,5.840091109275817871e-01,1.783698052167892456e-01,5.140112712979316711e-02
1.365000000000000036e+01,5.785011649131774902e-01,1.767269372940063477e-01,5.132947117090225220e-02
1.366000000000000014e+01,5.815147161483764648e-01,1.771168559789657593e-01,5.105284973978996277e-02
1.366999999999999993e+01,5.762921571731567383e-01,1.754489690065383911e-01,5.099657177925109863e-02
1.367999999999999972e+01,5.793949961662292480e-01,1.758535355329513550e-01,5.071974545717239380e-02
1.368999999999999950e+01,5.748012661933898926e-01,1.742466539144515991e-01,5.064145848155021667e-02
1.370000000000000107e+01,5.774343013763427734e-01,1.746147871017456055e-01,5.036036297678947449e-02
1.371000000000000085e+01,5.733214616775512695e-01,1.731503009796142578e-01,5.026487633585929871e-02
1.372000000000000064e+01,5.765925049781799316e-01,1.736561954021453857e-01,5.002358183264732361e-02
1.373000000000000043e+01,5.730918049812316895e-01,1.725342422723770142e-01,4.999497160315513611e-02
1.374000000000000021e+01,5.763036012649536133e-01,1.731651723384857178e-01,4.973264038562774658e-02
1.375000000000000000e+01,5.756772160530090332e-01,1.724728792905807495e-01,4.969042167067527771e-02
1.375999999999999979e+01,5.797290802001953125e-01,1.732980012893676758e-01,4.936723783612251282e-02
1.376999999999999957e+01,5.815477371215820312e-01,1.730848848819732666e-01,4.923462495207786560e-02
1.378000000000000114e+01,5.869334340095520020e-01,1.744374334812164307e-01,4.877704009413719177e-02
1.379000000000000092e+01,5.905059576034545898e-01,1.746675074100494385e-01,4.857081174850463867e-02
1.380000000000000071e+01,5.959498286247253418e-01,1.760317981243133545e-01,4.810098558664321899e-02
1.381000000000000050e+01,5.994863510131835938e-01,1.764652132987976074e-01,4.794128611683845520e-02
1.382000000000000028e+01,6.043196320533752441e-01,1.777999550104141235e-01,4.747660085558891296e-02
1.383000000000000007e+01,6.080176830291748047e-01,1.783542484045028687e-01,4.733011871576309204e-02
1.383999999999999986e+01,6.124083995819091797e-01,1.797131299972534180e-01,4.686556756496429443e-02
1.384999999999999964e+01,6.155234575271606445e-01,1.803270280361175537e-01,4.678856208920478821e-02
1.385999999999999943e+01,6.191543340682983398e-01,1.815384924411773682e-01,4.634419456124305725e-02
1.387000000000000099e+01,6.217981576919555664e-01,1.821182668209075928e-01,4.633109644055366516e-02
1.388000000000000078e+01,6.244639158248901367e-01,1.830128431320190430e-01,4.598055407404899597e-02
1.389000000000000057e+01,6.265524625778198242e-01,1.834681630134582520e-01,4.601105675101280212e-02
1.390000000000000036e+01,6.284831762313842773e-01,1.841325461864471436e-01,4.570935666561126709e-02
1.391000000000000014e+01,6.299918889999389648e-01,1.844839304685592651e-01,4.577497020363807678e-02
1.391999999999999993e+01,6.311683058738708496e-01,1.849109530448913574e-01,4.553601890802383423e-02
1.392999999999999972e+01,6.322157382965087891e-01,1.851735264062881470e-01,4.561141133308410645e-02
1.393999999999999950e+01,6.329183578491210938e-01,1.854637414216995239e-01,4.541071876883506775e-02
1.395000000000000107e+01,6.334871649742126465e-01,1.855685710906982422e-01,4.556591063737869263e-02
1.396000000000000085e+01,6.337162852287292480e-01,1.857302784919738770e-01,4.539497569203376770e-02
1.397000000000000064e+01,6.338701248168945312e-01,1.857365816831588745e-01,4.563330858945846558e-02
1.398000000000000043e+01,6.336591839790344238e-01,1.857704073190689087e-01,4.552259668707847595e-02
1.399000000000000021e+01,6.334715485572814941e-01,1.857168525457382202e-01,4.581112042069435120e-02
1.400000000000000000e+01,6.327263116836547852e-01,1.856278926134109497e-01,4.574215784668922424e-02
1.400999999999999979e+01,6.320276856422424316e-01,1.854469925165176392e-01,4.607770591974258423e-02
1.401999999999999957e+01,6.307216286659240723e-01,1.852208077907562256e-01,4.605376347899436951e-02
1.403000000000000114e+01,6.294388771057128906e-01,1.848643720149993896e-01,4.642504453659057617e-02
1.404000000000000092e+01,6.275289058685302734e-01,1.844718605279922485e-01,4.643605649471282959e-02
1.405000000000000071e+01,6.256648302078247070e-01,1.839556097984313965e-01,4.682638123631477356e-02
1.406000000000000050e+01,6.230697631835937500e-01,1.834320276975631714e-01,4.685353860259056091e-02
1.407000000000000028e+01,6.204344034194946289e-01,1.828221976757049561e-01,4.725519195199012756e-02
1.408000000000000007e+01,6.171233654022216797e-01,1.822126805782318115e-01,4.731588438153266907e-02
1.408999999999999986e+01,6.139863133430480957e-01,1.815171092748641968e-01,4.773838445544242859e-02
1.409999999999999964e+01,6.099857687950134277e-01,1.808615028858184814e-01,4.788911342620849609e-02
1.410999999999999943e+01,6.062371134757995605e-01,1.801395714282989502e-01,4.838580638170242310e-02
1.412000000000000099e+01,6.019008755683898926e-01,1.793818175792694092e-01,4.853067919611930847e-02
1.413000000000000078e+01,5.978537201881408691e-01,1.785480082035064697e-01,4.898414760828018188e-02
1.414000000000000057e+01,5.931078791618347168e-01,1.777519434690475464e-01,4.910437390208244324e-02
1.415000000000000036e+01,5.889061093330383301e-01,1.768284291028976440e-01,4.956018924713134766e-02
1.416000000000000014e+01,5.841366648674011230e-01,1.758913397789001465e-01,4.971554875373840332e-02
1.416999999999999993e+01,5.801103711128234863e-01,1.747892796993255615e-01,5.018140003085136414e-02
1.417999999999999972e+01,5.758401751518249512e-01,1.738771945238113403e-01,5.025479197502136230e-02
1.418999999999999950e+01,5.722592473030090332e-01,1.728017479181289673e-01,5.065243318676948547e-02
1.420000000000000107e+01,5.687829852104187012e-01,1.721312105655670166e-01,5.062845349311828613e-02
1.421000000000000085e+01,5.660657286643981934e-01,1.712566316127777100e-01,5.091011151671409607e-02
1.422000000000000064e+01,5.636763572692871094e-01,1.707251667976379395e-01,5.078823491930961609e-02
1.423000000000000043e+01,5.617755651473999023e-01,1.698987185955047607e-01,5.103499814867973328e-02
1.424000000000000021e+01,5.606492757797241211e-01,1.694013923406600952e-01,5.083419010043144226e-02
1.425000000000000000e+01,5.592151284217834473e-01,1.684818267822265625e-01,5.103578045964241028e-02
1.425999999999999979e+01,5.579400658607482910e-01,1.678832769393920898e-01,5.087465792894363403e-02
1.426999999999999957e+01,5.569155216217041016e-01,1.669473946094512939e-01,5.102318525314331055e-02
1.428000000000000114e+01,5.570198297500610352e-01,1.665385812520980835e-01,5.081111192703247070e-02
1.429000000000000092e+01,5.568236112594604492e-01,1.655922830104827881e-01,5.094341188669204712e-02
1.430000000000000071e+01,5.579310655593872070e-01,1.652636528015136719e-01,5.076310038566589355e-02
1.431000000000000050e+01,5.588268041610717773e-01,1.643278002738952637e-01,5.094614252448081970e-02
1.432000000000000028e+01,5.616815090179443359e-01,1.640533506870269775e-01,5.096010118722915649e-02
1.433000000000000007e+01,5.640260577201843262e-01,1.632931381464004517e-01,5.128542706370353699e-02
1.433999999999999986e+01,5.669480562210083008e-01,1.634152233600616455e-01,5.149219185113906860e-02
1.434999999999999964e+01,5.700546503067016602e-01,1.636195480823516846e-01,5.174623057246208191e-02
1.435999999999999943e+01,5.744490027427673340e-01,1.646857261657714844e-01,5.185325071215629578e-02
1.437000000000000099e+01,5.792517066001892090e-01,1.653954237699508667e-01,5.203474685549736023e-02
1.438000000000000078e+01,5.845110416412353516e-01,1.668553948402404785e-01,5.204813554883003235e-02
1.439000000000000057e+01,5.880975127220153809e-01,1.676899194717407227e-01,5.221288278698921204e-02
1.440000000000000036e+01,5.918780565261840820e-01,1.691212803125381470e-01,5.219630151987075806e-02
1.441000000000000014e+01,5.950331687927246094e-01,1.700641512870788574e-01,5.226925015449523926e-02
1.441999999999999993e+01,5.978407859802246094e-01,1.712669134140014648e-01,5.221910402178764343e-02
1.442999999999999972e+01,6.000974178314208984e-01,1.720919013023376465e-01,5.225356295704841614e-02
1.443999999999999950e+01,6.019777059555053711e-01,1.730639487504959106e-01,5.219639465212821960e-02
1.445000000000000107e+01,6.032773852348327637e-01,1.736473739147186279e-01,5.224115774035453796e-02
1.446000000000000085e+01,6.049826145172119141e-01,1.745389252901077271e-01,5.215588212013244629e-02
1.447000000000000064e+01,6.059060096740722656e-01,1.750114113092422485e-01,5.216506123542785645e-02
1.448000000000000043e+01,6.074771881103515625e-01,1.758439689874649048e-01,5.204344540834426880e-02
1.449000000000000021e+01,6.081039309501647949e-01,1.762098670005798340e-01,5.203501135110855103e-02
1.450000000000000000e+01,6.088171601295471191e-01,1.767143905162811279e-01,5.194462463259696960e-02
1.450999999999999979e+01,6.090930104255676270e-01,1.768985688686370850e-01,5.192884430289268494e-02
1.451999999999999957e+01,6.091328859329223633e-01,1.771205216646194458e-01,5.186606571078300476e-02
1.453000000000000114e+01,6.089860796928405762e-01,1.772085875272750854e-01,5.183121189475059509e-02
1.454000000000000092e+01,6.084923744201660156e-01,1.772984862327575684e-01,5.174627527594566345e-02
