time,vx,vy,vz,psi_dot
8.140000000000000568e+00,1.012438964843750000e+01,2.978162765502929688e+00,-4.645853042602539062e+00,6.082649230957031250e-01
8.150000000000000355e+00,8.914151191711425781e+00,1.982619762420654297e+00,-4.156630039215087891e+00,5.875701904296875000e-01
8.160000000000000142e+00,1.034913539886474609e+01,2.636892795562744141e+00,-4.695150852203369141e+00,6.266498565673828125e-01
8.169999999999999929e+00,9.124849319458007812e+00,1.690309047698974609e+00,-4.233321189880371094e+00,6.085958480834960938e-01
8.179999999999999716e+00,1.056519031524658203e+01,2.309558391571044922e+00,-4.765657424926757812e+00,6.470332145690917969e-01
8.189999999999999503e+00,9.324836730957031250e+00,1.403801441192626953e+00,-4.316882133483886719e+00,6.300592422485351562e-01
8.199999999999999289e+00,1.077270698547363281e+01,1.994180679321289062e+00,-4.847556114196777344e+00,6.684408187866210938e-01
8.210000000000000853e+00,9.511167526245117188e+00,1.122179031372070312e+00,-4.403266906738281250e+00,6.516895294189453125e-01
8.220000000000000639e+00,1.100427150726318359e+01,1.678502559661865234e+00,-4.866806030273437500e+00,6.870503425598144531e-01
8.230000000000000426e+00,9.694387435913085938e+00,8.414244651794433594e-01,-4.461270332336425781e+00,6.720323562622070312e-01
8.240000000000000213e+00,1.121999549865722656e+01,1.365292072296142578e+00,-4.871244430541992188e+00,7.048120498657226562e-01
8.250000000000000000e+00,9.896581649780273438e+00,5.634880065917968750e-01,-4.459577560424804688e+00,6.890125274658203125e-01
8.259999999999999787e+00,1.141928482055664062e+01,1.070516109466552734e+00,-4.880149364471435547e+00,7.219953536987304688e-01
8.269999999999999574e+00,1.008213996887207031e+01,2.960920333862304688e-01,-4.446704387664794922e+00,7.039203643798828125e-01
8.279999999999999361e+00,1.160626888275146484e+01,7.951879501342773438e-01,-4.878807067871093750e+00,7.378163337707519531e-01
8.290000000000000924e+00,1.026082992553710938e+01,4.525184631347656250e-02,-4.431343078613281250e+00,7.179613113403320312e-01
8.300000000000000711e+00,1.177922439575195312e+01,5.345726013183593750e-01,-4.858877658843994141e+00,7.517280578613281250e-01
8.310000000000000497e+00,1.043278217315673828e+01,-1.898646354675292969e-01,-4.410668373107910156e+00,7.321166992187500000e-01
8.320000000000000284e+00,1.194767475128173828e+01,2.924585342407226562e-01,-4.840440750122070312e+00,7.655286788940429688e-01
8.330000000000000071e+00,1.059713840484619141e+01,-3.939211368560791016e-01,-4.392715454101562500e+00,7.455821037292480469e-01
8.339999999999999858e+00,1.210751533508300781e+01,1.002120971679687500e-01,-4.792296886444091797e+00,7.804565429687500000e-01
8.349999999999999645e+00,1.076436233520507812e+01,-5.795753002166748047e-01,-4.379300117492675781e+00,7.604541778564453125e-01
8.359999999999999432e+00,1.226684570312500000e+01,-1.028323173522949219e-01,-4.781250000000000000e+00,8.011651039123535156e-01
8.370000000000000995e+00,1.092836189270019531e+01,-7.534074783325195312e-01,-4.371311664581298828e+00,7.803850173950195312e-01
8.380000000000000782e+00,1.242228507995605469e+01,-2.970361709594726562e-01,-4.779738426208496094e+00,8.241028785705566406e-01
8.390000000000000568e+00,1.109383583068847656e+01,-9.170937538146972656e-01,-4.373764991760253906e+00,8.018627166748046875e-01
8.400000000000000355e+00,1.257783889770507812e+01,-4.570591449737548828e-01,-4.769197463989257812e+00,8.455419540405273438e-01
8.410000000000000142e+00,1.125611305236816406e+01,-1.045113801956176758e+00,-4.363604545593261719e+00,8.218498229980468750e-01
8.419999999999999929e+00,1.273287010192871094e+01,-5.860269069671630859e-01,-4.747632980346679688e+00,8.655056953430175781e-01
8.429999999999999716e+00,1.141918945312500000e+01,-1.143553256988525391e+00,-4.340932369232177734e+00,8.403644561767578125e-01
8.439999999999999503e+00,1.288838863372802734e+01,-6.759989261627197266e-01,-4.706723690032958984e+00,8.826518058776855469e-01
8.449999999999999289e+00,1.158444595336914062e+01,-1.204681396484375000e+00,-4.300203323364257812e+00,8.564000129699707031e-01
8.460000000000000853e+00,1.304329681396484375e+01,-7.339048385620117188e-01,-4.649808406829833984e+00,8.982725143432617188e-01
8.470000000000000639e+00,1.175055980682373047e+01,-1.235592365264892578e+00,-4.244071006774902344e+00,8.710598945617675781e-01
8.480000000000000426e+00,1.320507526397705078e+01,-7.822000980377197266e-01,-4.582938194274902344e+00,9.135851860046386719e-01
8.490000000000000213e+00,1.192241191864013672e+01,-1.248724460601806641e+00,-4.180745124816894531e+00,8.855342864990234375e-01
8.500000000000000000e+00,1.336791801452636719e+01,-8.036065101623535156e-01,-4.505642890930175781e+00,9.286131858825683594e-01
8.509999999999999787e+00,1.209836006164550781e+01,-1.248234510421752930e+00,-4.108021259307861328e+00,8.998293876647949219e-01
8.519999999999999574e+00,1.352972507476806641e+01,-7.890677452087402344e-01,-4.421036243438720703e+00,9.435706138610839844e-01
8.529999999999999361e+00,1.227402687072753906e+01,-1.214359998703002930e+00,-4.028209686279296875e+00,9.139556884765625000e-01
8.540000000000000924e+00,1.368790435791015625e+01,-7.387661933898925781e-01,-4.336438179016113281e+00,9.585285186767578125e-01
8.550000000000000711e+00,1.244721603393554688e+01,-1.147322654724121094e+00,-3.946596384048461914e+00,9.280638694763183594e-01
8.560000000000000497e+00,1.383651256561279297e+01,-6.792581081390380859e-01,-4.255557060241699219e+00,9.726343154907226562e-01
8.570000000000000284e+00,1.261154651641845703e+01,-1.073261499404907227e+00,-3.865667581558227539e+00,9.416408538818359375e-01
8.580000000000000071e+00,1.398317337036132812e+01,-5.995011329650878906e-01,-4.163428306579589844e+00,9.876880645751953125e-01
8.589999999999999858e+00,1.277693271636962891e+01,-9.937107563018798828e-01,-3.786230087280273438e+00,9.552059173583984375e-01
8.599999999999999645e+00,1.411856174468994141e+01,-5.142855644226074219e-01,-4.051741600036621094e+00,1.001832485198974609e+00
8.609999999999999432e+00,1.294152259826660156e+01,-8.985412120819091797e-01,-3.709343671798706055e+00,9.679036140441894531e-01
8.620000000000000995e+00,1.425140380859375000e+01,-4.113733768463134766e-01,-3.937971591949462891e+00,1.014458656311035156e+00
8.630000000000000782e+00,1.309765338897705078e+01,-7.848942279815673828e-01,-3.635714054107666016e+00,9.801459312438964844e-01
8.640000000000000568e+00,1.438394069671630859e+01,-3.023278713226318359e-01,-3.831452131271362305e+00,1.025119781494140625e+00
8.650000000000000355e+00,1.323480796813964844e+01,-6.307864189147949219e-01,-3.570433855056762695e+00,9.914021492004394531e-01
8.660000000000000142e+00,1.450441360473632812e+01,-1.680934429168701172e-01,-3.727296590805053711e+00,1.034571647644042969e+00
8.669999999999999929e+00,1.336180496215820312e+01,-4.707169532775878906e-01,-3.485859632492065430e+00,1.000635147094726562e+00
8.679999999999999716e+00,1.461047363281250000e+01,-1.008987426757812500e-02,-3.626546859741210938e+00,1.042808055877685547e+00
8.689999999999999503e+00,1.348307609558105469e+01,-2.946889400482177734e-01,-3.389409780502319336e+00,1.007958412170410156e+00
8.700000000000001066e+00,1.470612049102783203e+01,1.955914497375488281e-01,-3.540751934051513672e+00,1.048917770385742188e+00
8.710000000000000853e+00,1.359898090362548828e+01,-9.363055229187011719e-02,-3.289781808853149414e+00,1.013508319854736328e+00
8.720000000000000639e+00,1.479685306549072266e+01,4.359722137451171875e-01,-3.450080156326293945e+00,1.053459644317626953e+00
8.730000000000000426e+00,1.369920539855957031e+01,1.477885246276855469e-01,-3.204158544540405273e+00,1.016828060150146484e+00
8.740000000000000213e+00,1.487398338317871094e+01,6.673026084899902344e-01,-3.319655656814575195e+00,1.056007385253906250e+00
8.750000000000000000e+00,1.379934501647949219e+01,3.992366790771484375e-01,-3.100906610488891602e+00,1.018648147583007812e+00
8.759999999999999787e+00,1.494578170776367188e+01,9.070324897766113281e-01,-3.179280757904052734e+00,1.056181907653808594e+00
8.769999999999999574e+00,1.389509201049804688e+01,6.533622741699218750e-01,-2.986468076705932617e+00,1.019524574279785156e+00
8.779999999999999361e+00,1.501579093933105469e+01,1.154971122741699219e+00,-3.023885488510131836e+00,1.054821968078613281e+00
8.790000000000000924e+00,1.398757171630859375e+01,9.106302261352539062e-01,-2.861952781677246094e+00,1.019466400146484375e+00
8.800000000000000711e+00,1.508296203613281250e+01,1.404130458831787109e+00,-2.853853702545166016e+00,1.051848411560058594e+00
8.810000000000000497e+00,1.407622814178466797e+01,1.166815757751464844e+00,-2.725211381912231445e+00,1.017800807952880859e+00
8.820000000000000284e+00,1.514593124389648438e+01,1.656677722930908203e+00,-2.680319547653198242e+00,1.047632694244384766e+00
8.830000000000000071e+00,1.415581226348876953e+01,1.420378684997558594e+00,-2.587734460830688477e+00,1.014364242553710938e+00
8.839999999999999858e+00,1.520377922058105469e+01,1.907188892364501953e+00,-2.501555681228637695e+00,1.042107105255126953e+00
8.849999999999999645e+00,1.422830104827880859e+01,1.669318675994873047e+00,-2.448841333389282227e+00,1.009340763092041016e+00
8.859999999999999432e+00,1.525846004486083984e+01,2.155010700225830078e+00,-2.310911417007446289e+00,1.036723136901855469e+00
8.870000000000000995e+00,1.428377151489257812e+01,1.897773742675781250e+00,-2.299433946609497070e+00,1.002145290374755859e+00
8.880000000000000782e+00,1.530408859252929688e+01,2.393126487731933594e+00,-2.125933170318603516e+00,1.029870033264160156e+00
8.890000000000000568e+00,1.432834434509277344e+01,2.114002704620361328e+00,-2.148783206939697266e+00,9.931654930114746094e-01
8.900000000000000355e+00,1.533779144287109375e+01,2.619066238403320312e+00,-1.965816020965576172e+00,1.022410392761230469e+00
8.910000000000000142e+00,1.436466407775878906e+01,2.322361469268798828e+00,-2.007842063903808594e+00,9.832072257995605469e-01
8.919999999999999929e+00,1.536071300506591797e+01,2.831459045410156250e+00,-1.821178197860717773e+00,1.013511180877685547e+00
8.929999999999999716e+00,1.439174461364746094e+01,2.518076896667480469e+00,-1.863198280334472656e+00,9.713888168334960938e-01
8.939999999999999503e+00,1.537847995758056641e+01,3.046836853027343750e+00,-1.684980392456054688e+00,1.002762794494628906e+00
8.950000000000001066e+00,1.440731239318847656e+01,2.699503898620605469e+00,-1.737661361694335938e+00,9.585990905761718750e-01
8.960000000000000853e+00,1.538485527038574219e+01,3.251481056213378906e+00,-1.559026241302490234e+00,9.904627799987792969e-01
8.970000000000000639e+00,1.440954399108886719e+01,2.861237525939941406e+00,-1.629167795181274414e+00,9.446263313293457031e-01
8.980000000000000426e+00,1.538443756103515625e+01,3.445231914520263672e+00,-1.445368528366088867e+00,9.764604568481445312e-01
8.990000000000000213e+00,1.440297126770019531e+01,3.008799552917480469e+00,-1.535253524780273438e+00,9.291563034057617188e-01
9.000000000000000000e+00,1.537614822387695312e+01,3.623669147491455078e+00,-1.340570449829101562e+00,9.600911140441894531e-01
9.009999999999999787e+00,1.439265727996826172e+01,3.152148723602294922e+00,-1.443505287170410156e+00,9.118452072143554688e-01
9.019999999999999574e+00,1.536117362976074219e+01,3.789274692535400391e+00,-1.244515180587768555e+00,9.418840408325195312e-01
9.029999999999999361e+00,1.437738418579101562e+01,3.302199840545654297e+00,-1.358002424240112305e+00,8.932633399963378906e-01
9.040000000000000924e+00,1.534023761749267578e+01,3.943309783935546875e+00,-1.156597137451171875e+00,9.228487014770507812e-01
9.050000000000000711e+00,1.435398578643798828e+01,3.441321849822998047e+00,-1.283975839614868164e+00,8.740463256835937500e-01
9.060000000000000497e+00,1.531274795532226562e+01,4.085721969604492188e+00,-1.075812578201293945e+00,9.032368659973144531e-01
9.070000000000000284e+00,1.432278823852539062e+01,3.570213317871093750e+00,-1.218619346618652344e+00,8.543815612792968750e-01
9.080000000000000071e+00,1.528072547912597656e+01,4.220507144927978516e+00,-1.000667810440063477e+00,8.829936981201171875e-01
9.089999999999999858e+00,1.429125022888183594e+01,3.695504665374755859e+00,-1.166061162948608398e+00,8.362722396850585938e-01
9.099999999999999645e+00,1.524530410766601562e+01,4.346334934234619141e+00,-9.272098541259765625e-01,8.623070716857910156e-01
9.109999999999999432e+00,1.425710678100585938e+01,3.812091350555419922e+00,-1.110520362854003906e+00,8.180394172668457031e-01
9.120000000000000995e+00,1.520710945129394531e+01,4.468154907226562500e+00,-8.611750602722167969e-01,8.424425125122070312e-01
9.130000000000000782e+00,1.421732711791992188e+01,3.923223018646240234e+00,-1.058465242385864258e+00,7.990703582763671875e-01
9.140000000000000568e+00,1.516164588928222656e+01,4.587054252624511719e+00,-8.057677745819091797e-01,8.235664367675781250e-01
9.150000000000000355e+00,1.417023181915283203e+01,4.033281803131103516e+00,-1.013793945312500000e+00,7.800011634826660156e-01
9.160000000000000142e+00,1.510917854309082031e+01,4.709105491638183594e+00,-7.626020908355712891e-01,8.048510551452636719e-01
9.169999999999999929e+00,1.412353992462158203e+01,4.159996509552001953e+00,-9.714603424072265625e-01,7.609591484069824219e-01
9.179999999999999716e+00,1.504924297332763672e+01,4.825572967529296875e+00,-7.200455665588378906e-01,7.869815826416015625e-01
9.189999999999999503e+00,1.407365608215332031e+01,4.291033744812011719e+00,-9.342432022094726562e-01,7.421936988830566406e-01
9.200000000000001066e+00,1.498345565795898438e+01,4.947772026062011719e+00,-6.783199310302734375e-01,7.696237564086914062e-01
9.210000000000000853e+00,1.402023124694824219e+01,4.424972534179687500e+00,-8.994114398956298828e-01,7.237043380737304688e-01
9.220000000000000639e+00,1.491720199584960938e+01,5.092086791992187500e+00,-6.496608257293701172e-01,7.527966499328613281e-01
9.230000000000000426e+00,1.396029281616210938e+01,4.561772346496582031e+00,-8.808767795562744141e-01,7.062053680419921875e-01
9.240000000000000213e+00,1.484772205352783203e+01,5.240986347198486328e+00,-6.157922744750976562e-01,7.368698120117187500e-01
9.250000000000000000e+00,1.389578628540039062e+01,4.703752994537353516e+00,-8.619964122772216797e-01,6.896815299987792969e-01
9.259999999999999787e+00,1.476719856262207031e+01,5.392439365386962891e+00,-6.014192104339599609e-01,7.213225364685058594e-01
9.269999999999999574e+00,1.382566261291503906e+01,4.847908020019531250e+00,-8.422625064849853516e-01,6.743316650390625000e-01
9.279999999999999361e+00,1.467843532562255859e+01,5.541265010833740234e+00,-5.811393260955810547e-01,7.062358856201171875e-01
9.290000000000000924e+00,1.374949455261230469e+01,4.995331764221191406e+00,-8.137547969818115234e-01,6.598548889160156250e-01
9.300000000000000711e+00,1.458101749420166016e+01,5.678110122680664062e+00,-5.275177955627441406e-01,6.897563934326171875e-01
9.310000000000000497e+00,1.366837978363037109e+01,5.150542259216308594e+00,-7.878029346466064453e-01,6.460833549499511719e-01
9.320000000000000284e+00,1.447430610656738281e+01,5.811030864715576172e+00,-4.537713527679443359e-01,6.725211143493652344e-01
9.330000000000000071e+00,1.357275962829589844e+01,5.282349586486816406e+00,-7.139325141906738281e-01,6.290411949157714844e-01
9.339999999999999858e+00,1.435653686523437500e+01,5.945823192596435547e+00,-3.873562812805175781e-01,6.561675071716308594e-01
9.349999999999999645e+00,1.346685886383056641e+01,5.411777496337890625e+00,-6.310808658599853516e-01,6.122093200683593750e-01
9.359999999999999432e+00,1.422889900207519531e+01,6.084904670715332031e+00,-3.237271308898925781e-01,6.398844718933105469e-01
9.370000000000000995e+00,1.334935379028320312e+01,5.546104907989501953e+00,-5.525434017181396484e-01,5.955753326416015625e-01
9.380000000000000782e+00,1.408953857421875000e+01,6.229269504547119141e+00,-2.663958072662353516e-01,6.242423057556152344e-01
9.390000000000000568e+00,1.319776725769042969e+01,5.726802349090576172e+00,-5.161201953887939453e-01,5.791831016540527344e-01
9.400000000000000355e+00,1.392413616180419922e+01,6.422846317291259766e+00,-2.343916893005371094e-01,6.091499328613281250e-01
9.410000000000000142e+00,1.303003311157226562e+01,5.929496288299560547e+00,-4.921400547027587891e-01,5.646967887878417969e-01
9.419999999999999929e+00,1.374606609344482422e+01,6.663637161254882812e+00,-2.354419231414794922e-01,5.945596694946289062e-01
9.429999999999999716e+00,1.285066604614257812e+01,6.141123771667480469e+00,-4.895997047424316406e-01,5.504350662231445312e-01
9.439999999999999503e+00,1.355778694152832031e+01,6.952891349792480469e+00,-2.820575237274169922e-01,5.806527137756347656e-01
9.450000000000001066e+00,1.266109466552734375e+01,6.419351100921630859e+00,-5.283677577972412109e-01,5.371637344360351562e-01
9.460000000000000853e+00,1.335975837707519531e+01,7.236709594726562500e+00,-3.278088569641113281e-01,5.672917366027832031e-01
9.470000000000000639e+00,1.246593475341796875e+01,6.713678836822509766e+00,-5.966150760650634766e-01,5.262866020202636719e-01
9.480000000000000426e+00,1.315889549255371094e+01,7.517032623291015625e+00,-3.992092609405517578e-01,5.571146011352539062e-01
9.490000000000000213e+00,1.225855350494384766e+01,7.001202106475830078e+00,-6.534147262573242188e-01,5.167722702026367188e-01
9.500000000000000000e+00,1.294194412231445312e+01,7.809717655181884766e+00,-4.473590850830078125e-01,5.477008819580078125e-01
9.509999999999999787e+00,1.203814315795898438e+01,7.276868820190429688e+00,-6.974506378173828125e-01,5.073642730712890625e-01
9.519999999999999574e+00,1.270170974731445312e+01,8.144285202026367188e+00,-4.873621463775634766e-01,5.385684967041015625e-01
9.529999999999999361e+00,1.178964614868164062e+01,7.579221725463867188e+00,-7.214987277984619141e-01,4.980826377868652344e-01
9.540000000000000924e+00,1.242677497863769531e+01,8.516294479370117188e+00,-4.846477508544921875e-01,5.263385772705078125e-01
9.550000000000000711e+00,1.146406650543212891e+01,7.931482791900634766e+00,-7.083976268768310547e-01,4.910273551940917969e-01
9.560000000000000497e+00,1.211372375488281250e+01,8.876709938049316406e+00,-4.455673694610595703e-01,5.153403282165527344e-01
9.570000000000000284e+00,1.110172271728515625e+01,8.292768478393554688e+00,-6.760895252227783203e-01,4.777822494506835938e-01
9.580000000000000071e+00,1.173673820495605469e+01,9.237640380859375000e+00,-4.206681251525878906e-01,5.000782012939453125e-01
9.589999999999999858e+00,1.069307518005371094e+01,8.635271072387695312e+00,-6.486880779266357422e-01,4.646124839782714844e-01
9.599999999999999645e+00,1.132969093322753906e+01,9.584145545959472656e+00,-3.824949264526367188e-01,4.853358268737792969e-01
9.609999999999999432e+00,1.026721191406250000e+01,8.951904296875000000e+00,-6.226074695587158203e-01,4.506740570068359375e-01
9.620000000000000995e+00,1.088057041168212891e+01,9.932758331298828125e+00,-3.222501277923583984e-01,4.694318771362304688e-01
9.630000000000000782e+00,9.810280799865722656e+00,9.259384155273437500e+00,-5.832111835479736328e-01,4.341197013854980469e-01
9.640000000000000568e+00,1.041609287261962891e+01,1.028426361083984375e+01,-2.093458175659179688e-01,4.512033462524414062e-01
9.650000000000000355e+00,9.317539215087890625e+00,9.546577453613281250e+00,-5.362129211425781250e-01,4.152922630310058594e-01
9.660000000000000142e+00,9.928808212280273438e+00,1.058013725280761719e+01,-9.613394737243652344e-02,4.298477172851562500e-01
9.669999999999999929e+00,8.828418731689453125e+00,9.820590019226074219e+00,-4.450690746307373047e-01,3.950591087341308594e-01
9.679999999999999716e+00,9.465282440185546875e+00,1.081989765167236328e+01,1.424217224121093750e-01,4.078369140625000000e-01
9.689999999999999503e+00,8.373157501220703125e+00,1.003314208984375000e+01,-2.215433120727539062e-01,3.721241950988769531e-01
9.700000000000001066e+00,8.971099853515625000e+00,1.101332855224609375e+01,3.811097145080566406e-01,3.815045356750488281e-01
9.710000000000000853e+00,7.883868217468261719e+00,1.019646644592285156e+01,-1.376152038574218750e-02,3.469314575195312500e-01
9.720000000000000639e+00,8.513147354125976562e+00,1.114232254028320312e+01,6.008458137512207031e-01,3.559250831604003906e-01
9.730000000000000426e+00,7.440259456634521484e+00,1.027688980102539062e+01,1.600599288940429688e-01,3.226861953735351562e-01
9.740000000000000213e+00,8.105976104736328125e+00,1.121891498565673828e+01,8.055686950683593750e-01,3.326520919799804688e-01
9.750000000000000000e+00,6.979348659515380859e+00,1.027825355529785156e+01,3.382897377014160156e-01,2.943005561828613281e-01
9.759999999999999787e+00,7.698316574096679688e+00,1.124967575073242188e+01,9.953951835632324219e-01,3.107028007507324219e-01
9.769999999999999574e+00,6.536872386932373047e+00,1.024101448059082031e+01,5.341696739196777344e-01,2.702956199645996094e-01
9.779999999999999361e+00,7.195317745208740234e+00,1.119777679443359375e+01,1.130151748657226562e+00,2.924523353576660156e-01
9.790000000000000924e+00,6.034743785858154297e+00,1.013364982604980469e+01,6.774783134460449219e-01,2.540011405944824219e-01
9.800000000000000711e+00,6.692655086517333984e+00,1.108955860137939453e+01,1.131513118743896484e+00,2.755222320556640625e-01
9.810000000000000497e+00,5.570297241210937500e+00,9.999296188354492188e+00,7.001113891601562500e-01,2.416849136352539062e-01
9.820000000000000284e+00,6.300170421600341797e+00,1.101830673217773438e+01,1.001386642456054688e+00,2.653183937072753906e-01
9.830000000000000071e+00,5.212581157684326172e+00,9.875597953796386719e+00,5.803203582763671875e-01,2.315292358398437500e-01
9.839999999999999858e+00,5.888404846191406250e+00,1.090907859802246094e+01,8.575963973999023438e-01,2.506513595581054688e-01
9.849999999999999645e+00,4.831745624542236328e+00,9.739849090576171875e+00,4.447913169860839844e-01,2.174654006958007812e-01
9.859999999999999432e+00,5.413265228271484375e+00,1.075608253479003906e+01,7.021164894104003906e-01,2.360277175903320312e-01
9.870000000000000995e+00,4.405634403228759766e+00,9.566111564636230469e+00,3.072333335876464844e-01,2.023320198059082031e-01
9.880000000000000782e+00,4.872059822082519531e+00,1.058209896087646484e+01,5.851578712463378906e-01,2.175297737121582031e-01
9.890000000000000568e+00,3.886609077453613281e+00,9.280317306518554688e+00,2.477145195007324219e-01,1.734519004821777344e-01
9.900000000000000355e+00,4.258301258087158203e+00,1.030474853515625000e+01,5.547571182250976562e-01,1.873602867126464844e-01
9.910000000000000142e+00,3.351361751556396484e+00,8.939228057861328125e+00,2.448606491088867188e-01,1.429920196533203125e-01
9.919999999999999929e+00,3.682837486267089844e+00,1.002561092376708984e+01,5.447745323181152344e-01,1.577076911926269531e-01
9.929999999999999716e+00,2.860484123229980469e+00,8.593004226684570312e+00,2.525615692138671875e-01,1.167597770690917969e-01
9.939999999999999503e+00,3.187000751495361328e+00,9.751653671264648438e+00,4.735016822814941406e-01,1.360459327697753906e-01
9.950000000000001066e+00,2.502026557922363281e+00,8.305309295654296875e+00,1.482176780700683594e-01,1.037058830261230469e-01
9.960000000000000853e+00,2.745923995971679688e+00,9.561082839965820312e+00,3.477811813354492188e-01,1.228389739990234375e-01
9.970000000000000639e+00,2.195012569427490234e+00,8.143461227416992188e+00,4.737615585327148438e-02,9.773111343383789062e-02
9.980000000000000426e+00,2.347719669342041016e+00,9.443159103393554688e+00,2.638363838195800781e-01,1.156573295593261719e-01
9.990000000000000213e+00,1.884486675262451172e+00,8.025024414062500000e+00,-1.752734184265136719e-02,9.343147277832031250e-02
1.000000000000000000e+01,1.991751194000244141e+00,9.342179298400878906e+00,1.987910270690917969e-01,1.085395812988281250e-01
1.000999999999999979e+01,1.607854366302490234e+00,7.939372062683105469e+00,-5.360484123229980469e-02,8.974123001098632812e-02
1.001999999999999957e+01,1.621446609497070312e+00,9.244726181030273438e+00,1.915788650512695312e-01,1.021504402160644531e-01
1.002999999999999936e+01,1.289172172546386719e+00,7.840554714202880859e+00,3.371477127075195312e-02,8.857250213623046875e-02
1.004000000000000092e+01,1.155395507812500000e+00,9.084401130676269531e+00,3.257942199707031250e-01,1.003394126892089844e-01
1.005000000000000071e+01,9.479475021362304688e-01,7.734670639038085938e+00,2.457189559936523438e-01,9.056997299194335938e-02
1.006000000000000050e+01,6.536173820495605469e-01,8.958082199096679688e+00,4.921913146972656250e-01,9.882020950317382812e-02
1.007000000000000028e+01,5.222940444946289062e-01,7.678325176239013672e+00,4.549360275268554688e-01,9.274625778198242188e-02
1.008000000000000007e+01,8.399009704589843750e-02,8.914754867553710938e+00,5.735492706298828125e-01,1.014666557312011719e-01
1.008999999999999986e+01,2.351760864257812500e-02,7.659106254577636719e+00,4.869580268859863281e-01,9.745645523071289062e-02
1.009999999999999964e+01,-4.359126091003417969e-01,8.929667472839355469e+00,5.299997329711914062e-01,1.101551055908203125e-01
1.010999999999999943e+01,-4.371154308319091797e-01,7.708964347839355469e+00,4.096841812133789062e-01,1.070752143859863281e-01
1.012000000000000099e+01,-9.898996353149414062e-01,9.014427185058593750e+00,4.422497749328613281e-01,1.267929077148437500e-01
1.013000000000000078e+01,-9.246313571929931641e-01,7.845737934112548828e+00,2.541518211364746094e-01,1.245460510253906250e-01
1.014000000000000057e+01,-1.562951803207397461e+00,9.180779457092285156e+00,2.827620506286621094e-01,1.513333320617675781e-01
1.015000000000000036e+01,-1.400854587554931641e+00,8.055660247802734375e+00,4.251003265380859375e-02,1.505408287048339844e-01
1.016000000000000014e+01,-2.079176902770996094e+00,9.373361587524414062e+00,9.615182876586914062e-02,1.769742965698242188e-01
1.016999999999999993e+01,-1.857683658599853516e+00,8.307452201843261719e+00,-2.106237411499023438e-01,1.820325851440429688e-01
1.017999999999999972e+01,-2.540867328643798828e+00,9.590086936950683594e+00,-1.001560688018798828e-01,1.982121467590332031e-01
1.018999999999999950e+01,-2.218661308288574219e+00,8.573708534240722656e+00,-4.118859767913818359e-01,2.090539932250976562e-01
1.020000000000000107e+01,-3.018798828125000000e+00,9.845745086669921875e+00,-2.401721477508544922e-01,2.096800804138183594e-01
1.021000000000000085e+01,-2.612046003341674805e+00,8.888471603393554688e+00,-5.447268486022949219e-01,2.208671569824218750e-01
1.022000000000000064e+01,-3.440165519714355469e+00,1.009227752685546875e+01,-2.717936038970947266e-01,2.106003761291503906e-01
1.023000000000000043e+01,-3.014924526214599609e+00,9.187314987182617188e+00,-5.785679817199707031e-01,2.187690734863281250e-01
1.024000000000000021e+01,-3.812785148620605469e+00,1.029717254638671875e+01,-3.219985961914062500e-01,2.095036506652832031e-01
1.025000000000000000e+01,-3.347554206848144531e+00,9.430313110351562500e+00,-6.551098823547363281e-01,2.126235961914062500e-01
1.025999999999999979e+01,-4.254770278930664062e+00,1.041591167449951172e+01,-3.966879844665527344e-01,2.025632858276367188e-01
1.026999999999999957e+01,-3.706616163253784180e+00,9.594058990478515625e+00,-6.865537166595458984e-01,2.027330398559570312e-01
1.027999999999999936e+01,-4.714504241943359375e+00,1.048108577728271484e+01,-3.851878643035888672e-01,1.942577362060546875e-01
1.029000000000000092e+01,-4.109610557556152344e+00,9.666650772094726562e+00,-6.702208518981933594e-01,1.889085769653320312e-01
1.030000000000000071e+01,-5.175806045532226562e+00,1.051223945617675781e+01,-3.817355632781982422e-01,1.864371299743652344e-01
1.031000000000000050e+01,-4.493189811706542969e+00,9.702089309692382812e+00,-6.635391712188720703e-01,1.795201301574707031e-01
1.032000000000000028e+01,-5.627346038818359375e+00,1.049596786499023438e+01,-3.687500953674316406e-01,1.834597587585449219e-01
1.033000000000000007e+01,-4.844936370849609375e+00,9.695982933044433594e+00,-6.704211235046386719e-01,1.750035285949707031e-01
1.033999999999999986e+01,-6.091940402984619141e+00,1.045791816711425781e+01,-4.408240318298339844e-01,1.911926269531250000e-01
1.034999999999999964e+01,-5.247266292572021484e+00,9.657440185546875000e+00,-7.909703254699707031e-01,1.839885711669921875e-01
1.035999999999999943e+01,-6.453549861907958984e+00,1.045032691955566406e+01,-5.072581768035888672e-01,1.979022026062011719e-01
1.037000000000000099e+01,-5.650090217590332031e+00,9.694307327270507812e+00,-8.384907245635986328e-01,1.890096664428710938e-01
1.038000000000000078e+01,-6.796540260314941406e+00,1.046461105346679688e+01,-4.067063331604003906e-01,2.018036842346191406e-01
1.039000000000000057e+01,-5.977029800415039062e+00,9.740211486816406250e+00,-7.375812530517578125e-01,1.931009292602539062e-01
1.040000000000000036e+01,-7.108030319213867188e+00,1.048347473144531250e+01,-2.533566951751708984e-01,2.070989608764648438e-01
1.041000000000000014e+01,-6.236824035644531250e+00,9.757151603698730469e+00,-5.957877635955810547e-01,1.993942260742187500e-01
