x,y,value
-1.779661,-0.940678,51.987194
-1.703390,-0.940678,52.432819
-1.627119,-0.940678,52.912273
-1.550848,-0.940678,53.340382
-1.474576,-0.940678,53.692760
-1.398305,-0.940678,53.807114
-1.322034,-0.940678,53.921391
-1.245763,-0.940678,54.008446
-1.169492,-0.940678,53.963535
-1.093220,-0.940678,53.920044
-1.016949,-0.940678,53.876667
-0.940678,-0.940678,53.834545
-0.864407,-0.940678,53.795116
-0.788136,-0.940678,53.790661
-0.711864,-0.940678,53.786396
-0.635593,-0.940678,53.694256
-0.559322,-0.940678,53.576462
-0.483051,-0.940678,53.451912
-0.406780,-0.940678,53.326935
-0.330508,-0.940678,53.201954
-0.254237,-0.940678,53.074986
-0.177966,-0.940678,52.927090
-0.101695,-0.940678,52.779209
-0.025424,-0.940678,52.528088
0.050847,-0.940678,52.296555
0.127119,-0.940678,52.065025
0.203390,-0.940678,51.724659
0.279661,-0.940678,51.323040
0.355932,-0.940678,50.644997
0.432203,-0.940678,49.922546
0.508474,-0.940678,49.291122
0.584746,-0.940678,48.594547
0.661017,-0.940678,47.895542
0.737288,-0.940678,46.848568
0.813559,-0.940678,46.697880
0.889830,-0.940678,47.078411
0.966102,-0.940678,47.795574
1.042373,-0.940678,48.532372
1.118644,-0.940678,49.436790
1.194915,-0.940678,49.870396
1.271186,-0.940678,50.320332
1.347457,-0.940678,50.676445
1.423728,-0.940678,51.016098
1.500000,-0.940678,51.363487
-3.000000,-0.864407,45.359978
-2.923729,-0.864407,46.195778
-2.847458,-0.864407,46.988918
-2.771186,-0.864407,47.780560
-2.694915,-0.864407,48.555965
-2.618644,-0.864407,49.291000
-2.542373,-0.864407,49.843010
-2.466102,-0.864407,50.395020
-2.389831,-0.864407,50.947041
-2.313559,-0.864407,51.690018
-2.237288,-0.864407,52.358501
-2.161017,-0.864407,52.665386
-2.084746,-0.864407,52.916286
-2.008475,-0.864407,53.167171
-1.932203,-0.864407,53.418072
-1.855932,-0.864407,53.668964
-1.779661,-0.864407,53.896423
-1.703390,-0.864407,54.020008
-1.627119,-0.864407,54.109470
-1.550848,-0.864407,54.188660
-1.474576,-0.864407,54.312840
-1.398305,-0.864407,54.403439
-1.322034,-0.864407,54.451645
-1.245763,-0.864407,54.436779
-1.169492,-0.864407,54.421623
-1.093220,-0.864407,54.378265
-1.016949,-0.864407,54.325729
-0.940678,-0.864407,54.273201
-0.864407,-0.864407,54.220669
-0.788136,-0.864407,54.174919
-0.711864,-0.864407,54.170597
-0.635593,-0.864407,54.105106
-0.559322,-0.864407,53.957714
-0.483051,-0.864407,53.806431
-0.406780,-0.864407,53.655155
-0.330508,-0.864407,53.504887
-0.254237,-0.864407,53.370693
-0.177966,-0.864407,53.236492
-0.101695,-0.864407,53.102299
-0.025424,-0.864407,52.922085
0.050847,-0.864407,52.690426
0.127119,-0.864407,52.427757
0.203390,-0.864407,52.055649
0.279661,-0.864407,51.656605
0.355932,-0.864407,51.255096
0.432203,-0.864407,50.772648
0.508474,-0.864407,50.153095
0.584746,-0.864407,49.443249
0.661017,-0.864407,48.812458
0.737288,-0.864407,48.749966
0.813559,-0.864407,48.675606
0.889830,-0.864407,49.329338
0.966102,-0.864407,50.108845
1.042373,-0.864407,50.546322
1.118644,-0.864407,50.983788
1.194915,-0.864407,51.352554
1.271186,-0.864407,51.701309
1.347457,-0.864407,52.059155
1.423728,-0.864407,52.421474
1.500000,-0.864407,52.652370
-3.000000,-0.788136,46.147442
-2.923729,-0.788136,46.853897
-2.847458,-0.788136,47.560329
-2.771186,-0.788136,48.275890
-2.694915,-0.788136,48.960300
-2.618644,-0.788136,49.730690
-2.542373,-0.788136,50.560982
-2.466102,-0.788136,51.270607
-2.389831,-0.788136,51.959408
-2.313559,-0.788136,52.618710
-2.237288,-0.788136,53.278015
-2.161017,-0.788136,53.875072
-2.084746,-0.788136,54.010811
-2.008475,-0.788136,54.094246
-1.932203,-0.788136,54.177677
-1.855932,-0.788136,54.238758
-1.779661,-0.788136,54.297993
-1.703390,-0.788136,54.357235
-1.627119,-0.788136,54.378246
-1.550848,-0.788136,54.367699
-1.474576,-0.788136,54.353188
-1.398305,-0.788136,54.339085
-1.322034,-0.788136,54.317616
-1.245763,-0.788136,54.284695
-1.169492,-0.788136,54.244011
-1.093220,-0.788136,54.203335
-1.016949,-0.788136,54.183231
-0.940678,-0.788136,54.159130
-0.864407,-0.788136,54.122272
-0.788136,-0.788136,54.053905
-0.711864,-0.788136,53.984062
-0.635593,-0.788136,53.926109
-0.559322,-0.788136,53.872715
-0.483051,-0.788136,53.807400
-0.406780,-0.788136,53.739017
-0.330508,-0.788136,53.686100
-0.254237,-0.788136,53.621895
-0.177966,-0.788136,53.487698
-0.101695,-0.788136,53.353504
-0.025424,-0.788136,53.223774
0.050847,-0.788136,53.003605
0.127119,-0.788136,52.714672
0.203390,-0.788136,52.401474
0.279661,-0.788136,52.058918
0.355932,-0.788136,51.638767
0.432203,-0.788136,51.170338
0.508474,-0.788136,50.807144
0.584746,-0.788136,50.380817
0.661017,-0.788136,50.298531
0.737288,-0.788136,50.483791
0.813559,-0.788136,50.787251
0.889830,-0.788136,51.157764
0.966102,-0.788136,51.595234
1.042373,-0.788136,51.937462
1.118644,-0.788136,52.291012
1.194915,-0.788136,52.641209
1.271186,-0.788136,52.832790
1.347457,-0.788136,52.808857
1.423728,-0.788136,52.784916
1.500000,-0.788136,52.760971
-3.000000,-0.711864,46.041302
-2.923729,-0.711864,46.710072
-2.847458,-0.711864,47.570141
-2.771186,-0.711864,48.484673
-2.694915,-0.711864,49.431019
-2.618644,-0.711864,50.375786
-2.542373,-0.711864,51.215576
-2.466102,-0.711864,51.958103
-2.389831,-0.711864,52.617401
-2.313559,-0.711864,53.276699
-2.237288,-0.711864,53.616558
-2.161017,-0.711864,53.775803
-2.084746,-0.711864,53.925652
-2.008475,-0.711864,54.050739
-1.932203,-0.711864,54.129337
-1.855932,-0.711864,54.188568
-1.779661,-0.711864,54.247799
-1.703390,-0.711864,54.307037
-1.627119,-0.711864,54.310509
-1.550848,-0.711864,54.303246
-1.474576,-0.711864,54.295994
-1.398305,-0.711864,54.273327
-1.322034,-0.711864,54.249104
-1.245763,-0.711864,54.225330
-1.169492,-0.711864,54.202698
-1.093220,-0.711864,54.173100
-1.016949,-0.711864,54.134846
-0.940678,-0.711864,54.071796
-0.864407,-0.711864,54.003658
-0.788136,-0.711864,53.916416
-0.711864,-0.711864,53.814671
-0.635593,-0.711864,53.730137
-0.559322,-0.711864,53.646694
-0.483051,-0.711864,53.573643
-0.406780,-0.711864,53.529415
-0.330508,-0.711864,53.476505
-0.254237,-0.711864,53.423595
-0.177966,-0.711864,53.370686
-0.101695,-0.711864,53.317776
-0.025424,-0.711864,53.279243
0.050847,-0.711864,53.226665
0.127119,-0.711864,52.962593
0.203390,-0.711864,52.661995
0.279661,-0.711864,52.403355
0.355932,-0.711864,52.132854
0.432203,-0.711864,51.825069
0.508474,-0.711864,51.488605
0.584746,-0.711864,51.598606
0.661017,-0.711864,51.717869
0.737288,-0.711864,51.983971
0.813559,-0.711864,52.310204
0.889830,-0.711864,52.532486
0.966102,-0.711864,52.875927
1.042373,-0.711864,52.983200
1.118644,-0.711864,52.989273
1.194915,-0.711864,52.963554
1.271186,-0.711864,52.934864
1.347457,-0.711864,52.906162
1.423728,-0.711864,52.877464
1.500000,-0.711864,52.841732
-3.000000,-0.635593,46.394306
-2.923729,-0.635593,47.217628
-2.847458,-0.635593,48.117195
-2.771186,-0.635593,49.047199
-2.694915,-0.635593,49.993553
-2.618644,-0.635593,50.909210
-2.542373,-0.635593,51.737972
-2.466102,-0.635593,52.520725
-2.389831,-0.635593,53.155010
-2.313559,-0.635593,53.312965
-2.237288,-0.635593,53.470921
-2.161017,-0.635593,53.629482
-2.084746,-0.635593,53.788723
-2.008475,-0.635593,53.947971
-1.932203,-0.635593,54.044292
-1.855932,-0.635593,54.138371
-1.779661,-0.635593,54.197605
-1.703390,-0.635593,54.248409
-1.627119,-0.635593,54.234192
-1.550848,-0.635593,54.219189
-1.474576,-0.635593,54.195961
-1.398305,-0.635593,54.172737
-1.322034,-0.635593,54.145897
-1.245763,-0.635593,54.114033
-1.169492,-0.635593,54.082180
-1.093220,-0.635593,54.042385
-1.016949,-0.635593,53.996525
-0.940678,-0.635593,53.950439
-0.864407,-0.635593,53.883396
-0.788136,-0.635593,53.816345
-0.711864,-0.635593,53.738827
-0.635593,-0.635593,53.666821
-0.559322,-0.635593,53.593662
-0.483051,-0.635593,53.531429
-0.406780,-0.635593,53.471943
-0.330508,-0.635593,53.409058
-0.254237,-0.635593,53.331760
-0.177966,-0.635593,53.254467
-0.101695,-0.635593,53.186977
-0.025424,-0.635593,53.183258
0.050847,-0.635593,53.135685
0.127119,-0.635593,53.065899
0.203390,-0.635593,53.020485
0.279661,-0.635593,52.975071
0.355932,-0.635593,52.880657
0.432203,-0.635593,52.723133
0.508474,-0.635593,52.842258
0.584746,-0.635593,52.964725
0.661017,-0.635593,53.026943
0.737288,-0.635593,53.044445
0.813559,-0.635593,53.043659
0.889830,-0.635593,53.051262
0.966102,-0.635593,53.053997
1.042373,-0.635593,53.063679
1.118644,-0.635593,53.034981
1.194915,-0.635593,53.006283
1.271186,-0.635593,52.977581
1.347457,-0.635593,52.929615
1.423728,-0.635593,52.880199
1.500000,-0.635593,52.830791
-3.000000,-0.559322,46.906548
-2.923729,-0.559322,47.793396
-2.847458,-0.559322,48.718609
-2.771186,-0.559322,49.643826
-2.694915,-0.559322,50.546707
-2.618644,-0.559322,51.383778
-2.542373,-0.559322,52.235798
-2.466102,-0.559322,52.799141
-2.389831,-0.559322,52.987679
-2.313559,-0.559322,53.171551
-2.237288,-0.559322,53.329510
-2.161017,-0.559322,53.487473
-2.084746,-0.559322,53.635315
-2.008475,-0.559322,53.782043
-1.932203,-0.559322,53.894321
-1.855932,-0.559322,53.990574
-1.779661,-0.559322,54.071171
-1.703390,-0.559322,54.120716
-1.627119,-0.559322,54.103878
-1.550848,-0.559322,54.080654
-1.474576,-0.559322,54.057430
-1.398305,-0.559322,54.034206
-1.322034,-0.559322,54.010975
-1.245763,-0.559322,53.984936
-1.169492,-0.559322,53.941090
-1.093220,-0.559322,53.896404
-1.016949,-0.559322,53.851711
-0.940678,-0.559322,53.789726
-0.864407,-0.559322,53.722675
-0.788136,-0.559322,53.655628
-0.711864,-0.559322,53.588821
-0.635593,-0.559322,53.527378
-0.559322,-0.559322,53.490696
-0.483051,-0.559322,53.456966
-0.406780,-0.559322,53.419071
-0.330508,-0.559322,53.366467
-0.254237,-0.559322,53.343945
-0.177966,-0.559322,53.327587
-0.101695,-0.559322,53.313198
-0.025424,-0.559322,53.289532
0.050847,-0.559322,53.260605
0.127119,-0.559322,53.198391
0.203390,-0.559322,53.131329
0.279661,-0.559322,53.064255
0.355932,-0.559322,53.018616
0.432203,-0.559322,53.039318
0.508474,-0.559322,53.069603
0.584746,-0.559322,53.145073
0.661017,-0.559322,53.159809
0.737288,-0.559322,53.170010
0.813559,-0.559322,53.177608
0.889830,-0.559322,53.185207
0.966102,-0.559322,53.183170
1.042373,-0.559322,53.146198
1.118644,-0.559322,53.087376
1.194915,-0.559322,53.024773
1.271186,-0.559322,52.968082
1.347457,-0.559322,52.918674
1.423728,-0.559322,52.869267
1.500000,-0.559322,52.819862
-3.000000,-0.483051,47.358639
-2.923729,-0.483051,48.330956
-2.847458,-0.483051,49.313122
-2.771186,-0.483051,50.223846
-2.694915,-0.483051,51.050709
-2.618644,-0.483051,51.881290
-2.542373,-0.483051,52.418011
-2.466102,-0.483051,52.615406
-2.389831,-0.483051,52.793362
-2.313559,-0.483051,52.970661
-2.237288,-0.483051,53.145962
-2.161017,-0.483051,53.292690
-2.084746,-0.483051,53.439423
-2.008475,-0.483051,53.586140
-1.932203,-0.483051,53.713058
-1.855932,-0.483051,53.811466
-1.779661,-0.483051,53.892952
-1.703390,-0.483051,53.945751
-1.627119,-0.483051,53.958668
-1.550848,-0.483051,53.942116
-1.474576,-0.483051,53.918900
-1.398305,-0.483051,53.895672
-1.322034,-0.483051,53.861568
-1.245763,-0.483051,53.825520
-1.169492,-0.483051,53.789463
-1.093220,-0.483051,53.750080
-1.016949,-0.483051,53.692928
-0.940678,-0.483051,53.627056
-0.864407,-0.483051,53.561176
-0.788136,-0.483051,53.494915
-0.711864,-0.483051,53.428257
-0.635593,-0.483051,53.378849
-0.559322,-0.483051,53.340706
-0.483051,-0.483051,53.306934
-0.406780,-0.483051,53.328030
-0.330508,-0.483051,53.367474
-0.254237,-0.483051,53.406914
-0.177966,-0.483051,53.417248
-0.101695,-0.483051,53.400997
-0.025424,-0.483051,53.379848
0.050847,-0.483051,53.360245
0.127119,-0.483051,53.327877
0.203390,-0.483051,53.275425
0.279661,-0.483051,53.241577
0.355932,-0.483051,53.264225
0.432203,-0.483051,53.269787
0.508474,-0.483051,53.292206
0.584746,-0.483051,53.337704
0.661017,-0.483051,53.373718
0.737288,-0.483051,53.384228
0.813559,-0.483051,53.394741
0.889830,-0.483051,53.395977
0.966102,-0.483051,53.367935
1.042373,-0.483051,53.284748
1.118644,-0.483051,53.193363
1.194915,-0.483051,53.101978
1.271186,-0.483051,53.010593
1.347457,-0.483051,52.934582
1.423728,-0.483051,52.871983
1.500000,-0.483051,52.786716
-3.000000,-0.406780,47.818676
-2.923729,-0.406780,48.800850
-2.847458,-0.406780,49.728462
-2.771186,-0.406780,50.549744
-2.694915,-0.406780,51.364887
-2.618644,-0.406780,51.972542
-2.542373,-0.406780,52.170460
-2.466102,-0.406780,52.368389
-2.389831,-0.406780,52.562462
-2.313559,-0.406780,52.741539
-2.237288,-0.406780,52.918839
-2.161017,-0.406780,53.096142
-2.084746,-0.406780,53.243519
-2.008475,-0.406780,53.367050
-1.932203,-0.406780,53.484600
-1.855932,-0.406780,53.566154
-1.779661,-0.406780,53.658939
-1.703390,-0.406780,53.758533
-1.627119,-0.406780,53.787434
-1.550848,-0.406780,53.798397
-1.474576,-0.406780,53.794941
-1.398305,-0.406780,53.749226
-1.322034,-0.406780,53.702148
-1.245763,-0.406780,53.666100
-1.169492,-0.406780,53.630039
-1.093220,-0.406780,53.586014
-1.016949,-0.406780,53.528767
-0.940678,-0.406780,53.464024
-0.864407,-0.406780,53.398144
-0.788136,-0.406780,53.332275
-0.711864,-0.406780,53.281643
-0.635593,-0.406780,53.234379
-0.559322,-0.406780,53.242611
-0.483051,-0.406780,53.265438
-0.406780,-0.406780,53.302666
-0.330508,-0.406780,53.342110
-0.254237,-0.406780,53.383427
-0.177966,-0.406780,53.408863
-0.101695,-0.406780,53.442135
-0.025424,-0.406780,53.456913
0.050847,-0.406780,53.448586
0.127119,-0.406780,53.428982
0.203390,-0.406780,53.401890
0.279661,-0.406780,53.408901
0.355932,-0.406780,53.385517
0.432203,-0.406780,53.398808
0.508474,-0.406780,53.432735
0.584746,-0.406780,53.475945
0.661017,-0.406780,53.526680
0.737288,-0.406780,53.537193
0.813559,-0.406780,53.542194
0.889830,-0.406780,53.527264
0.966102,-0.406780,53.479034
1.042373,-0.406780,53.424824
1.118644,-0.406780,53.368671
1.194915,-0.406780,53.312511
1.271186,-0.406780,53.254810
1.347457,-0.406780,53.160717
1.423728,-0.406780,53.019924
1.500000,-0.406780,52.879131
-3.000000,-0.330508,48.023998
-2.923729,-0.330508,48.936977
-2.847458,-0.330508,49.821083
-2.771186,-0.330508,50.636227
-2.694915,-0.330508,51.451481
-2.618644,-0.330508,51.764950
-2.542373,-0.330508,51.933727
-2.466102,-0.330508,52.118046
-2.389831,-0.330508,52.315968
-2.313559,-0.330508,52.505543
-2.237288,-0.330508,52.691341
-2.161017,-0.330508,52.841694
-2.084746,-0.330508,52.991131
-2.008475,-0.330508,53.121567
-1.932203,-0.330508,53.249683
-1.855932,-0.330508,53.352131
-1.779661,-0.330508,53.446907
-1.703390,-0.330508,53.541691
-1.627119,-0.330508,53.608326
-1.550848,-0.330508,53.635975
-1.474576,-0.330508,53.621449
-1.398305,-0.330508,53.608841
-1.322034,-0.330508,53.585255
-1.245763,-0.330508,53.538017
-1.169492,-0.330508,53.487301
-1.093220,-0.330508,53.418873
-1.016949,-0.330508,53.352642
-0.940678,-0.330508,53.295399
-0.864407,-0.330508,53.235115
-0.788136,-0.330508,53.204617
-0.711864,-0.330508,53.208782
-0.635593,-0.330508,53.216225
-0.559322,-0.330508,53.223667
-0.483051,-0.330508,53.246601
-0.406780,-0.330508,53.282158
-0.330508,-0.330508,53.311115
-0.254237,-0.330508,53.335262
-0.177966,-0.330508,53.368214
-0.101695,-0.330508,53.397385
-0.025424,-0.330508,53.436817
0.050847,-0.330508,53.473164
0.127119,-0.330508,53.482212
0.203390,-0.330508,53.465893
0.279661,-0.330508,53.444927
0.355932,-0.330508,53.461037
0.432203,-0.330508,53.478016
0.508474,-0.330508,53.516960
0.584746,-0.330508,53.567387
0.661017,-0.330508,53.619610
0.737288,-0.330508,53.641552
0.813559,-0.330508,53.635574
0.889830,-0.330508,53.584995
0.966102,-0.330508,53.531490
1.042373,-0.330508,53.473347
1.118644,-0.330508,53.408939
1.194915,-0.330508,53.344532
1.271186,-0.330508,53.240452
1.347457,-0.330508,53.134892
1.423728,-0.330508,53.029324
1.500000,-0.330508,52.923759
-3.000000,-0.254237,48.175949
-2.923729,-0.254237,49.089153
-2.847458,-0.254237,49.938442
-2.771186,-0.254237,50.753792
-2.694915,-0.254237,51.467823
-2.618644,-0.254237,51.604206
-2.542373,-0.254237,51.772705
-2.466102,-0.254237,51.941196
-2.389831,-0.254237,52.108723
-2.313559,-0.254237,52.263744
-2.237288,-0.254237,52.421551
-2.161017,-0.254237,52.577793
-2.084746,-0.254237,52.733845
-2.008475,-0.254237,52.883289
-1.932203,-0.254237,53.019733
-1.855932,-0.254237,53.141659
-1.779661,-0.254237,53.236435
-1.703390,-0.254237,53.332417
-1.627119,-0.254237,53.428841
-1.550848,-0.254237,53.457684
-1.474576,-0.254237,53.451336
-1.398305,-0.254237,53.441685
-1.322034,-0.254237,53.425064
-1.245763,-0.254237,53.417542
-1.169492,-0.254237,53.358204
-1.093220,-0.254237,53.290714
-1.016949,-0.254237,53.224575
-0.940678,-0.254237,53.212955
-0.864407,-0.254237,53.209095
-0.788136,-0.254237,53.206799
-0.711864,-0.254237,53.204021
-0.635593,-0.254237,53.212971
-0.559322,-0.254237,53.218849
-0.483051,-0.254237,53.223194
-0.406780,-0.254237,53.238514
-0.330508,-0.254237,53.261662
-0.254237,-0.254237,53.288708
-0.177966,-0.254237,53.304905
-0.101695,-0.254237,53.317715
-0.025424,-0.254237,53.334545
0.050847,-0.254237,53.336620
0.127119,-0.254237,53.380428
0.203390,-0.254237,53.393650
0.279661,-0.254237,53.423145
0.355932,-0.254237,53.456768
0.432203,-0.254237,53.494343
0.508474,-0.254237,53.552567
0.584746,-0.254237,53.616932
0.661017,-0.254237,53.669144
0.737288,-0.254237,53.697079
0.813559,-0.254237,53.660229
0.889830,-0.254237,53.606724
0.966102,-0.254237,53.553219
1.042373,-0.254237,53.498669
1.118644,-0.254237,53.404789
1.194915,-0.254237,53.299229
1.271186,-0.254237,53.193661
1.347457,-0.254237,53.088100
1.423728,-0.254237,52.982533
1.500000,-0.254237,52.876972
-3.000000,-0.177966,48.328632
-2.923729,-0.177966,49.240749
-2.847458,-0.177966,50.056091
-2.771186,-0.177966,50.871445
-2.694915,-0.177966,51.308720
-2.618644,-0.177966,51.443462
-2.542373,-0.177966,51.611958
-2.466102,-0.177966,51.751553
-2.389831,-0.177966,51.890789
-2.313559,-0.177966,52.030025
-2.237288,-0.177966,52.166355
-2.161017,-0.177966,52.308002
-2.084746,-0.177966,52.464924
-2.008475,-0.177966,52.625477
-1.932203,-0.177966,52.783512
-1.855932,-0.177966,52.916592
-1.779661,-0.177966,53.012905
-1.703390,-0.177966,53.100063
-1.627119,-0.177966,53.193386
-1.550848,-0.177966,53.279568
-1.474576,-0.177966,53.275242
-1.398305,-0.177966,53.270905
-1.322034,-0.177966,53.266579
-1.245763,-0.177966,53.241379
-1.169492,-0.177966,53.256992
-1.093220,-0.177966,53.271099
-1.016949,-0.177966,53.259487
-0.940678,-0.177966,53.255356
-0.864407,-0.177966,53.253067
-0.788136,-0.177966,53.250397
-0.711864,-0.177966,53.235348
-0.635593,-0.177966,53.221439
-0.559322,-0.177966,53.203899
-0.483051,-0.177966,53.186420
-0.406780,-0.177966,53.171860
-0.330508,-0.177966,53.165272
-0.254237,-0.177966,53.182095
-0.177966,-0.177966,53.189808
-0.101695,-0.177966,53.153103
-0.025424,-0.177966,53.152786
0.050847,-0.177966,53.196095
0.127119,-0.177966,53.247475
0.203390,-0.177966,53.333355
0.279661,-0.177966,53.395878
0.355932,-0.177966,53.437294
0.432203,-0.177966,53.479267
0.508474,-0.177966,53.537487
0.584746,-0.177966,53.617062
0.661017,-0.177966,53.681652
0.737288,-0.177966,53.717487
0.813559,-0.177966,53.681953
0.889830,-0.177966,53.628452
0.966102,-0.177966,53.552139
1.042373,-0.177966,53.460361
1.118644,-0.177966,53.357998
1.194915,-0.177966,53.252430
1.271186,-0.177966,53.146870
1.347457,-0.177966,53.041302
1.423728,-0.177966,52.935741
1.500000,-0.177966,52.830120
-3.000000,-0.101695,48.481308
-2.923729,-0.101695,49.343662
-2.847458,-0.101695,50.140423
-2.771186,-0.101695,50.937183
-2.694915,-0.101695,51.119251
-2.618644,-0.101695,51.206188
-2.542373,-0.101695,51.346401
-2.466102,-0.101695,51.486599
-2.389831,-0.101695,51.626808
-2.313559,-0.101695,51.767014
-2.237288,-0.101695,51.907223
-2.161017,-0.101695,52.039349
-2.084746,-0.101695,52.163986
-2.008475,-0.101695,52.308018
-1.932203,-0.101695,52.458843
-1.855932,-0.101695,52.609592
-1.779661,-0.101695,52.745918
-1.703390,-0.101695,52.852993
-1.627119,-0.101695,52.955593
-1.550848,-0.101695,53.058193
-1.474576,-0.101695,53.100590
-1.398305,-0.101695,53.096264
-1.322034,-0.101695,53.131161
-1.245763,-0.101695,53.176670
-1.169492,-0.101695,53.222183
-1.093220,-0.101695,53.261814
-1.016949,-0.101695,53.299683
-0.940678,-0.101695,53.295704
-0.864407,-0.101695,53.278732
-0.788136,-0.101695,53.261768
-0.711864,-0.101695,53.226254
-0.635593,-0.101695,53.192486
-0.559322,-0.101695,53.158718
-0.483051,-0.101695,53.118866
-0.406780,-0.101695,53.085964
-0.330508,-0.101695,53.086212
-0.254237,-0.101695,53.038639
-0.177966,-0.101695,52.988842
-0.101695,-0.101695,52.973869
-0.025424,-0.101695,53.011013
0.050847,-0.101695,53.071243
0.127119,-0.101695,53.157131
0.203390,-0.101695,53.243008
0.279661,-0.101695,53.324375
0.355932,-0.101695,53.383198
0.432203,-0.101695,53.448338
0.508474,-0.101695,53.519871
0.584746,-0.101695,53.607933
0.661017,-0.101695,53.662537
0.737288,-0.101695,53.667980
0.813559,-0.101695,53.629459
0.889830,-0.101695,53.554234
0.966102,-0.101695,53.479008
1.042373,-0.101695,53.403774
1.118644,-0.101695,53.311207
1.194915,-0.101695,53.205643
1.271186,-0.101695,53.100079
1.347457,-0.101695,52.962051
1.423728,-0.101695,52.820507
1.500000,-0.101695,52.686611
-3.000000,-0.025424,48.557140
-2.923729,-0.025424,49.406040
-2.847458,-0.025424,50.193035
-2.771186,-0.025424,50.799118
-2.694915,-0.025424,50.861530
-2.618644,-0.025424,50.937313
-2.542373,-0.025424,51.073776
-2.466102,-0.025424,51.210236
-2.389831,-0.025424,51.349934
-2.313559,-0.025424,51.490139
-2.237288,-0.025424,51.633610
-2.161017,-0.025424,51.778027
-2.084746,-0.025424,51.899326
-2.008475,-0.025424,52.012493
-1.932203,-0.025424,52.129253
-1.855932,-0.025424,52.293507
-1.779661,-0.025424,52.462452
-1.703390,-0.025424,52.611404
-1.627119,-0.025424,52.717812
-1.550848,-0.025424,52.820412
-1.474576,-0.025424,52.936127
-1.398305,-0.025424,53.028805
-1.322034,-0.025424,53.074322
-1.245763,-0.025424,53.119831
-1.169492,-0.025424,53.165344
-1.093220,-0.025424,53.217075
-1.016949,-0.025424,53.241528
-0.940678,-0.025424,53.241638
-0.864407,-0.025424,53.215260
-0.788136,-0.025424,53.177643
-0.711864,-0.025424,53.142036
-0.635593,-0.025424,53.108273
-0.559322,-0.025424,53.074512
-0.483051,-0.025424,53.040741
-0.406780,-0.025424,52.981434
-0.330508,-0.025424,52.930721
-0.254237,-0.025424,52.880924
-0.177966,-0.025424,52.858952
-0.101695,-0.025424,52.871479
-0.025424,-0.025424,52.925610
0.050847,-0.025424,52.996002
0.127119,-0.025424,53.067741
0.203390,-0.025424,53.152664
0.279661,-0.025424,53.240623
0.355932,-0.025424,53.308979
0.432203,-0.025424,53.388081
0.508474,-0.025424,53.461613
0.584746,-0.025424,53.561222
0.661017,-0.025424,53.573948
0.737288,-0.025424,53.559254
0.813559,-0.025424,53.521381
0.889830,-0.025424,53.446156
0.966102,-0.025424,53.367191
1.042373,-0.025424,53.264267
1.118644,-0.025424,53.158298
1.194915,-0.025424,53.027756
1.271186,-0.025424,52.904270
1.347457,-0.025424,52.783367
1.423728,-0.025424,52.647564
1.500000,-0.025424,52.518394
-3.000000,0.050847,48.688831
-2.923729,0.050847,49.502110
-2.847458,0.050847,50.234482
-2.771186,0.050847,50.576683
-2.694915,0.050847,50.643818
-2.618644,0.050847,50.718693
-2.542373,0.050847,50.855152
-2.466102,0.050847,50.991619
-2.389831,0.050847,51.128658
-2.313559,0.050847,51.270576
-2.237288,0.050847,51.406841
-2.161017,0.050847,51.525539
-2.084746,0.050847,51.641617
-2.008475,0.050847,51.741993
-1.932203,0.050847,51.870705
-1.855932,0.050847,52.001820
-1.779661,0.050847,52.158558
-1.703390,0.050847,52.327507
-1.627119,0.050847,52.495121
-1.550848,0.050847,52.660221
-1.474576,0.050847,52.816662
-1.398305,0.050847,52.945553
-1.322034,0.050847,53.017479
-1.245763,0.050847,53.062996
-1.169492,0.050847,53.113003
-1.093220,0.050847,53.112843
-1.016949,0.050847,53.103901
-0.940678,0.050847,53.094967
-0.864407,0.050847,53.091995
-0.788136,0.050847,53.084904
-0.711864,0.050847,53.057819
-0.635593,0.050847,53.024052
-0.559322,0.050847,52.949783
-0.483051,0.050847,52.879292
-0.406780,0.050847,52.823605
-0.330508,0.050847,52.770424
-0.254237,0.050847,52.752472
-0.177966,0.050847,52.759144
-0.101695,0.050847,52.818516
-0.025424,0.050847,52.888920
0.050847,0.050847,52.959309
0.127119,0.050847,53.029705
0.203390,0.050847,53.100384
0.279661,0.050847,53.174900
0.355932,0.050847,53.245022
0.432203,0.050847,53.304790
0.508474,0.050847,53.338413
0.584746,0.050847,53.348736
0.661017,0.050847,53.316803
0.737288,0.050847,53.276764
0.813559,0.050847,53.238132
0.889830,0.050847,53.159405
0.966102,0.050847,53.071575
1.042373,0.050847,52.975933
1.118644,0.050847,52.875362
1.194915,0.050847,52.766224
1.271186,0.050847,52.651070
1.347457,0.050847,52.538303
1.423728,0.050847,52.431240
1.500000,0.050847,52.331982
-3.000000,0.127119,48.829556
-2.923729,0.127119,49.594456
-2.847458,0.127119,50.227505
-2.771186,0.127119,50.134186
-2.694915,0.127119,50.040859
-2.618644,0.127119,49.975300
-2.542373,0.127119,50.140026
-2.466102,0.127119,50.334507
-2.389831,0.127119,50.563961
-2.313559,0.127119,50.714279
-2.237288,0.127119,50.852894
-2.161017,0.127119,50.991508
-2.084746,0.127119,51.141621
-2.008475,0.127119,51.297878
-1.932203,0.127119,51.472050
-1.855932,0.127119,51.646214
-1.779661,0.127119,51.817371
-1.703390,0.127119,52.093628
-1.627119,0.127119,52.320992
-1.550848,0.127119,52.507824
