time,t1,t2,t3,t4
8.000000000000000000e+00,2.974502086639404297e+00,3.142082929611206055e+00,2.979646205902099609e+00,3.135007381439208984e+00
8.009999999999999787e+00,3.012226343154907227e+00,3.145255327224731445e+00,3.181990146636962891e+00,2.953630924224853516e+00
8.019999999999999574e+00,2.974189758300781250e+00,3.164397239685058594e+00,3.007959365844726562e+00,3.123738050460815430e+00
8.029999999999999361e+00,3.014792203903198242e+00,3.172210931777954102e+00,3.207682371139526367e+00,2.954319477081298828e+00
8.040000000000000924e+00,2.956352233886718750e+00,3.197785615921020508e+00,3.020218133926391602e+00,3.122868061065673828e+00
8.050000000000000711e+00,3.003615856170654297e+00,3.200749397277832031e+00,3.212926864624023438e+00,2.965621709823608398e+00
8.060000000000000497e+00,2.926533937454223633e+00,3.223222494125366211e+00,3.009694099426269531e+00,3.124755382537841797e+00
8.070000000000000284e+00,2.987607479095458984e+00,3.213046073913574219e+00,3.194630146026611328e+00,2.978835344314575195e+00
8.080000000000000071e+00,2.905638456344604492e+00,3.227979898452758789e+00,2.980816364288330078e+00,3.136624336242675781e+00
8.089999999999999858e+00,2.982463359832763672e+00,3.204500436782836914e+00,3.158006906509399414e+00,2.999566793441772461e+00
8.099999999999999645e+00,2.903475522994995117e+00,3.214331626892089844e+00,2.943002939224243164e+00,3.155463933944702148e+00
8.109999999999999432e+00,2.999628067016601562e+00,3.172975063323974609e+00,3.126398801803588867e+00,3.015052795410156250e+00
8.120000000000000995e+00,2.931667566299438477e+00,3.194558143615722656e+00,2.935612678527832031e+00,3.162807941436767578e+00
8.130000000000000782e+00,3.042115688323974609e+00,3.146641731262207031e+00,3.131048679351806641e+00,3.018310546875000000e+00
8.140000000000000568e+00,2.972202539443969727e+00,3.169755697250366211e+00,2.946166992187500000e+00,3.156955242156982422e+00
8.150000000000000355e+00,3.089908838272094727e+00,3.125313997268676758e+00,3.150670766830444336e+00,3.012578487396240234e+00
8.160000000000000142e+00,3.009715795516967773e+00,3.161280393600463867e+00,2.966697692871093750e+00,3.148134708404541016e+00
8.169999999999999929e+00,3.123331785202026367e+00,3.130665779113769531e+00,3.180278301239013672e+00,3.003218412399291992e+00
8.179999999999999716e+00,3.026237487792968750e+00,3.189279794692993164e+00,2.996400594711303711e+00,3.142048835754394531e+00
8.189999999999999503e+00,3.133836984634399414e+00,3.169441461563110352e+00,3.212593078613281250e+00,3.000071525573730469e+00
8.199999999999999289e+00,3.021808862686157227e+00,3.243932247161865234e+00,3.020118951797485352e+00,3.145021677017211914e+00
8.210000000000000853e+00,3.127951145172119141e+00,3.222544908523559570e+00,3.230520486831665039e+00,3.006887435913085938e+00
8.220000000000000639e+00,3.007462024688720703e+00,3.299841642379760742e+00,3.025311470031738281e+00,3.157987117767333984e+00
8.230000000000000426e+00,3.121403455734252930e+00,3.264662504196166992e+00,3.224875450134277344e+00,3.023643016815185547e+00
8.240000000000000213e+00,3.000902414321899414e+00,3.334385633468627930e+00,3.010018110275268555e+00,3.180445432662963867e+00
8.250000000000000000e+00,3.130560874938964844e+00,3.280626058578491211e+00,3.203712463378906250e+00,3.049080610275268555e+00
8.259999999999999787e+00,3.016130208969116211e+00,3.339620351791381836e+00,2.987686634063720703e+00,3.209223747253417969e+00
8.269999999999999574e+00,3.163455486297607422e+00,3.269922256469726562e+00,3.185044765472412109e+00,3.075022220611572266e+00
8.279999999999999361e+00,3.053446054458618164e+00,3.326019763946533203e+00,2.975539684295654297e+00,3.234810829162597656e+00
8.290000000000000924e+00,3.214404821395874023e+00,3.250898122787475586e+00,3.185165166854858398e+00,3.093196153640747070e+00
8.300000000000000711e+00,3.099174261093139648e+00,3.313968181610107422e+00,2.983697414398193359e+00,3.247218608856201172e+00
8.310000000000000497e+00,3.266982793807983398e+00,3.245474815368652344e+00,3.211577415466308594e+00,3.098357439041137695e+00
8.320000000000000284e+00,3.137398719787597656e+00,3.324056386947631836e+00,3.012566328048706055e+00,3.247358798980712891e+00
8.330000000000000071e+00,3.300636529922485352e+00,3.268316030502319336e+00,3.252673864364624023e+00,3.092162370681762695e+00
8.339999999999999858e+00,3.155482530593872070e+00,3.369041204452514648e+00,3.053736209869384766e+00,3.243098497390747070e+00
8.349999999999999645e+00,3.307685852050781250e+00,3.324711799621582031e+00,3.299291849136352539e+00,3.083571195602416992e+00
8.359999999999999432e+00,3.165448904037475586e+00,3.429799318313598633e+00,3.092314004898071289e+00,3.247078657150268555e+00
8.370000000000000995e+00,3.308465957641601562e+00,3.380030632019042969e+00,3.329094886779785156e+00,3.088107585906982422e+00
8.380000000000000782e+00,3.176180839538574219e+00,3.483044862747192383e+00,3.109293699264526367e+00,3.272030115127563477e+00
8.390000000000000568e+00,3.322731018066406250e+00,3.419567823410034180e+00,3.336084127426147461e+00,3.116550445556640625e+00
8.400000000000000355e+00,3.191051006317138672e+00,3.520223617553710938e+00,3.103412866592407227e+00,3.315125226974487305e+00
8.410000000000000142e+00,3.348809242248535156e+00,3.441846132278442383e+00,3.326606273651123047e+00,3.158693313598632812e+00
8.419999999999999929e+00,3.217041015625000000e+00,3.537433624267578125e+00,3.090366601943969727e+00,3.360824584960937500e+00
8.429999999999999716e+00,3.391335964202880859e+00,3.445181369781494141e+00,3.321983814239501953e+00,3.195991992950439453e+00
8.439999999999999503e+00,3.257927179336547852e+00,3.535239696502685547e+00,3.085538864135742188e+00,3.396414756774902344e+00
8.449999999999999289e+00,3.445296287536621094e+00,3.437231302261352539e+00,3.337007522583007812e+00,3.214781045913696289e+00
8.460000000000000853e+00,3.298835515975952148e+00,3.520037174224853516e+00,3.093380928039550781e+00,3.407278299331665039e+00
8.470000000000000639e+00,3.484367847442626953e+00,3.424192428588867188e+00,3.357490301132202148e+00,3.210036039352416992e+00
8.480000000000000426e+00,3.323870658874511719e+00,3.518105983734130859e+00,3.115636587142944336e+00,3.396243572235107422e+00
8.490000000000000213e+00,3.500301361083984375e+00,3.430466413497924805e+00,3.387558460235595703e+00,3.191871166229248047e+00
8.500000000000000000e+00,3.324522733688354492e+00,3.537747383117675781e+00,3.144005537033081055e+00,3.376666545867919922e+00
8.509999999999999787e+00,3.487810611724853516e+00,3.454058170318603516e+00,3.414873123168945312e+00,3.170236110687255859e+00
8.519999999999999574e+00,3.311019659042358398e+00,3.574170351028442383e+00,3.159569740295410156e+00,3.374749660491943359e+00
8.529999999999999361e+00,3.465214490890502930e+00,3.488094329833984375e+00,3.420711517333984375e+00,3.170055627822875977e+00
8.540000000000000924e+00,3.291532993316650391e+00,3.615102052688598633e+00,3.156892776489257812e+00,3.391890764236450195e+00
8.550000000000000711e+00,3.450251340866088867e+00,3.526188850402832031e+00,3.415367603302001953e+00,3.191042661666870117e+00
8.560000000000000497e+00,3.287407636642456055e+00,3.653695106506347656e+00,3.148725986480712891e+00,3.427684307098388672e+00
8.570000000000000284e+00,3.457796812057495117e+00,3.554713249206542969e+00,3.409426212310791016e+00,3.224745512008666992e+00
8.580000000000000071e+00,3.307501554489135742e+00,3.675799369812011719e+00,3.145135641098022461e+00,3.468923091888427734e+00
8.589999999999999858e+00,3.490185976028442383e+00,3.565455436706542969e+00,3.413451194763183594e+00,3.255782604217529297e+00
8.599999999999999645e+00,3.348446846008300781e+00,3.680103063583374023e+00,3.155085325241088867e+00,3.499946832656860352e+00
8.609999999999999432e+00,3.537510156631469727e+00,3.563503026962280273e+00,3.433794975280761719e+00,3.272028446197509766e+00
8.620000000000000995e+00,3.395786046981811523e+00,3.677571535110473633e+00,3.181408643722534180e+00,3.508886098861694336e+00
8.630000000000000782e+00,3.581450700759887695e+00,3.562065839767456055e+00,3.469385623931884766e+00,3.268440485000610352e+00
8.640000000000000568e+00,3.431911945343017578e+00,3.683041810989379883e+00,3.216106653213500977e+00,3.503194808959960938e+00
8.650000000000000355e+00,3.606606245040893555e+00,3.574812889099121094e+00,3.508207321166992188e+00,3.256928205490112305e+00
8.660000000000000142e+00,3.439797163009643555e+00,3.705306768417358398e+00,3.250801801681518555e+00,3.485892057418823242e+00
8.669999999999999929e+00,3.601521015167236328e+00,3.611018896102905273e+00,3.538963794708251953e+00,3.249238491058349609e+00
8.679999999999999716e+00,3.424737453460693359e+00,3.747263908386230469e+00,3.275221586227416992e+00,3.479297161102294922e+00
8.689999999999999503e+00,3.581684112548828125e+00,3.663695096969604492e+00,3.554441213607788086e+00,3.262507438659667969e+00
8.700000000000001066e+00,3.409939050674438477e+00,3.795527458190917969e+00,3.281944513320922852e+00,3.502337455749511719e+00
8.710000000000000853e+00,3.573980808258056641e+00,3.706530570983886719e+00,3.553781747817993164e+00,3.296906471252441406e+00
8.720000000000000639e+00,3.417676687240600586e+00,3.828486919403076172e+00,3.275337457656860352e+00,3.551682710647583008e+00
8.730000000000000426e+00,3.594219446182250977e+00,3.726310729980468750e+00,3.546187877655029297e+00,3.344016551971435547e+00
8.740000000000000213e+00,3.453785657882690430e+00,3.836771488189697266e+00,3.269288301467895508e+00,3.607005119323730469e+00
8.750000000000000000e+00,3.639765977859497070e+00,3.722891092300415039e+00,3.547211647033691406e+00,3.384237289428710938e+00
8.759999999999999787e+00,3.506251811981201172e+00,3.825067043304443359e+00,3.279177427291870117e+00,3.639256238937377930e+00
8.769999999999999574e+00,3.690128087997436523e+00,3.707759380340576172e+00,3.568526029586791992e+00,3.395149469375610352e+00
