time,Fz,Mx,My,Mz
7.810000000000000497e+00,1.156537723541259766e+01,1.476136129349470139e-02,-1.422081235796213150e-02,1.628965255804359913e-03
7.820000000000000284e+00,1.121856212615966797e+01,-2.247076854109764099e-02,6.083484273403882980e-03,-2.120446006301790476e-04
7.830000000000000071e+00,1.162195205688476562e+01,8.180263452231884003e-03,-1.511424407362937927e-02,1.347283134236931801e-03
7.839999999999999858e+00,1.119746685028076172e+01,-2.419699728488922119e-02,6.446753162890672684e-03,-2.725965750869363546e-04
7.850000000000000533e+00,1.163926124572753906e+01,6.744474638253450394e-03,-1.584282144904136658e-02,1.327788224443793297e-03
7.860000000000000320e+00,1.128008270263671875e+01,-2.361473068594932556e-02,6.820640992373228073e-03,-1.056766370311379433e-03
7.870000000000000107e+00,1.170419502258300781e+01,6.873027421534061432e-03,-1.605358161032199860e-02,8.719546021893620491e-04
7.879999999999999893e+00,1.135881423950195312e+01,-2.025575377047061920e-02,7.227123249322175980e-03,-1.390520250424742699e-03
7.890000000000000568e+00,1.176024627685546875e+01,9.385531768202781677e-03,-1.639983430504798889e-02,9.973951382562518120e-04
7.900000000000000355e+00,1.139597988128662109e+01,-1.468890812247991562e-02,7.408740930259227753e-03,-1.440294785425066948e-03
7.910000000000000142e+00,1.175738430023193359e+01,1.351405121386051178e-02,-1.686221361160278320e-02,1.278561307117342949e-03
7.919999999999999929e+00,1.139602470397949219e+01,-8.634829893708229065e-03,7.685873191803693771e-03,-1.150478376075625420e-03
7.930000000000000604e+00,1.169946575164794922e+01,1.775198429822921753e-02,-1.733922958374023438e-02,2.001596614718437195e-03
7.940000000000000391e+00,1.126257133483886719e+01,-3.283539321273565292e-03,7.809666451066732407e-03,1.398661115672439337e-04
7.950000000000000178e+00,1.158261871337890625e+01,2.130966074764728546e-02,-1.772433333098888397e-02,2.992022549733519554e-03
7.959999999999999964e+00,1.101440334320068359e+01,-2.258470980450510979e-03,9.189928881824016571e-03,1.385079696774482727e-03
7.969999999999999751e+00,1.138897132873535156e+01,2.086292952299118042e-02,-1.700060069561004639e-02,3.652052022516727448e-03
7.980000000000000426e+00,1.077045345306396484e+01,-3.877750365063548088e-03,1.121170353144407272e-02,1.803939696401357651e-03
7.990000000000000213e+00,1.115874767303466797e+01,1.720999553799629211e-02,-1.559241674840450287e-02,3.753178985789418221e-03
8.000000000000000000e+00,1.058214473724365234e+01,-6.226823665201663971e-03,1.348582655191421509e-02,1.176785328425467014e-03
8.009999999999999787e+00,1.100693035125732422e+01,1.319839619100093842e-02,-1.398562733083963394e-02,2.888708841055631638e-03
8.019999999999999574e+00,1.054309463500976562e+01,-8.885183371603488922e-03,1.581062749028205872e-02,-9.181593777611851692e-04
8.029999999999999361e+00,1.105411529541015625e+01,9.470019489526748657e-03,-1.256833132356405258e-02,6.284086266532540321e-04
8.040000000000000924e+00,1.065350914001464844e+01,-1.114512048661708832e-02,1.719260029494762421e-02,-3.780139610171318054e-03
8.050000000000000711e+00,1.123318481445312500e+01,7.477179169654846191e-03,-1.166451256722211838e-02,-1.885198988020420074e-03
8.060000000000000497e+00,1.085534477233886719e+01,-1.170410681515932083e-02,1.762112043797969818e-02,-6.361861713230609894e-03
8.070000000000000284e+00,1.148019123077392578e+01,6.548279896378517151e-03,-1.223880611360073090e-02,-3.500611521303653717e-03
8.080000000000000071e+00,1.104708576202392578e+01,-1.041689421981573105e-02,1.711239479482173920e-02,-7.073382847011089325e-03
8.089999999999999858e+00,1.166290187835693359e+01,7.607379928231239319e-03,-1.369392778724431992e-02,-3.072294872254133224e-03
8.099999999999999645e+00,1.119123935699462891e+01,-7.314083632081747055e-03,1.565844006836414337e-02,-6.225563585758209229e-03
8.109999999999999432e+00,1.178400135040283203e+01,1.009370665997266769e-02,-1.605192385613918304e-02,-1.516800490207970142e-03
8.120000000000000995e+00,1.126126670837402344e+01,-4.147808067500591278e-03,1.401392836123704910e-02,-5.020854994654655457e-03
8.130000000000000782e+00,1.181052684783935547e+01,1.264485437422990799e-02,-1.821565814316272736e-02,-1.067376870196312666e-04
8.140000000000000568e+00,1.129510211944580078e+01,-3.477136138826608658e-03,1.199731137603521347e-02,-3.000999800860881805e-03
8.150000000000000355e+00,1.179215431213378906e+01,1.194055657833814621e-02,-2.046902291476726532e-02,2.261631423607468605e-03
8.160000000000000142e+00,1.124106884002685547e+01,-3.556608688086271286e-03,1.041783299297094345e-02,-1.291100285016000271e-03
8.169999999999999929e+00,1.171743202209472656e+01,1.133828330785036087e-02,-2.164815738797187805e-02,4.074757918715476990e-03
8.179999999999999716e+00,1.112551116943359375e+01,-3.313035704195499420e-03,9.791499935090541840e-03,-8.167554187821224332e-05
8.189999999999999503e+00,1.158455848693847656e+01,1.106074173003435135e-02,-2.184231951832771301e-02,5.304799880832433701e-03
8.199999999999999289e+00,1.100175762176513672e+01,-3.110720310360193253e-03,1.037462800741195679e-02,1.324566546827554703e-04
8.210000000000000853e+00,1.146483993530273438e+01,1.057344581931829453e-02,-2.074631489813327789e-02,5.436989013105630875e-03
8.220000000000000639e+00,1.089619541168212891e+01,-3.501638770103454590e-03,1.196602825075387955e-02,-7.496098987758159637e-04
8.230000000000000426e+00,1.137143993377685547e+01,9.432353079319000244e-03,-1.880745962262153625e-02,4.613259341567754745e-03
8.240000000000000213e+00,1.083290004730224609e+01,-4.612469580024480820e-03,1.411731261759996414e-02,-2.456353511661291122e-03
8.250000000000000000e+00,1.133309459686279297e+01,7.572728674858808517e-03,-1.667088642716407776e-02,3.119978122413158417e-03
8.259999999999999787e+00,1.083572769165039062e+01,-5.770116113126277924e-03,1.622826233506202698e-02,-4.760571289807558060e-03
8.269999999999999574e+00,1.137273311614990234e+01,5.901100113987922668e-03,-1.508236397057771683e-02,1.322217867709696293e-03
8.279999999999999361e+00,1.095206832885742188e+01,-6.344826426357030869e-03,1.770800724625587463e-02,-7.681540213525295258e-03
8.290000000000000924e+00,1.154821777343750000e+01,5.166758783161640167e-03,-1.473375037312507629e-02,-1.707180985249578953e-03
8.300000000000000711e+00,1.116043949127197266e+01,-6.639752537012100220e-03,1.803901605308055878e-02,-1.025183685123920441e-02
8.310000000000000497e+00,1.174913692474365234e+01,4.115326330065727234e-03,-1.539141405373811722e-02,-3.469481831416487694e-03
8.320000000000000284e+00,1.136422729492187500e+01,-6.882587913423776627e-03,1.732860878109931946e-02,-1.143164653331041336e-02
8.330000000000000071e+00,1.194713306427001953e+01,3.231745213270187378e-03,-1.698628813028335571e-02,-3.715200116857886314e-03
8.339999999999999858e+00,1.152641201019287109e+01,-6.847709883004426956e-03,1.575617864727973938e-02,-1.126551814377307892e-02
8.349999999999999645e+00,1.211439514160156250e+01,3.200375009328126907e-03,-1.907040178775787354e-02,-2.789718797430396080e-03
8.359999999999999432e+00,1.164454269409179688e+01,-6.389517337083816528e-03,1.396641135215759277e-02,-9.981797076761722565e-03
8.370000000000000995e+00,1.221404266357421875e+01,3.979994915425777435e-03,-2.105968073010444641e-02,-1.067756558768451214e-03
8.380000000000000782e+00,1.171524810791015625e+01,-4.825594834983348846e-03,1.240161061286926270e-02,-8.475002832710742950e-03
8.390000000000000568e+00,1.226091098785400391e+01,5.205431021749973297e-03,-2.283848263323307037e-02,6.683916435576975346e-04
8.400000000000000355e+00,1.173909854888916016e+01,-3.365508513525128365e-03,1.151766534894704819e-02,-7.081549614667892456e-03
8.410000000000000142e+00,1.226038932800292969e+01,6.053926888853311539e-03,-2.380160428583621979e-02,2.093488583341240883e-03
8.419999999999999929e+00,1.172806453704833984e+01,-2.457462716847658157e-03,1.153151039034128189e-02,-6.168174557387828827e-03
8.429999999999999716e+00,1.223209285736083984e+01,6.198680028319358826e-03,-2.382679469883441925e-02,2.910477109253406525e-03
8.439999999999999503e+00,1.170328044891357422e+01,-2.554423874244093895e-03,1.242394465953111649e-02,-5.917584989219903946e-03
8.449999999999999289e+00,1.219674110412597656e+01,5.337785463780164719e-03,-2.294985391199588776e-02,3.105212934315204620e-03
8.460000000000000853e+00,1.169187355041503906e+01,-3.699663095176219940e-03,1.390458457171916962e-02,-6.316377781331539154e-03
8.470000000000000639e+00,1.218406391143798828e+01,3.535119118168950081e-03,-2.155611664056777954e-02,2.782234922051429749e-03
8.480000000000000426e+00,1.171300697326660156e+01,-5.860193632543087006e-03,1.560348086059093475e-02,-7.165886461734771729e-03
8.490000000000000213e+00,1.221474742889404297e+01,8.897017687559127808e-04,-2.013717219233512878e-02,2.164082136005163193e-03
8.500000000000000000e+00,1.178652000427246094e+01,-8.731683716177940369e-03,1.700660958886146545e-02,-8.157246746122837067e-03
8.509999999999999787e+00,1.230331420898437500e+01,-2.197198104113340378e-03,-1.921013928949832916e-02,1.575690577737987041e-03
8.519999999999999574e+00,1.191784191131591797e+01,-1.176289562135934830e-02,1.775211840867996216e-02,-8.940190076828002930e-03
8.529999999999999361e+00,1.245451736450195312e+01,-5.084327422082424164e-03,-1.912035420536994934e-02,1.345334807410836220e-03
8.540000000000000924e+00,1.210315990447998047e+01,-1.413852348923683167e-02,1.764266006648540497e-02,-9.085267782211303711e-03
8.550000000000000711e+00,1.265606975555419922e+01,-7.159071974456310272e-03,-2.006469108164310455e-02,1.722484943456947803e-03
8.560000000000000497e+00,1.231876182556152344e+01,-1.578110083937644958e-02,1.656576804816722870e-02,-8.671818301081657410e-03
8.570000000000000284e+00,1.287829399108886719e+01,-8.152013644576072693e-03,-2.205591462552547455e-02,2.704877639189362526e-03
8.580000000000000071e+00,1.253365612030029297e+01,-1.630397140979766846e-02,1.465365756303071976e-02,-7.740463130176067352e-03
8.589999999999999858e+00,1.307798290252685547e+01,-8.046207949519157410e-03,-2.480330131947994232e-02,4.158468451350927353e-03
8.599999999999999645e+00,1.272930335998535156e+01,-1.577343419194221497e-02,1.228329911828041077e-02,-6.462165620177984238e-03
8.609999999999999432e+00,1.323080635070800781e+01,-7.014136761426925659e-03,-2.789991348981857300e-02,5.771330092102289200e-03
8.620000000000000995e+00,1.289894962310791016e+01,-1.412793155759572983e-02,9.559039957821369171e-03,-4.989513196051120758e-03
8.630000000000000782e+00,1.331751346588134766e+01,-5.281625315546989441e-03,-3.084684535861015320e-02,7.258414756506681442e-03
8.640000000000000568e+00,1.300947856903076172e+01,-1.191706769168376923e-02,7.219298277050256729e-03,-3.707475960254669189e-03
8.650000000000000355e+00,1.333415603637695312e+01,-3.329126164317131042e-03,-3.315639868378639221e-02,8.332640863955020905e-03
8.660000000000000142e+00,1.304319572448730469e+01,-9.723830036818981171e-03,5.491660442203283310e-03,-2.949600340798497200e-03
8.669999999999999929e+00,1.327873229980468750e+01,-1.374179963022470474e-03,-3.513405099511146545e-02,8.931932039558887482e-03
8.679999999999999716e+00,1.301582431793212891e+01,-8.123501203954219818e-03,4.614339675754308701e-03,-2.865070244297385216e-03
8.689999999999999503e+00,1.317493343353271484e+01,1.657423563301563263e-04,-3.650150075554847717e-02,8.949184790253639221e-03
8.700000000000001066e+00,1.294828891754150391e+01,-7.299019023776054382e-03,4.781083669513463974e-03,-3.439651103690266609e-03
8.710000000000000853e+00,1.302122211456298828e+01,2.063629450276494026e-03,-3.660399466753005981e-02,8.611045777797698975e-03
8.720000000000000639e+00,1.277960395812988281e+01,-5.087171681225299835e-03,4.984027240425348282e-03,-4.097862169146537781e-03
8.730000000000000426e+00,1.285371017456054688e+01,4.021227359771728516e-03,-3.547819331288337708e-02,8.019900880753993988e-03
8.740000000000000213e+00,1.265559959411621094e+01,-3.486357396468520164e-03,6.531332619488239288e-03,-4.999482538551092148e-03
8.750000000000000000e+00,1.276217651367187500e+01,4.972879309207201004e-03,-3.306210413575172424e-02,7.149687968194484711e-03
8.759999999999999787e+00,1.262421226501464844e+01,-2.758031012490391731e-03,9.297117590904235840e-03,-6.245022639632225037e-03
8.769999999999999574e+00,1.276147174835205078e+01,4.654407501220703125e-03,-2.995847351849079132e-02,6.151651963591575623e-03
8.779999999999999361e+00,1.267234516143798828e+01,-3.573169000446796417e-03,1.246235799044370651e-02,-7.583225145936012268e-03
8.790000000000000924e+00,1.283933544158935547e+01,3.058176254853606224e-03,-2.684201486408710480e-02,5.234600510448217392e-03
8.800000000000000711e+00,1.283052349090576172e+01,-5.701860878616571426e-03,1.529528573155403137e-02,-8.676798082888126373e-03
8.810000000000000497e+00,1.299211978912353516e+01,8.653512923046946526e-04,-2.473903074860572815e-02,4.692401271313428879e-03
8.820000000000000284e+00,1.308832931518554688e+01,-8.521514944732189178e-03,1.708966866135597229e-02,-9.165831841528415680e-03
8.830000000000000071e+00,1.324651908874511719e+01,-1.530367298983037472e-03,-2.390629798173904419e-02,4.808228462934494019e-03
8.839999999999999858e+00,1.336762714385986328e+01,-1.092879567295312881e-02,1.699420623481273651e-02,-8.647497743368148804e-03
8.849999999999999645e+00,1.349848270416259766e+01,-3.019748488441109657e-03,-2.501220814883708954e-02,5.923975724726915359e-03
8.859999999999999432e+00,1.361678981781005859e+01,-1.197604555636644363e-02,1.498687732964754105e-02,-7.136642001569271088e-03
8.870000000000000995e+00,1.369701576232910156e+01,-2.642171457409858704e-03,-2.775055356323719025e-02,8.026138879358768463e-03
8.880000000000000782e+00,1.379457092285156250e+01,-1.106165442615747452e-02,1.159103401005268097e-02,-5.026365164667367935e-03
8.890000000000000568e+00,1.380439281463623047e+01,-2.429540290904697031e-05,-3.134062141180038452e-02,1.064469851553440094e-02
8.900000000000000355e+00,1.385576057434082031e+01,-7.844408974051475525e-03,7.865631021559238434e-03,-2.374223666265606880e-03
8.910000000000000142e+00,1.378445720672607422e+01,4.399960860610008240e-03,-3.465296700596809387e-02,1.294363848865032196e-02
8.919999999999999929e+00,1.379201126098632812e+01,-3.110650926828384399e-03,4.923993255943059921e-03,-2.784003445412963629e-04
8.929999999999999716e+00,1.364437198638916016e+01,9.878935292363166809e-03,-3.657932952046394348e-02,1.439616363495588303e-02
8.939999999999999503e+00,1.360853862762451172e+01,2.031927695497870445e-03,3.842688398435711861e-03,7.824660860933363438e-04
8.950000000000001066e+00,1.340211296081542969e+01,1.516408845782279968e-02,-3.624401241540908813e-02,1.480180770158767700e-02
8.960000000000000853e+00,1.333623695373535156e+01,5.957388784736394882e-03,5.100259557366371155e-03,-8.235016866819933057e-05
8.970000000000000639e+00,1.311254787445068359e+01,1.868955604732036591e-02,-3.347697108983993530e-02,1.344592869281768799e-02
8.980000000000000426e+00,1.305024051666259766e+01,7.661994080990552902e-03,8.794430643320083618e-03,-2.402003388851881027e-03
8.990000000000000213e+00,1.283487415313720703e+01,1.959372125566005707e-02,-2.879830263555049896e-02,1.056817173957824707e-02
9.000000000000000000e+00,1.283819580078125000e+01,6.587345618754625320e-03,1.428111456334590912e-02,-5.456467159092426300e-03
9.009999999999999787e+00,1.265978813171386719e+01,1.741318218410015106e-02,-2.352885529398918152e-02,7.341931108385324478e-03
9.019999999999999574e+00,1.272830295562744141e+01,1.986073097214102745e-03,2.002882212400436401e-02,-8.438444696366786957e-03
9.029999999999999361e+00,1.263419246673583984e+01,1.293846964836120605e-02,-1.882154680788516998e-02,4.518987610936164856e-03
9.040000000000000924e+00,1.277432823181152344e+01,-4.104963038116693497e-03,2.500498481094837189e-02,-1.058711390942335129e-02
9.050000000000000711e+00,1.276600170135498047e+01,7.928606122732162476e-03,-1.527863834053277969e-02,2.581515582278370857e-03
9.060000000000000497e+00,1.299037265777587891e+01,-9.672810323536396027e-03,2.790574356913566589e-02,-1.148637384176254272e-02
9.070000000000000284e+00,1.302085494995117188e+01,3.825844498351216316e-03,-1.381665561348199844e-02,1.989617245271801949e-03
9.080000000000000071e+00,1.330798530578613281e+01,-1.353260595351457596e-02,2.825506776571273804e-02,-1.088161207735538483e-02
9.089999999999999858e+00,1.331645584106445312e+01,1.153044286184012890e-03,-1.510920468717813492e-02,2.834210405126214027e-03
9.099999999999999645e+00,1.362133121490478516e+01,-1.463965419679880142e-02,2.576848119497299194e-02,-9.042560122907161713e-03
9.109999999999999432e+00,1.356047153472900391e+01,7.820601458661258221e-04,-1.891586743295192719e-02,4.789565224200487137e-03
9.120000000000000995e+00,1.383820152282714844e+01,-1.358773093670606613e-02,2.096915803849697113e-02,-6.296671461313962936e-03
9.130000000000000782e+00,1.367299365997314453e+01,3.762106876820325851e-03,-2.392873354256153107e-02,7.412305567413568497e-03
9.140000000000000568e+00,1.397118949890136719e+01,-8.890204131603240967e-03,1.540403813123703003e-02,-4.147290717810392380e-03
9.150000000000000355e+00,1.365206813812255859e+01,9.296756237745285034e-03,-2.930801361799240112e-02,9.187600575387477875e-03
9.160000000000000142e+00,1.389977264404296875e+01,-2.368378452956676483e-03,1.058071758598089218e-02,-2.388435183092951775e-03
9.169999999999999929e+00,1.344067192077636719e+01,1.605839841067790985e-02,-3.317690268158912659e-02,1.031238585710525513e-02
9.179999999999999716e+00,1.360910701751708984e+01,4.235539585351943970e-03,7.628646213561296463e-03,-1.413678401149809361e-03
9.189999999999999503e+00,1.308195495605468750e+01,2.250523306429386139e-02,-3.428604826331138611e-02,1.044295541942119598e-02
9.200000000000001066e+00,1.322117137908935547e+01,9.534854441881179810e-03,7.890414446592330933e-03,-1.706721028313040733e-03
9.210000000000000853e+00,1.269275188446044922e+01,2.715443447232246399e-02,-3.164273127913475037e-02,9.349195286631584167e-03
9.220000000000000639e+00,1.283354949951171875e+01,1.198110543191432953e-02,1.157762762159109116e-02,-3.367858473211526871e-03
9.230000000000000426e+00,1.237053680419921875e+01,2.888208627700805664e-02,-2.537661232054233551e-02,7.216397672891616821e-03
9.240000000000000213e+00,1.256721782684326172e+01,1.116050686687231064e-02,1.859299466013908386e-02,-5.785106681287288666e-03
9.250000000000000000e+00,1.217920875549316406e+01,2.648639678955078125e-02,-1.719783060252666473e-02,4.255892708897590637e-03
9.259999999999999787e+00,1.245532512664794922e+01,6.303255911916494370e-03,2.651958912611007690e-02,-8.735950104892253876e-03
9.269999999999999574e+00,1.215633583068847656e+01,2.060063742101192474e-02,-8.986548520624637604e-03,1.335859764367341995e-03
9.279999999999999361e+00,1.250117683410644531e+01,-1.517982105724513531e-03,3.348464518785476685e-02,-1.073793321847915649e-02
9.290000000000000924e+00,1.231167316436767578e+01,1.276020146906375885e-02,-2.647716086357831955e-03,-6.077554426155984402e-04
9.300000000000000711e+00,1.265109252929687500e+01,-1.071080658584833145e-02,3.795665875077247620e-02,-1.110124122351408005e-02
9.310000000000000497e+00,1.255016994476318359e+01,4.613432567566633224e-03,6.197744514793157578e-04,-8.026806171983480453e-04
9.320000000000000284e+00,1.293519687652587891e+01,-1.847714371979236603e-02,3.873037919402122498e-02,-1.022500451654195786e-02
9.330000000000000071e+00,1.284469127655029297e+01,-1.534949871711432934e-03,7.192180783022195101e-05,5.744834779761731625e-04
9.339999999999999858e+00,1.325238513946533203e+01,-2.313514612615108490e-02,3.566141054034233093e-02,-8.075872436165809631e-03
9.349999999999999645e+00,1.311594009399414062e+01,-3.765471978113055229e-03,-4.065996967256069183e-03,3.034045919775962830e-03
9.359999999999999432e+00,1.349571514129638672e+01,-2.265521883964538574e-02,2.934560738503932953e-02,-5.153326317667961121e-03
9.370000000000000995e+00,1.327272605895996094e+01,-9.851934155449271202e-04,-1.062164641916751862e-02,6.068811286240816116e-03
9.380000000000000782e+00,1.357131481170654297e+01,-1.850174739956855774e-02,2.129545062780380249e-02,-1.747526577673852444e-03
9.390000000000000568e+00,1.324380111694335938e+01,5.251238122582435608e-03,-1.770838908851146698e-02,9.300321340560913086e-03
9.400000000000000355e+00,1.342398834228515625e+01,-1.158981584012508392e-02,1.427280995994806290e-02,1.594797009602189064e-03
9.410000000000000142e+00,1.301071548461914062e+01,1.327039021998643875e-02,-2.333813160657882690e-02,1.188061572611331940e-02
9.419999999999999929e+00,1.307359600067138672e+01,-4.254369996488094330e-03,9.192957542836666107e-03,3.820549929514527321e-03
9.429999999999999716e+00,1.261164951324462891e+01,2.065650187432765961e-02,-2.609614282846450806e-02,1.309456676244735718e-02
9.439999999999999503e+00,1.265364742279052734e+01,2.037575701251626015e-03,6.981922313570976257e-03,4.375954158604145050e-03
9.450000000000001066e+00,1.220602130889892578e+01,2.630058862268924713e-02,-2.553558535873889923e-02,1.262994669377803802e-02
9.460000000000000853e+00,1.232662868499755859e+01,4.927224479615688324e-03,7.277290802448987961e-03,3.321921918541193008e-03
9.470000000000000639e+00,1.190628242492675781e+01,2.758886665105819702e-02,-2.266318537294864655e-02,1.137608662247657776e-02
9.480000000000000426e+00,1.216859626770019531e+01,3.724061651155352592e-03,9.368963539600372314e-03,1.410594210028648376e-03
9.490000000000000213e+00,1.180492305755615234e+01,2.522214502096176147e-02,-1.864819601178169250e-02,8.816707879304885864e-03
9.500000000000000000e+00,1.211317634582519531e+01,5.166907430975697935e-05,1.240857318043708801e-02,-9.003958548419177532e-04
9.509999999999999787e+00,1.182436656951904297e+01,2.061045728623867035e-02,-1.467175874859094620e-02,6.212344858795404434e-03
9.519999999999999574e+00,1.219638252258300781e+01,-5.963516421616077423e-03,1.451125089079141617e-02,-2.786694560199975967e-03
9.529999999999999361e+00,1.193984889984130859e+01,1.452911179512739182e-02,-1.197281386703252792e-02,4.495682660490274429e-03
9.540000000000000924e+00,1.231166839599609375e+01,-1.245546247810125351e-02,1.533496100455522537e-02,-3.459297120571136475e-03
9.550000000000000711e+00,1.209278392791748047e+01,8.990183472633361816e-03,-1.086795423179864883e-02,3.798847086727619171e-03
9.560000000000000497e+00,1.240917015075683594e+01,-1.943811401724815369e-02,1.437463145703077316e-02,-2.826864598318934441e-03
9.570000000000000284e+00,1.219570636749267578e+01,4.282041452825069427e-03,-1.167777366936206818e-02,4.608060233294963837e-03
9.580000000000000071e+00,1.249691963195800781e+01,-2.463096007704734802e-02,1.153290830552577972e-02,-1.136959763243794441e-03
9.589999999999999858e+00,1.226770305633544922e+01,1.102521084249019623e-03,-1.388509105890989304e-02,6.455598399043083191e-03
9.599999999999999645e+00,1.256989097595214844e+01,-2.627514302730560303e-02,7.921124808490276337e-03,9.445272153243422508e-04
9.609999999999999432e+00,1.231681823730468750e+01,1.590841449797153473e-03,-1.647363044321537018e-02,8.445220999419689178e-03
9.620000000000000995e+00,1.261026954650878906e+01,-2.448670379817485809e-02,3.928606398403644562e-03,3.043662756681442261e-03
9.630000000000000782e+00,1.232275104522705078e+01,5.386229604482650757e-03,-1.911446079611778259e-02,1.007219962775707245e-02
9.640000000000000568e+00,1.256808090209960938e+01,-1.990281976759433746e-02,7.875766023062169552e-04,4.073463845998048782e-03
9.650000000000000355e+00,1.227531242370605469e+01,1.083720196038484573e-02,-2.095280028879642487e-02,1.089696679264307022e-02
9.660000000000000142e+00,1.247061252593994141e+01,-1.381744537502527237e-02,-4.203277640044689178e-04,4.216208122670650482e-03
9.669999999999999929e+00,1.215617656707763672e+01,1.715690456330776215e-02,-2.064765244722366333e-02,1.064488757401704788e-02
9.679999999999999716e+00,1.232291793823242188e+01,-7.475049234926700592e-03,-3.100092289969325066e-04,3.539938712492585182e-03
9.689999999999999503e+00,1.199575233459472656e+01,2.297455444931983948e-02,-1.854897662997245789e-02,9.393633343279361725e-03
9.700000000000001066e+00,1.213743972778320312e+01,-1.678168191574513912e-03,1.362559734843671322e-03,2.066619927063584328e-03
9.710000000000000853e+00,1.182052612304687500e+01,2.673283778131008148e-02,-1.522356923669576645e-02,7.633985485881567001e-03
9.720000000000000639e+00,1.196178913116455078e+01,1.758026657626032829e-03,4.717541858553886414e-03,1.985662856895942241e-05
9.730000000000000426e+00,1.171467876434326172e+01,2.745418250560760498e-02,-1.080126594752073288e-02,5.106952507048845291e-03
9.740000000000000213e+00,1.188568115234375000e+01,8.495514630340039730e-04,7.787403184920549393e-03,-2.239339053630828857e-03
9.750000000000000000e+00,1.165228271484375000e+01,2.497140876948833466e-02,-6.454178597778081894e-03,3.048943588510155678e-03
9.759999999999999787e+00,1.184808158874511719e+01,-5.620317999273538589e-03,1.020985003560781479e-02,-4.214663989841938019e-03
9.769999999999999574e+00,1.168590736389160156e+01,1.741435937583446503e-02,-3.137231338769197464e-03,1.098056090995669365e-03
9.779999999999999361e+00,1.195565128326416016e+01,-1.321243122220039368e-02,1.107265241444110870e-02,-6.074941251426935196e-03
9.790000000000000924e+00,1.182148361206054688e+01,9.834841825067996979e-03,-2.086195163428783417e-03,-7.892194553278386593e-04
9.800000000000000711e+00,1.213497734069824219e+01,-1.926129311323165894e-02,1.039467379450798035e-02,-7.013413123786449432e-03
9.810000000000000497e+00,1.200847053527832031e+01,5.022120662033557892e-03,-2.226576441898941994e-03,-1.204945612698793411e-03
9.820000000000000284e+00,1.232510280609130859e+01,-2.335070446133613586e-02,8.903852663934230804e-03,-6.222772412002086639e-03
9.830000000000000071e+00,1.218878555297851562e+01,2.799342386424541473e-03,-3.174147335812449455e-03,-1.149155286839231849e-04
9.839999999999999858e+00,1.247068023681640625e+01,-2.312580123543739319e-02,6.271888036280870438e-03,-4.319682717323303223e-03
9.849999999999999645e+00,1.231402301788330078e+01,3.967242781072854996e-03,-4.327891394495964050e-03,1.826721127144992352e-03
9.859999999999999432e+00,1.258472061157226562e+01,-1.953220553696155548e-02,3.775596152991056442e-03,-1.896692556329071522e-03
9.870000000000000995e+00,1.240115928649902344e+01,7.553376723080873489e-03,-5.303408484905958176e-03,4.135469906032085419e-03
9.880000000000000782e+00,1.258035945892333984e+01,-1.556886173784732819e-02,2.251056488603353500e-03,8.110687485896050930e-04
9.890000000000000568e+00,1.237919425964355469e+01,1.229442749172449112e-02,-5.490730982273817062e-03,6.278768647462129593e-03
9.900000000000000355e+00,1.248152828216552734e+01,-1.065991818904876709e-02,9.425727766938507557e-04,2.808328019455075264e-03
9.910000000000000142e+00,1.224190616607666016e+01,1.679166033864021301e-02,-5.060398951172828674e-03,8.188176900148391724e-03
9.919999999999999929e+00,1.231577014923095703e+01,-6.490499246865510941e-03,5.036882357671856880e-04,4.066810477524995804e-03
9.929999999999999716e+00,1.206413269042968750e+01,2.017491683363914490e-02,-3.795646363869309425e-03,8.933351375162601471e-03
9.939999999999999503e+00,1.215482616424560547e+01,-4.589384887367486954e-03,1.119192689657211304e-03,4.430142696946859360e-03
9.950000000000001066e+00,1.189520835876464844e+01,2.114509418606758118e-02,-1.451780553907155991e-03,8.411933667957782745e-03
9.960000000000000853e+00,1.201895618438720703e+01,-4.610104486346244812e-03,2.118453849107027054e-03,3.860194468870759010e-03
9.970000000000000639e+00,1.178766441345214844e+01,1.995743252336978912e-02,9.556689765304327011e-04,7.193718105554580688e-03
9.980000000000000426e+00,1.193152141571044922e+01,-4.871971439570188522e-03,2.635587472468614578e-03,1.875281799584627151e-03
9.990000000000000213e+00,1.180991458892822266e+01,1.843112148344516754e-02,3.377098124474287033e-03,4.281323868781328201e-03
1.000000000000000000e+01,1.199297428131103516e+01,-4.618729464709758759e-03,2.975276671350002289e-03,-1.498170429840683937e-03
1.000999999999999979e+01,1.199688053131103516e+01,1.642141118645668030e-02,4.576403647661209106e-03,1.529593486338853836e-03
1.001999999999999957e+01,1.219846534729003906e+01,-6.530659273266792297e-03,1.966869458556175232e-03,-4.125936888158321381e-03
1.002999999999999936e+01,1.217401885986328125e+01,1.529411226511001587e-02,4.481625277549028397e-03,-3.148287069052457809e-04
1.004000000000000092e+01,1.233344554901123047e+01,-8.361892774701118469e-03,4.557964566629379988e-04,-5.380158778280019760e-03
1.005000000000000071e+01,1.228203868865966797e+01,1.416962686926126480e-02,4.041483160108327866e-03,-1.182024949230253696e-03
1.006000000000000050e+01,1.248050880432128906e+01,-9.028667584061622620e-03,-1.530896173790097237e-03,-5.283056292682886124e-03
1.007000000000000028e+01,1.242423915863037109e+01,1.391490455716848373e-02,3.669833764433860779e-03,-8.826149278320372105e-04
