x,y,value
-1.779661,-0.940678,53.728905
-1.703390,-0.940678,53.909897
-1.627119,-0.940678,54.084061
-1.550848,-0.940678,54.258232
-1.474576,-0.940678,54.403042
-1.398305,-0.940678,54.506153
-1.322034,-0.940678,54.570324
-1.245763,-0.940678,54.619286
-1.169492,-0.940678,54.645779
-1.093220,-0.940678,54.776363
-1.016949,-0.940678,54.828308
-0.940678,-0.940678,54.884380
-0.864407,-0.940678,54.989647
-0.788136,-0.940678,55.087521
-0.711864,-0.940678,55.154293
-0.635593,-0.940678,55.149746
-0.559322,-0.940678,54.514851
-0.483051,-0.940678,52.656105
-0.406780,-0.940678,44.316666
-0.330508,-0.940678,33.783279
-0.254237,-0.940678,23.093044
-0.177966,-0.940678,13.255890
-0.101695,-0.940678,6.059956
-0.025424,-0.940678,-1.681221
0.050847,-0.940678,-8.963039
0.127119,-0.940678,-16.391617
0.203390,-0.940678,-23.317352
0.279661,-0.940678,-30.111717
0.355932,-0.940678,-36.036236
0.432203,-0.940678,-41.393875
0.508474,-0.940678,-46.782669
0.584746,-0.940678,-52.171486
0.661017,-0.940678,-57.560310
0.737288,-0.940678,-62.931499
0.813559,-0.940678,-68.295479
0.889830,-0.940678,-73.659424
0.966102,-0.940678,-79.023392
1.042373,-0.940678,-84.387329
1.118644,-0.940678,-89.751266
1.194915,-0.940678,-95.115250
1.271186,-0.940678,-100.425262
1.347457,-0.940678,-105.731964
1.423728,-0.940678,-111.038635
1.500000,-0.940678,-116.197594
-3.000000,-0.864407,-10.091463
-2.923729,-0.864407,-2.125233
-2.847458,-0.864407,5.189210
-2.771186,-0.864407,13.742456
-2.694915,-0.864407,22.215521
-2.618644,-0.864407,30.087986
-2.542373,-0.864407,37.809696
-2.466102,-0.864407,45.513718
-2.389831,-0.864407,50.830688
-2.313559,-0.864407,51.177319
-2.237288,-0.864407,51.523949
-2.161017,-0.864407,51.870586
-2.084746,-0.864407,52.239029
-2.008475,-0.864407,52.623909
-1.932203,-0.864407,52.971287
-1.855932,-0.864407,53.299648
-1.779661,-0.864407,53.543018
-1.703390,-0.864407,53.737644
-1.627119,-0.864407,53.911808
-1.550848,-0.864407,54.110844
-1.474576,-0.864407,54.279110
-1.398305,-0.864407,54.368668
-1.322034,-0.864407,54.458225
-1.245763,-0.864407,54.550621
-1.169492,-0.864407,54.591179
-1.093220,-0.864407,54.738857
-1.016949,-0.864407,54.841854
-0.940678,-0.864407,54.911594
-0.864407,-0.864407,54.968006
-0.788136,-0.864407,55.073540
-0.711864,-0.864407,55.151470
-0.635593,-0.864407,55.195583
-0.559322,-0.864407,55.077076
-0.483051,-0.864407,53.470093
-0.406780,-0.864407,50.232338
-0.330508,-0.864407,39.911816
-0.254237,-0.864407,29.142536
-0.177966,-0.864407,18.641726
-0.101695,-0.864407,8.667356
-0.025424,-0.864407,1.479477
0.050847,-0.864407,-6.077507
0.127119,-0.864407,-13.229366
0.203390,-0.864407,-20.343170
0.279661,-0.864407,-27.013622
0.355932,-0.864407,-33.577503
0.432203,-0.864407,-39.581585
0.508474,-0.864407,-44.952599
0.584746,-0.864407,-50.341396
0.661017,-0.864407,-55.730221
0.737288,-0.864407,-61.114079
0.813559,-0.864407,-66.478073
0.889830,-0.864407,-71.841980
0.966102,-0.864407,-77.205940
1.042373,-0.864407,-82.569878
1.118644,-0.864407,-87.933838
1.194915,-0.864407,-93.297821
1.271186,-0.864407,-98.620003
1.347457,-0.864407,-103.926697
1.423728,-0.864407,-109.233406
1.500000,-0.864407,-114.540138
-3.000000,-0.788136,-11.155410
-2.923729,-0.788136,-2.779210
-2.847458,-0.788136,4.581094
-2.771186,-0.788136,12.828014
-2.694915,-0.788136,21.273716
-2.618644,-0.788136,29.540760
-2.542373,-0.788136,37.289230
-2.466102,-0.788136,45.010967
-2.389831,-0.788136,50.623863
-2.313559,-0.788136,50.965935
-2.237288,-0.788136,51.312565
-2.161017,-0.788136,51.659203
-2.084746,-0.788136,52.038589
-2.008475,-0.788136,52.423466
-1.932203,-0.788136,52.763195
-1.855932,-0.788136,53.086712
-1.779661,-0.788136,53.363384
-1.703390,-0.788136,53.565388
-1.627119,-0.788136,53.745350
-1.550848,-0.788136,54.013515
-1.474576,-0.788136,54.141621
-1.398305,-0.788136,54.231182
-1.322034,-0.788136,54.320972
-1.245763,-0.788136,54.420963
-1.169492,-0.788136,54.524250
-1.093220,-0.788136,54.703465
-1.016949,-0.788136,54.835487
-0.940678,-0.788136,54.938805
-0.864407,-0.788136,54.998093
-0.788136,-0.788136,55.042992
-0.711864,-0.788136,55.127735
-0.635593,-0.788136,55.193020
-0.559322,-0.788136,55.179676
-0.483051,-0.788136,54.233925
-0.406780,-0.788136,52.302418
-0.330508,-0.788136,45.388687
-0.254237,-0.788136,35.264660
-0.177966,-0.788136,24.614376
-0.101695,-0.788136,13.926609
-0.025424,-0.788136,4.076340
0.050847,-0.788136,-3.082566
0.127119,-0.788136,-10.000835
0.203390,-0.788136,-17.147846
0.279661,-0.788136,-23.840466
0.355932,-0.788136,-30.445728
0.432203,-0.788136,-37.043331
0.508474,-0.788136,-43.126942
0.584746,-0.788136,-48.511307
0.661017,-0.788136,-53.900120
0.737288,-0.788136,-59.288948
0.813559,-0.788136,-64.660614
0.889830,-0.788136,-70.024567
0.966102,-0.788136,-75.388504
1.042373,-0.788136,-80.752449
1.118644,-0.788136,-86.116402
1.194915,-0.788136,-91.480377
1.271186,-0.788136,-96.814766
1.347457,-0.788136,-102.121460
1.423728,-0.788136,-107.428154
1.500000,-0.788136,-112.698944
-3.000000,-0.711864,-11.195162
-2.923729,-0.711864,-3.391115
-2.847458,-0.711864,3.709173
-2.771186,-0.711864,11.977901
-2.694915,-0.711864,20.301304
-2.618644,-0.711864,28.691406
-2.542373,-0.711864,36.685703
-2.466102,-0.711864,44.490490
-2.389831,-0.711864,50.423405
-2.313559,-0.711864,50.754562
-2.237288,-0.711864,51.101185
-2.161017,-0.711864,51.453266
-2.084746,-0.711864,51.838142
-2.008475,-0.711864,52.223019
-1.932203,-0.711864,52.555088
-1.855932,-0.711864,52.878609
-1.779661,-0.711864,53.183743
-1.703390,-0.711864,53.395874
-1.627119,-0.711864,53.627743
-1.550848,-0.711864,53.905201
-1.474576,-0.711864,54.004951
-1.398305,-0.711864,54.097183
-1.322034,-0.711864,54.192688
-1.245763,-0.711864,54.291042
-1.169492,-0.711864,54.418350
-1.093220,-0.711864,54.611431
-1.016949,-0.711864,54.788975
-0.940678,-0.711864,54.962437
-0.864407,-0.711864,55.016750
-0.788136,-0.711864,55.058407
-0.711864,-0.711864,55.104008
-0.635593,-0.711864,55.177593
-0.559322,-0.711864,55.228199
-0.483051,-0.711864,54.932777
-0.406780,-0.711864,53.153904
-0.330508,-0.711864,50.149384
-0.254237,-0.711864,41.049709
-0.177966,-0.711864,30.590134
-0.101695,-0.711864,19.902372
-0.025424,-0.711864,9.214548
0.050847,-0.711864,-0.511196
0.127119,-0.711864,-7.343140
0.203390,-0.711864,-13.851307
0.279661,-0.711864,-20.584888
0.355932,-0.711864,-27.242756
0.432203,-0.711864,-33.848045
0.508474,-0.711864,-40.453289
0.584746,-0.711864,-46.666100
0.661017,-0.711864,-52.070015
0.737288,-0.711864,-57.458851
0.813559,-0.711864,-62.843166
0.889830,-0.711864,-68.207108
0.966102,-0.711864,-73.571068
1.042373,-0.711864,-78.935013
1.118644,-0.711864,-84.298981
1.194915,-0.711864,-89.662964
1.271186,-0.711864,-95.009537
1.347457,-0.711864,-100.316261
1.423728,-0.711864,-105.575958
1.500000,-0.711864,-110.672333
-3.000000,-0.635593,-11.166355
-2.923729,-0.635593,-3.882535
-2.847458,-0.635593,2.690223
-2.771186,-0.635593,11.127764
-2.694915,-0.635593,19.328918
-2.618644,-0.635593,27.832573
-2.542373,-0.635593,35.866203
-2.466102,-0.635593,43.830681
-2.389831,-0.635593,50.221104
-2.313559,-0.635593,50.547497
-2.237288,-0.635593,50.889805
-2.161017,-0.635593,51.252823
-2.084746,-0.635593,51.637695
-2.008475,-0.635593,52.022568
-1.932203,-0.635593,52.346996
-1.855932,-0.635593,52.670509
-1.779661,-0.635593,52.995186
-1.703390,-0.635593,53.278275
-1.627119,-0.635593,53.525372
-1.550848,-0.635593,53.781170
-1.474576,-0.635593,53.873402
-1.398305,-0.635593,53.965641
-1.322034,-0.635593,54.065723
-1.245763,-0.635593,54.151932
-1.169492,-0.635593,54.299831
-1.093220,-0.635593,54.511135
-1.016949,-0.635593,54.697300
-0.940678,-0.635593,54.898754
-0.864407,-0.635593,55.023624
-0.788136,-0.635593,55.083347
-0.711864,-0.635593,55.115475
-0.635593,-0.635593,55.153866
-0.559322,-0.635593,55.225636
-0.483051,-0.635593,55.209606
-0.406780,-0.635593,53.950668
-0.330508,-0.635593,51.927097
-0.254237,-0.635593,45.086475
-0.177966,-0.635593,36.565884
-0.101695,-0.635593,25.878105
-0.025424,-0.635593,15.190294
0.050847,-0.635593,4.502506
0.127119,-0.635593,-5.080116
0.203390,-0.635593,-10.626568
0.279661,-0.635593,-17.288387
0.355932,-0.635593,-24.021961
0.432203,-0.635593,-30.645107
0.508474,-0.635593,-37.250355
0.584746,-0.635593,-43.855633
0.661017,-0.635593,-50.158520
0.737288,-0.635593,-55.590511
0.813559,-0.635593,-61.017559
0.889830,-0.635593,-66.389694
0.966102,-0.635593,-71.753662
1.042373,-0.635593,-77.117599
1.118644,-0.635593,-82.481560
1.194915,-0.635593,-87.845490
1.271186,-0.635593,-93.175873
1.347457,-0.635593,-98.435295
1.423728,-0.635593,-103.549362
1.500000,-0.635593,-108.645737
-3.000000,-0.559322,-11.396854
-2.923729,-0.559322,-4.758245
-2.847458,-0.559322,1.913295
-2.771186,-0.559322,10.228546
-2.694915,-0.559322,18.367306
-2.618644,-0.559322,26.860197
-2.542373,-0.559322,35.029278
-2.466102,-0.559322,43.011177
-2.389831,-0.559322,50.001472
-2.313559,-0.559322,50.345196
-2.237288,-0.559322,50.678265
-2.161017,-0.559322,51.052380
-2.084746,-0.559322,51.437248
-2.008475,-0.559322,51.815369
-1.932203,-0.559322,52.138889
-1.855932,-0.559322,52.475842
-1.779661,-0.559322,52.844322
-1.703390,-0.559322,53.158970
-1.627119,-0.559322,53.424938
-1.550848,-0.559322,53.649624
-1.474576,-0.559322,53.741856
-1.398305,-0.559322,53.837444
-1.322034,-0.559322,53.938755
-1.245763,-0.559322,54.012814
-1.169492,-0.559322,54.181850
-1.093220,-0.559322,54.403912
-1.016949,-0.559322,54.607044
-0.940678,-0.559322,54.807869
-0.864407,-0.559322,54.980141
-0.788136,-0.559322,55.065754
-0.711864,-0.559322,55.136337
-0.635593,-0.559322,55.159683
-0.559322,-0.559322,55.203724
-0.483051,-0.559322,55.260815
-0.406780,-0.559322,54.651859
-0.330508,-0.559322,52.743484
-0.254237,-0.559322,49.644165
-0.177966,-0.559322,40.740643
-0.101695,-0.559322,31.853882
-0.025424,-0.559322,21.166052
0.050847,-0.559322,10.478277
0.127119,-0.559322,-0.057778
0.203390,-0.559322,-8.666275
0.279661,-0.559322,-13.991856
0.355932,-0.559322,-20.725437
0.432203,-0.559322,-27.442150
0.508474,-0.559322,-34.047413
0.584746,-0.559322,-40.652668
0.661017,-0.559322,-47.257954
0.737288,-0.559322,-53.650921
0.813559,-0.559322,-59.082951
0.889830,-0.559322,-64.510910
0.966102,-0.559322,-69.918091
1.042373,-0.559322,-75.300140
1.118644,-0.559322,-80.647186
1.194915,-0.559322,-85.963913
1.271186,-0.559322,-91.280571
1.347457,-0.559322,-96.426384
1.423728,-0.559322,-101.522720
1.500000,-0.559322,-106.619095
-3.000000,-0.483051,-12.074402
-2.923729,-0.483051,-5.633959
-2.847458,-0.483051,1.183561
-2.771186,-0.483051,9.284579
-2.694915,-0.483051,17.517195
-2.618644,-0.483051,25.887806
-2.542373,-0.483051,34.172394
-2.466102,-0.483051,42.191669
-2.389831,-0.483051,49.772678
-2.313559,-0.483051,50.120571
-2.237288,-0.483051,50.468460
-2.161017,-0.483051,50.851929
-2.084746,-0.483051,51.236805
-2.008475,-0.483051,51.607273
-1.932203,-0.483051,51.954510
-1.855932,-0.483051,52.322468
-1.779661,-0.483051,52.690418
-1.703390,-0.483051,53.033932
-1.627119,-0.483051,53.345997
-1.550848,-0.483051,53.518070
-1.474576,-0.483051,53.610302
-1.398305,-0.483051,53.710476
-1.322034,-0.483051,53.816021
-1.245763,-0.483051,53.887333
-1.169492,-0.483051,54.077702
-1.093220,-0.483051,54.299870
-1.016949,-0.483051,54.511051
-0.940678,-0.483051,54.716988
-0.864407,-0.483051,54.901249
-0.788136,-0.483051,55.023029
-0.711864,-0.483051,55.093616
-0.635593,-0.483051,55.160599
-0.559322,-0.483051,55.198536
-0.483051,-0.483051,55.253571
-0.406780,-0.483051,55.234890
-0.330508,-0.483051,53.550678
-0.254237,-0.483051,51.414600
-0.177966,-0.483051,44.534050
-0.101695,-0.483051,36.289505
-0.025424,-0.483051,27.141817
0.050847,-0.483051,16.454042
0.127119,-0.483051,6.056393
0.203390,-0.483051,-4.314312
0.279661,-0.483051,-11.654865
0.355932,-0.483051,-17.428894
0.432203,-0.483051,-24.162483
0.508474,-0.483051,-30.844433
0.584746,-0.483051,-37.449726
0.661017,-0.483051,-44.055004
0.737288,-0.483051,-50.660267
0.813559,-0.483051,-57.143330
0.889830,-0.483051,-62.575344
0.966102,-0.483051,-67.985764
1.042373,-0.483051,-73.345619
1.118644,-0.483051,-78.705475
1.194915,-0.483051,-84.063408
1.271186,-0.483051,-89.285347
1.347457,-0.483051,-94.399780
1.423728,-0.483051,-99.496094
1.500000,-0.483051,-104.592499
-3.000000,-0.406780,-12.946979
-2.923729,-0.406780,-6.507628
-2.847458,-0.406780,0.453792
-2.771186,-0.406780,8.464603
-2.694915,-0.406780,16.667053
-2.618644,-0.406780,24.915407
-2.542373,-0.406780,33.315510
-2.466102,-0.406780,41.367176
-2.389831,-0.406780,49.246521
-2.313559,-0.406780,49.891777
-2.237288,-0.406780,50.250347
-2.161017,-0.406780,50.641853
-2.084746,-0.406780,51.035564
-2.008475,-0.406780,51.432652
-1.932203,-0.406780,51.800598
-1.855932,-0.406780,52.168549
-1.779661,-0.406780,52.531963
-1.703390,-0.406780,52.916157
-1.627119,-0.406780,53.268036
-1.550848,-0.406780,53.386520
-1.474576,-0.406780,53.482201
-1.398305,-0.406780,53.596401
-1.322034,-0.406780,53.693264
-1.245763,-0.406780,53.763748
-1.169492,-0.406780,53.973557
-1.093220,-0.406780,54.195377
-1.016949,-0.406780,54.407722
-0.940678,-0.406780,54.618797
-0.864407,-0.406780,54.813652
-0.788136,-0.406780,54.980377
-0.711864,-0.406780,55.050896
-0.635593,-0.406780,55.118816
-0.559322,-0.406780,55.171391
-0.483051,-0.406780,55.211315
-0.406780,-0.406780,55.278988
-0.330508,-0.406780,54.237659
-0.254237,-0.406780,52.230976
-0.177966,-0.406780,49.042530
-0.101695,-0.406780,40.277397
-0.025424,-0.406780,31.512024
0.050847,-0.406780,22.501331
0.127119,-0.406780,12.170538
0.203390,-0.406780,1.791076
0.279661,-0.406780,-8.008263
0.355932,-0.406780,-14.866337
0.432203,-0.406780,-20.865978
0.508474,-0.406780,-27.599545
0.584746,-0.406780,-34.246777
0.661017,-0.406780,-40.852062
0.737288,-0.406780,-47.457306
0.813559,-0.406780,-54.066883
0.889830,-0.406780,-60.594608
0.966102,-0.406780,-65.975784
1.042373,-0.406780,-71.335632
1.118644,-0.406780,-76.695488
1.194915,-0.406780,-81.984367
1.271186,-0.406780,-87.181412
1.347457,-0.406780,-92.347809
1.423728,-0.406780,-97.469498
1.500000,-0.406780,-102.565887
-3.000000,-0.330508,-13.819530
-2.923729,-0.330508,-7.257405
-2.847458,-0.330508,-0.273920
-2.771186,-0.330508,7.644589
-2.694915,-0.330508,15.927382
-2.618644,-0.330508,23.943010
-2.542373,-0.330508,32.446648
-2.466102,-0.330508,40.510288
-2.389831,-0.330508,48.517120
-2.313559,-0.330508,49.663177
-2.237288,-0.330508,50.032887
-2.161017,-0.330508,50.425152
-2.084746,-0.330508,50.867573
-2.008475,-0.330508,51.278728
-1.932203,-0.330508,51.646683
-1.855932,-0.330508,52.011417
-1.779661,-0.330508,52.373138
-1.703390,-0.330508,52.806141
-1.627119,-0.330508,53.162731
-1.550848,-0.330508,53.263058
-1.474576,-0.330508,53.376026
-1.398305,-0.330508,53.487476
-1.322034,-0.330508,53.569675
-1.245763,-0.330508,53.646938
-1.169492,-0.330508,53.869411
-1.093220,-0.330508,54.090885
-1.016949,-0.330508,54.304390
-0.940678,-0.330508,54.514835
-0.864407,-0.330508,54.717178
-0.788136,-0.330508,54.899197
-0.711864,-0.330508,55.008179
-0.635593,-0.330508,55.077034
-0.559322,-0.330508,55.140598
-0.483051,-0.330508,55.174480
-0.406780,-0.330508,55.206249
-0.330508,-0.330508,54.812218
-0.254237,-0.330508,53.047359
-0.177966,-0.330508,50.905064
-0.101695,-0.330508,44.129253
-0.025424,-0.330508,35.847546
0.050847,-0.330508,26.954636
0.127119,-0.330508,18.103933
0.203390,-0.330508,7.905247
0.279661,-0.330508,-2.433213
0.355932,-0.330508,-11.095615
0.432203,-0.330508,-18.330116
0.508474,-0.330508,-24.303013
0.584746,-0.330508,-31.036613
0.661017,-0.330508,-37.649117
0.737288,-0.330508,-44.224979
0.813559,-0.330508,-50.783398
0.889830,-0.330508,-57.355286
0.966102,-0.330508,-63.956684
1.042373,-0.330508,-69.325668
1.118644,-0.330508,-74.639214
1.194915,-0.330508,-79.836281
1.271186,-0.330508,-85.033302
1.347457,-0.330508,-90.210251
1.423728,-0.330508,-95.348083
1.500000,-0.330508,-100.485931
-3.000000,-0.254237,-14.692089
-2.923729,-0.254237,-7.988531
-2.847458,-0.254237,-1.001207
-2.771186,-0.254237,6.824192
-2.694915,-0.254237,15.210925
-2.618644,-0.254237,23.107010
-2.542373,-0.254237,31.474268
-2.466102,-0.254237,39.586014
-2.389831,-0.254237,47.522697
-2.313559,-0.254237,49.435406
-2.237288,-0.254237,49.835617
-2.161017,-0.254237,50.265507
-2.084746,-0.254237,50.696064
-2.008475,-0.254237,51.108860
-1.932203,-0.254237,51.490879
-1.855932,-0.254237,51.852596
-1.779661,-0.254237,52.218704
-1.703390,-0.254237,52.695709
-1.627119,-0.254237,53.019009
-1.550848,-0.254237,53.155651
-1.474576,-0.254237,53.267105
-1.398305,-0.254237,53.375599
-1.322034,-0.254237,53.446087
-1.245763,-0.254237,53.542786
-1.169492,-0.254237,53.765118
-1.093220,-0.254237,53.986401
-1.016949,-0.254237,54.201057
-0.940678,-0.254237,54.411503
-0.864407,-0.254237,54.616482
-0.788136,-0.254237,54.801159
-0.711864,-0.254237,54.965885
-0.635593,-0.254237,55.035252
-0.559322,-0.254237,55.100872
-0.483051,-0.254237,55.129578
-0.406780,-0.254237,55.143539
-0.330508,-0.254237,55.109108
-0.254237,-0.254237,53.480663
-0.177966,-0.254237,51.663639
-0.101695,-0.254237,48.637753
-0.025424,-0.254237,39.869270
0.050847,-0.254237,31.407906
0.127119,-0.254237,22.557199
0.203390,-0.254237,13.706532
0.279661,-0.254237,3.639881
0.355932,-0.254237,-6.293018
0.432203,-0.254237,-14.182991
0.508474,-0.254237,-21.793861
0.584746,-0.254237,-27.722210
0.661017,-0.254237,-34.381344
0.737288,-0.254237,-40.939751
0.813559,-0.254237,-47.498180
0.889830,-0.254237,-54.056553
0.966102,-0.254237,-60.637665
1.042373,-0.254237,-67.221588
1.118644,-0.254237,-72.491112
1.194915,-0.254237,-77.688194
1.271186,-0.254237,-82.885223
1.347457,-0.254237,-88.072678
1.423728,-0.254237,-93.210526
1.500000,-0.254237,-98.348343
-3.000000,-0.177966,-15.563735
-2.923729,-0.177966,-8.719655
-2.847458,-0.177966,-1.728474
-2.771186,-0.177966,6.003789
-2.694915,-0.177966,14.494803
-2.618644,-0.177966,22.299627
-2.542373,-0.177966,30.288193
-2.466102,-0.177966,38.490032
-2.389831,-0.177966,46.442677
-2.313559,-0.177966,49.246075
-2.237288,-0.177966,49.675968
-2.161017,-0.177966,50.105865
-2.084746,-0.177966,50.535759
-2.008475,-0.177966,50.929249
-1.932203,-0.177966,51.312206
-1.855932,-0.177966,51.693779
-1.779661,-0.177966,52.108841
-1.703390,-0.177966,52.608082
-1.627119,-0.177966,52.866592
-1.550848,-0.177966,53.046734
-1.474576,-0.177966,53.158184
-1.398305,-0.177966,53.252010
-1.322034,-0.177966,53.322498
-1.245763,-0.177966,53.438641
-1.169492,-0.177966,53.660625
-1.093220,-0.177966,53.881908
-1.016949,-0.177966,54.097729
-0.940678,-0.177966,54.308170
-0.864407,-0.177966,54.515804
-0.788136,-0.177966,54.700474
-0.711864,-0.177966,54.870045
-0.635593,-0.177966,54.993324
-0.559322,-0.177966,55.050789
-0.483051,-0.177966,55.084675
-0.406780,-0.177966,55.098644
-0.330508,-0.177966,55.096020
-0.254237,-0.177966,53.787437
-0.177966,-0.177966,52.074577
-0.101695,-0.177966,50.220036
-0.025424,-0.177966,43.849369
0.050847,-0.177966,35.861198
0.127119,-0.177966,27.010506
0.203390,-0.177966,18.159824
0.279661,-0.177966,9.309124
0.355932,-0.177966,-0.465466
0.432203,-0.177966,-9.476791
0.508474,-0.177966,-17.410557
0.584746,-0.177966,-25.163181
0.661017,-0.177966,-31.030704
0.737288,-0.177966,-37.654495
0.813559,-0.177966,-44.212933
0.889830,-0.177966,-50.771320
0.966102,-0.177966,-57.329739
1.042373,-0.177966,-63.797188
1.118644,-0.177966,-70.248482
1.194915,-0.177966,-75.540092
1.271186,-0.177966,-80.737122
1.347457,-0.177966,-85.934166
1.423728,-0.177966,-91.072952
1.500000,-0.177966,-96.210800
-3.000000,-0.101695,-16.344650
-2.923729,-0.101695,-9.450794
-2.847458,-0.101695,-2.461174
-2.771186,-0.101695,5.041060
-2.694915,-0.101695,13.556417
-2.618644,-0.101695,21.344612
-2.542373,-0.101695,29.212898
-2.466102,-0.101695,37.431763
-2.389831,-0.101695,45.398762
-2.313559,-0.101695,49.086437
-2.237288,-0.101695,49.516323
-2.161017,-0.101695,49.946224
-2.084746,-0.101695,50.376110
-2.008475,-0.101695,50.749081
-1.932203,-0.101695,51.133526
-1.855932,-0.101695,51.533169
-1.779661,-0.101695,52.023678
-1.703390,-0.101695,52.475124
-1.627119,-0.101695,52.709747
-1.550848,-0.101695,52.890614
-1.474576,-0.101695,53.049259
-1.398305,-0.101695,53.128426
-1.322034,-0.101695,53.198902
-1.245763,-0.101695,53.334492
-1.169492,-0.101695,53.556141
-1.093220,-0.101695,53.777409
-1.016949,-0.101695,53.994400
-0.940678,-0.101695,54.204838
-0.864407,-0.101695,54.415115
-0.788136,-0.101695,54.599789
-0.711864,-0.101695,54.771481
-0.635593,-0.101695,54.936020
-0.559322,-0.101695,54.994892
-0.483051,-0.101695,55.034538
-0.406780,-0.101695,55.049587
-0.330508,-0.101695,55.046329
-0.254237,-0.101695,54.090549
-0.177966,-0.101695,52.423988
-0.101695,-0.101695,50.628460
-0.025424,-0.101695,46.624958
0.050847,-0.101695,39.127216
0.127119,-0.101695,31.463778
0.203390,-0.101695,22.613104
0.279661,-0.101695,13.762390
0.355932,-0.101695,4.911716
0.432203,-0.101695,-4.325272
0.508474,-0.101695,-12.504940
0.584746,-0.101695,-20.869915
0.661017,-0.101695,-28.498592
0.737288,-0.101695,-34.339199
0.813559,-0.101695,-40.927692
0.889830,-0.101695,-47.486088
0.966102,-0.101695,-53.943024
1.042373,-0.101695,-60.379089
1.118644,-0.101695,-66.827354
1.194915,-0.101695,-73.275406
1.271186,-0.101695,-78.589066
1.347457,-0.101695,-83.786110
1.423728,-0.101695,-88.935379
1.500000,-0.101695,-94.073257
-3.000000,-0.025424,-17.094156
-2.923729,-0.025424,-10.283790
-2.847458,-0.025424,-3.372279
-2.771186,-0.025424,3.961002
-2.694915,-0.025424,12.601398
-2.618644,-0.025424,20.393976
-2.542373,-0.025424,28.220787
-2.466102,-0.025424,36.394077
-2.389831,-0.025424,44.354847
-2.313559,-0.025424,48.904293
-2.237288,-0.025424,49.356686
-2.161017,-0.025424,49.786579
-2.084746,-0.025424,50.213123
-2.008475,-0.025424,50.595295
-1.932203,-0.025424,50.976727
-1.855932,-0.025424,51.394840
-1.779661,-0.025424,51.915760
-1.703390,-0.025424,52.293785
-1.627119,-0.025424,52.551743
-1.550848,-0.025424,52.732597
-1.474576,-0.025424,52.908390
-1.398305,-0.025424,53.004841
-1.322034,-0.025424,53.075321
-1.245763,-0.025424,53.230343
-1.169492,-0.025424,53.451649
-1.093220,-0.025424,53.672924
-1.016949,-0.025424,53.891064
-0.940678,-0.025424,54.101501
-0.864407,-0.025424,54.312008
-0.788136,-0.025424,54.499104
-0.711864,-0.025424,54.672916
-0.635593,-0.025424,54.826130
-0.559322,-0.025424,54.924618
-0.483051,-0.025424,54.978645
-0.406780,-0.025424,54.999893
-0.330508,-0.025424,54.996639
-0.254237,-0.025424,54.371624
-0.177966,-0.025424,52.730091
-0.101695,-0.025424,51.051426
-0.025424,-0.025424,49.269619
0.050847,-0.025424,41.225082
0.127119,-0.025424,34.233612
0.203390,-0.025424,26.434195
0.279661,-0.025424,18.215702
0.355932,-0.025424,9.365021
0.432203,-0.025424,0.838062
0.508474,-0.025424,-7.760933
0.584746,-0.025424,-15.466404
0.661017,-0.025424,-24.329212
0.737288,-0.025424,-31.833954
0.813559,-0.025424,-37.642437
0.889830,-0.025424,-44.117928
0.966102,-0.025424,-50.554016
1.042373,-0.025424,-56.990044
1.118644,-0.025424,-63.411011
1.194915,-0.025424,-69.854263
1.271186,-0.025424,-76.302277
1.347457,-0.025424,-81.638008
1.423728,-0.025424,-86.797813
1.500000,-0.025424,-91.978943
-3.000000,0.050847,-18.003872
-2.923729,0.050847,-11.193489
-2.847458,0.050847,-4.280046
-2.771186,0.050847,3.004599
-2.694915,0.050847,11.652183
-2.618644,0.050847,19.479013
-2.542373,0.050847,27.305811
-2.466102,0.050847,35.366215
-2.389831,0.050847,43.345318
-2.313559,0.050847,48.705345
-2.237288,0.050847,49.197041
-2.161017,0.050847,49.636997
-2.084746,0.050847,50.072292
-2.008475,0.050847,50.449467
-1.932203,0.050847,50.835945
-1.855932,0.050847,51.284798
-1.779661,0.050847,51.802845
-1.703390,0.050847,52.098537
-1.627119,0.050847,52.368313
-1.550848,0.050847,52.574596
-1.474576,0.050847,52.737373
-1.398305,0.050847,52.874924
-1.322034,0.050847,52.951725
-1.245763,0.050847,53.125874
-1.169492,0.050847,53.347149
-1.093220,0.050847,53.568432
-1.016949,0.050847,53.787731
-0.940678,0.050847,53.998177
-0.864407,0.050847,54.208622
-0.788136,0.050847,54.398411
-0.711864,0.050847,54.574345
-0.635593,0.050847,54.712444
-0.559322,0.050847,54.847290
-0.483051,0.050847,54.907360
-0.406780,0.050847,54.948566
-0.330508,0.050847,54.946941
-0.254237,0.050847,54.652931
-0.177966,0.050847,53.028225
-0.101695,0.050847,51.444561
-0.025424,0.050847,49.710346
0.050847,0.050847,44.000675
0.127119,0.050847,36.812622
0.203390,0.050847,29.013199
0.279661,0.050847,21.213741
0.355932,0.050847,13.414309
0.432203,0.050847,5.126713
0.508474,0.050847,-3.021199
0.584746,0.050847,-10.722382
0.661017,0.050847,-18.427845
0.737288,0.050847,-27.788521
0.813559,0.050847,-35.104046
0.889830,0.050847,-40.728912
0.966102,0.050847,-47.164989
1.042373,0.050847,-53.601017
1.118644,0.050847,-60.030003
1.194915,0.050847,-66.433151
1.271186,0.050847,-72.881165
1.347457,0.050847,-79.333885
1.423728,0.050847,-84.739983
1.500000,0.050847,-89.952835
-3.000000,0.127119,-18.823854
-2.923729,0.127119,-12.008374
