Wall time,Step,Value
1781729503.1980894,37100000,75.80107879638672
1781729510.210205,37200000,77.12865447998047
1781729517.8105354,37300000,75.79731750488281
1781729527.3300955,37400000,73.97052764892578
1781729534.8942282,37500000,75.71434783935547
1781729541.9584794,37600000,75.91090393066406
1781729549.1675966,37700000,77.37401580810547
1781729557.0682402,37800000,77.54518127441406
1781729566.2145462,37900000,77.54126739501953
1781729575.9881048,38000000,77.5671157836914
1781729585.7466643,38100000,75.15140533447266
1781729594.5580156,38200000,76.5316162109375
1781729603.2663152,38300000,75.546142578125
1781729612.4450245,38400000,76.06269073486328
1781729621.8460782,38500000,77.90257263183594
1781729631.5648272,38600000,78.07295989990234
1781729641.1962197,38700000,78.19227600097656
1781729650.8091958,38800000,78.58428192138672
1781729660.6194015,38900000,77.08354187011719
1781729669.7778199,39000000,78.10432434082031
1781729677.8446925,39100000,77.88552856445312
1781729686.1602952,39200000,76.05476379394531
1781729694.3845448,39300000,75.95712280273438
1781729702.5357273,39400000,77.66654205322266
1781729710.6645355,39500000,75.72013854980469
1781729719.08534,39600000,74.73998260498047
1781729728.7579017,39700000,77.4290542602539
1781729738.9206939,39800000,78.00647735595703
1781729748.686973,39900000,77.16923522949219
1781729757.3650692,40000000,77.24065399169922
1781729765.4176857,40100000,75.15050506591797
1781729772.6537085,40200000,75.3433609008789
1781729779.7786639,40300000,75.4279556274414
1781729786.935464,40400000,74.6595687866211
1781729794.5853846,40500000,76.54888153076172
1781729802.0150864,40600000,73.32222747802734
1781729809.3384829,40700000,75.71465301513672
1781729816.412751,40800000,75.48126220703125
1781729823.5053313,40900000,76.42808532714844
1781729830.640582,41000000,76.20439147949219
1781729837.71165,41100000,76.96112060546875
1781729844.901022,41200000,77.94363403320312
1781729852.3152497,41300000,76.54644775390625
1781729859.4339428,41400000,77.27660369873047
1781729866.4595873,41500000,75.1559066772461
1781729872.820689,41600000,76.15135955810547
1781729879.1934423,41700000,76.02049255371094
1781729886.209416,41800000,74.47603607177734
1781729893.2068698,41900000,75.79643249511719
1781729900.626594,42000000,75.33777618408203
1781729907.7451859,42100000,75.31082916259766
1781729915.048722,42200000,75.83338928222656
1781729922.293946,42300000,75.08013916015625
1781729929.378899,42400000,76.37626647949219
1781729936.0189893,42500000,73.71834564208984
1781729942.541484,42600000,73.7337646484375
1781729949.3661985,42700000,75.60595703125
1781729956.2421918,42800000,76.48597717285156
1781729963.173705,42900000,76.3835678100586
1781729970.4643936,43000000,77.1209945678711
1781729977.7495534,43100000,75.32720947265625
1781729984.7664046,43200000,74.09329986572266
1781729991.7797031,43300000,77.08741760253906
1781729999.7220244,43400000,75.34268188476562
1781730008.9204803,43500000,75.94593811035156
1781730017.3605669,43600000,75.4229965209961
1781730024.8367937,43700000,76.87393951416016
1781730031.6710274,43800000,73.70372772216797
1781730038.2085488,43900000,74.65867614746094
1781730045.1545203,44000000,75.64971160888672
1781730052.4883053,44100000,76.56916046142578
1781730059.9593623,44200000,75.95928955078125
1781730068.9660256,44300000,76.48435974121094
1781730077.0477726,44400000,75.80530548095703
1781730084.954127,44500000,75.6098861694336
1781730093.0396907,44600000,75.1611328125
1781730102.2862418,44700000,77.27449035644531
1781730111.9167564,44800000,77.03447723388672
1781730121.526004,44900000,73.94406127929688
1781730130.1683059,45000000,76.10762023925781
1781730138.7523453,45100000,76.97947692871094
1781730147.3434248,45200000,76.79081726074219
1781730156.3154378,45300000,76.57745361328125
1781730165.8906372,45400000,75.53417205810547
1781730175.280143,45500000,76.82598876953125
1781730184.8631377,45600000,73.95372009277344
1781730194.3821466,45700000,70.91461181640625
1781730202.149825,45800000,74.85921478271484
1781730209.2906296,45900000,72.09838104248047
1781730216.5703788,46000000,74.55553436279297
1781730223.650575,46100000,74.0348129272461
1781730231.2342815,46200000,74.79953002929688
1781730238.3306818,46300000,75.3952407836914
1781730245.7352998,46400000,73.67487335205078
1781730252.7438493,46500000,75.33074188232422
1781730260.4057298,46600000,77.44173431396484
1781730267.4450738,46700000,74.84266662597656
1781730274.9452415,46800000,74.94770812988281
1781730282.145548,46900000,75.56192016601562
1781730289.1675284,47000000,76.39086151123047
1781730296.366362,47100000,76.86243438720703
1781730302.9429827,47200000,77.09815216064453
1781730309.5384161,47300000,77.28628540039062
1781730316.3585966,47400000,78.4164047241211
1781730323.16651,47500000,78.61396789550781
1781730330.5337522,47600000,77.7804946899414
1781730337.714699,47700000,78.02963256835938
1781730344.770669,47800000,79.1246109008789
1781730351.739544,47900000,79.10662841796875
1781730360.2338352,48000000,79.36177825927734
1781730369.2475736,48100000,78.31037139892578
1781730377.6367395,48200000,75.74174499511719
1781730385.336843,48300000,75.14229583740234
1781730391.8388937,48400000,78.33615112304688
1781730398.7122982,48500000,77.7453384399414
1781730405.5893083,48600000,79.8160629272461
1781730412.6279461,48700000,78.9092025756836
1781730419.9109168,48800000,76.33390808105469
1781730427.4385118,48900000,78.86541748046875
1781730435.0039945,49000000,78.89277648925781
1781730442.3911247,49100000,77.0716323852539
1781730449.6301308,49200000,77.66276550292969
1781730456.571124,49300000,75.68657684326172
