t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
1.407941834727153,4.1465828540362875,2.053896375662435,2.313775744622295,11.298241598584994,13.991773644690566,-4.1203956716031955,0.8653544100682934,-0.20964521501728142,-0.02829432988573294,0.4543237388603318,5.365978076396629,-14.999851803819974,0.14768991920228905,0,0,0,0,0,0,4.554603929907852,4.499123232504605,6.8789819375056505,6.8789378477293,0,0,0,0,0,0
1.4280720171958972,4.372558482284238,2.3368374293321,2.2339059927846736,11.146618310933807,14.091580893947542,-3.8114282127275443,0.8540394571045378,-0.0924694434259549,-0.1307713623738301,0.4949392473061446,5.573382549900957,-14.999888041503565,2.932873915247471,0,0,0,0,0,0,6.87884980240948,6.765888093994791,6.87898676847929,6.878828516091427,0,0,0,0,0,0
1.4482021996646413,4.594804104375689,2.6199945922554955,2.161325399048595,10.931824220014567,14.006813374708095,-3.4053663591478838,0.8134381317628739,0.028585775717119677,-0.226029222365398,0.5351747844000773,5.9589120560811315,-14.999736537648127,2.9998229875086335,0,0,0,0,0,0,6.878760290586716,6.878905069176152,6.878990404132364,6.878485176210355,0,0,0,0,0,0
1.4683323821333853,4.812706293843841,2.8994024369003233,2.096409138803449,10.721904507410148,13.72182511240931,-3.0590649392153137,0.7507164580659976,0.15219184877761008,-0.31133803032744295,0.5624331708090521,6.5866420772448215,-14.733158106418916,2.9997106259099158,0,0,0,0,0,0,6.870907440705298,6.878966881285717,6.878992363935217,3.9279767598023443,0,0,0,0,0,0
1.4884625646021294,5.026926032440292,3.171810423544228,2.036960167508947,10.565529191876834,13.325534562179124,-2.862719974174126,0.6918581432470937,0.23725163879731107,-0.3780506208286444,0.5675576601559974,0.6608505927251491,-8.29312733490247,1.2573218427023494,0,0,0,0,0,0,5.4449450124471985,6.8789804195701585,6.878993383518481,5.430589367959645,0,0,0,0,0,0
1.5085927470708735,5.238132963627793,3.4354474068552268,1.9806653367743126,10.419430627555217,12.861568885114165,-2.7385802224493747,0.6621802369293724,0.26663821355501444,-0.4128343900791157,0.5656758464530328,0.7222246564783972,-2.1263782310744217,1.2488300551627718,0,0,0,0,0,0,6.874250827993431,6.878986303742796,6.878994141681446,6.85268517399562,0,0,0,0,0,0
1.5287229295396176,5.446302099678836,3.6889246816201586,1.926861748590222,10.26437195985961,12.319568921833255,-2.6107022033840903,0.6442954869080807,0.27805157264744307,-0.42585755535478265,0.5711532115338327,0.7127005827744624,-2.0475306830438527,1.2360664442539915,0,0,0,0,0,0,6.873561026727629,6.878989581207213,6.878994746136417,6.622299934377966,0,0,0,0,0,0
1.5488531120083617,5.651451057434345,3.9313862972270766,1.8753876098175164,10.118937476791624,11.767752715747886,-2.5066231425962906,0.6286256938528839,0.2861299133896275,-0.43780260411829625,0.5755764845082388,0.20517523519980768,-1.4802447187387306,1.087306807038482,0,0,0,0,0,0,6.86178694460173,6.878991621054537,6.878995241961285,6.7904542176192555,0,0,0,0,0,0
1.5689832944771058,5.8537135112166805,4.162599572972305,1.8258471944233603,9.976976320537995,11.20262011214473,-2.4179653830470658,0.6159327073435932,0.2901859730101936,-0.4486428607954937,0.5789115515774013,0.07339879758938345,-1.2523596178956042,1.04507539760799,0,0,0,0,0,0,6.802803734057845,6.878993000836193,6.878995655267949,6.825542460920773,0,0,0,0,0,0
1.58911347694585,6.053145286580875,4.382361974251743,1.7779413665746224,9.83765957569155,10.630386349755383,-2.3437568114747256,0.6043946293436672,0.29254238251056836,-0.45794625404784467,0.5825901774481942,0.13843850986561868,-0.9739806328522338,1.0585397551095572,0,0,0,0,0,0,6.8522763081786335,6.878993998130525,6.878996003223201,6.817046240012098,0,0,0,0,0,0
1.609243659414594,6.249798098551092,4.590534815716346,1.7314154122223753,9.70088412463941,10.051414859754578,-2.280421425224701,0.593826416151294,0.2934879222825602,-0.46570381598676064,0.586817674180444,0.07619204835025073,-0.7830739870774679,1.0376824804714033,0,0,0,0,0,0,6.859145084716163,6.878994752469586,6.878996300360995,6.837841709278299,0,0,0,0,0,0
1.6293738418833381,6.443720308624305,4.7869993113347,1.6860724729438306,9.566260628293524,9.467308329562439,-2.225928526840306,0.5841510602739672,0.2932185294267375,-0.4726553173262245,0.5910899963498515,0.04113252256332876,-0.6519665334822968,1.0250704311941132,0,0,0,0,0,0,6.861676127513286,6.8789953419071885,6.878996557262851,6.849522627719729,0,0,0,0,0,0
1.6495040243520822,6.634950608897834,4.971664727513415,1.6417490532775965,9.43337461655666,8.879263316628107,-2.178913931501293,0.575073952789655,0.2921092769096833,-0.47898126817284586,0.5954318297720707,0.023842994280973164,-0.5515875970716431,1.0178754987486158,0,0,0,0,0,0,6.864841340773197,6.878995814740644,6.878996781496719,6.855587219871889,0,0,0,0,0,0
1.6696342068208263,6.823521208873939,5.1444597087206665,1.5983061587104856,9.301972905512393,8.288035042633128,-2.1382742966331416,0.5664357659135252,0.29036271672268654,-0.4847888399544057,0.59984981160874,0.011397187139438478,-0.4711300182894218,1.0123970375322935,0,0,0,0,0,0,6.867603114183329,6.878996202284718,6.878996978859315,6.86020253455601,0,0,0,0,0,0
1.6897643892895704,7.009459956514238,5.305325764673038,1.5556249159805189,9.171860590848269,7.694157785017945,-2.10310332647796,0.5581413432437466,0.28810292398917464,-0.4901735175068609,0.6043218255912202,0.0018415933831722507,-0.40658036621055993,1.0080158791298204,0,0,0,0,0,0,6.869704832881792,6.87899652558915,6.87899715389468,6.863773842164614,0,0,0,0,0,0
1.7098945717583145,7.192791139092193,5.454213976040545,1.5136028485075523,9.042877088268268,7.098053504127885,-2.0726715478046835,0.5501165646452888,0.28542533576649465,-0.4952107849720463,0.6088270866615737,-0.005428956559735132,-0.3542621914237567,1.004504723910637,0,0,0,0,0,0,6.871387896371012,6.8789967993024215,6.878997310193932,6.866302363520393,0,0,0,0,0,0
1.7300247542270586,7.373536088986366,5.591083008269651,1.4721507233342122,8.914887877640556,6.500058022978228,-2.0463864974949075,0.5423057962511767,0.2824012054358057,-0.4999582433879866,0.6133479741461447,-0.011586841259372462,-0.3110303554058325,1.0014940645019772,0,0,0,0,0,0,6.872800087811181,6.878997033937201,6.878997450620322,6.868071770602913,0,0,0,0,0,0
1.7501549366958027,7.551713585041678,5.715897570305206,1.4311901471962554,8.787771645262161,5.900439134768188,-2.023759109283952,0.5346699106593077,0.27908144424558323,-0.5044618747866673,0.6178671790927951,-0.017556251563511087,-0.27467606619089124,0.9986948439059401,0,0,0,0,0,0,6.8739531342901685,6.878997237247715,6.878997577461369,6.86967330014054,0,0,0,0,0,0
1.7702851191645468,7.727340003976103,5.828627172144341,1.3906517369652678,8.661410599588814,5.299407861836999,-2.0043804331652932,0.5271779503866351,0.27550647214213314,-0.5087591350000312,0.6223694521648396,-0.023048020191921568,-0.2442825478039722,0.9961611087940266,0,0,0,0,0,0,6.87481716008782,6.878997415101218,6.87899769253483,6.8717327603609775,0,0,0,0,0,0
1.7904153016332909,7.900429426803259,5.929245062896201,1.3504736429228001,8.535697200954631,4.6971250872807175,-1.9879095820168613,0.5197950804130348,0.2717191997209753,-0.5128790999442051,0.6268466955498939,-0.02637727080972613,-0.22019177031622317,0.994335110425831,0,0,0,0,0,0,6.875370478071915,6.878997572042245,6.878997797298645,6.874037090716055,0,0,0,0,0,0
1.810545484102035,8.070994096678564,6.017727412038225,1.3106001818697048,8.410560268882215,4.093720116090018,-1.9740734922665266,0.5124786891573838,0.2677689698472649,-0.5168416132787188,0.6313003395610646,-0.02626656235667505,-0.20222407611818016,0.9935457928869321,0,0,0,0,0,0,6.875558395052253,6.87899771165981,6.878997892993678,6.875796252524904,0,0,0,0,0,0
1.830675666570779,8.239045370013686,6.094052827668092,1.2709805300364432,8.285983778720597,3.4893070705411513,-1.962659486741668,0.5051890977238586,0.2637000986072429,-0.5206566586532835,0.6357380571709407,-0.023024517596410506,-0.18838962126491707,0.9936867271401645,0,0,0,0,0,0,6.875122483677896,6.878997836822158,6.878997980785555,6.876801483746086,0,0,0,0,0,0
1.8508058490395232,8.404594786868167,6.158202065385704,1.231567758609481,8.162000030021284,2.8839874933155736,-1.9534883169411819,0.4979005112744008,0.25953987998287614,-0.5243217731708715,0.6401724843744206,-0.01688952865861689,-0.17570481194065782,0.9946808881915504,0,0,0,0,0,0,6.87236287756454,6.8789979498113,6.878998061849687,6.877223963999751,0,0,0,0,0,0
1.8709360315082673,8.567654979923649,6.210158170942301,1.1923184558544009,8.038685059613163,2.2778910973738267,-1.9463791729863602,0.4906037916238853,0.2552915594108522,-0.5278005724995111,0.6446399731687689,-0.004169279048196598,-0.15789762310905714,0.9975590297295005,0,0,0,0,0,0,6.8250987918993395,6.878998052291988,6.878998137381225,6.876876951065971,0,0,0,0,0,0
1.8910662139770114,8.728242921272034,6.249916698611014,1.1531917840938495,7.916442683013869,1.6721685480745778,-1.9411148261819147,0.4833541819229603,0.25078639440215295,-0.5305221008894758,0.6496316030398849,0.10777586901746326,-0.037541386392736666,1.02821507398779,0,0,0,0,0,0,6.874563167759479,6.878998144402752,6.8789982084122165,6.757482869140888,0,0,0,0,0,0
1.9111963964457555,8.886382532258098,6.277495044416277,1.1141643091497586,7.795126844082177,1.0679085682007021,-1.936235557147763,0.4773949532522658,0.2447484322447632,-0.5326508861377232,0.6545802449048517,-0.14354325235054663,0.23115305417918072,0.958896059688816,0,0,0,0,0,0,6.878341265911821,6.878998223601382,6.878998273859821,6.853330409962049,0,0,0,0,0,0
1.9313265789144995,9.04205621260696,6.292895763353369,1.0752556605109571,7.670991808957196,0.4624184872443096,-1.9291799545281831,0.4729092245228961,0.23710818882083615,-0.5348610150697544,0.6588325027757872,-0.2004051805431108,0.28505590038955064,0.9440880572694977,0,0,0,0,0,0,6.8788224863524166,6.878998286871129,6.878998326916611,6.8786513087913725,0,0,0,0,0,0
1.9514567613832436,9.195192548530695,6.296115842039355,1.0365085858448226,7.5429435727645755,-0.1422537796787889,-1.9201809555390055,0.46863844288113804,0.22916519742146904,-0.5370761054070742,0.6628805164925957,-0.2045522933781265,0.28347867821772427,0.943986732874924,0,0,0,0,0,0,6.878815577373117,6.878998276524291,6.878998305625793,6.878646937717989,0,0,0,0,0,0
1.971268579311066,9.34335118882129,6.287414047623804,0.9985676123067969,7.412993856795338,-0.7359584804699718,-1.9096957667880827,0.4643897924846883,0.22131671804923764,-0.5392363679954725,0.6667722027641778,-0.20860738807459397,0.2818966310743156,0.9438884834164208,0,0,0,0,0,0,6.878204056036194,6.878998251499452,6.878998266476697,6.858801329021184,0,0,0,0,0,0
1.9910803972388884,9.488896570949727,6.2669682601569985,0.9608479518371406,7.2790674136200595,-1.3277896356627061,-1.8978474301416601,0.46029126061606257,0.2132338936774417,-0.5414006436791408,0.6704838588746532,-0.25331498505531125,0.3230024848788191,0.932582512881181,0,0,0,0,0,0,6.870148580155679,6.878998215213733,6.878998217109164,6.725713260200079,0,0,0,0,0,0
2.010892215166711,9.631746321808954,6.234844129262328,0.9233683634563806,7.140360851404408,-1.914723733902139,-1.885369463076064,0.45784330831581366,0.20332509484229874,-0.5437248857279134,0.6733510670355909,-0.5628583494205256,0.6586997654245389,0.848419976888381,0,0,0,0,0,0,6.782460462216353,6.878998172876616,6.878998165210278,6.876432277804166,0,0,0,0,0,0
2.030704033094533,9.771758634630654,6.191108263006999,0.8861660315440409,6.992230077890271,-2.4997487337270416,-1.8695225695180502,0.45700734146441635,0.19139873783713982,-0.545125204014762,0.6762760715490681,-0.3746311844198667,0.8612738630560945,0.9031773989145144,0,0,0,0,0,0,6.869240857203979,6.878998129076668,6.878998111969025,6.8758907660493405,0,0,0,0,0,0
2.050515851022355,9.908735839346962,6.135806006232212,0.8493321492126451,6.833999482383518,-3.082225583146585,-1.8479192509261588,0.4563240899488454,0.1789616249060627,-0.5453451670645687,0.6799556680421582,-0.37160868247418927,0.8836238773580541,0.907052294336497,0,0,0,0,0,0,6.868900535988206,6.878998084530577,6.878998056444614,6.8728131579025575,0,0,0,0,0,0
2.0703276689501773,10.04248273238605,6.069011903012582,0.8129813944913359,6.666091999405676,-3.6597962556033354,-1.8207535873617506,0.45568206942340317,0.16630239401118327,-0.5453602795521254,0.683578474528698,-0.37470209485383077,0.9131396687875334,0.909332164823366,0,0,0,0,0,0,6.864724032850306,6.878998038742329,6.878997998143784,6.866551052759812,0,0,0,0,0,0
2.0901394868779994,10.172805327890911,5.990827970490214,0.7772233570151104,6.488253632555995,-4.231958448059569,-1.7880755102924508,0.45517538102918836,0.15330566713486274,-0.5451363039094805,0.6871238280609824,-0.38270929529836484,0.9645121074112956,0.9103967466312085,0,0,0,0,0,0,6.861743375631294,6.878997991520892,6.87899793702999,6.863618241563279,0,0,0,0,0,0
2.1099513048058216,10.299502276320831,5.901364942391703,0.7421685300875971,6.299995942324514,-4.798329530402777,-1.7497386333685527,0.45489928905729676,0.1398452688319772,-0.5446089804177122,0.690587428244142,-0.39135678332656104,1.0281999482828266,0.9114892002464949,0,0,0,0,0,0,6.859820962979841,6.878997942930722,6.878997873153789,6.866743823129995,0,0,0,0,0,0
2.1297631227336438,10.422361342140457,5.800741711000885,0.7079313348094315,6.100734297619482,-5.358478649466042,-1.7055031809683183,0.45485651697703394,0.12589941365227317,-0.5437206096794571,0.6939904791964617,-0.3902225319512993,1.089297944520357,0.915523113847282,0,0,0,0,0,0,6.854774585914873,6.878997893137428,6.878997806466305,6.8699354276086515,0,0,0,0,0,0
2.149574940661466,10.541160050124198,5.68908824298105,0.674630437853641,5.890038769428025,-5.911722815316555,-1.655175473706955,0.4550006630791193,0.11150055239674171,-0.5423753493331249,0.6974030426149244,-0.3726768173709827,1.1543778545770298,0.9243572937930817,0,0,0,0,0,0,6.8528756783539455,6.8789978422544,6.8789977370536795,6.869646573488612,0,0,0,0,0,0
2.169386758589288,10.655668379178012,5.566548000781697,0.642389446690641,5.667566396651515,-6.457378026496281,-1.5984499734329396,0.4553184000121376,0.09664458875099613,-0.5404828417738216,0.7008732237884624,-0.35276213587517524,1.2242471064496343,0.9341296419306433,0,0,0,0,0,0,6.863368706082789,6.878997790113124,6.878997665437126,6.815576406899519,0,0,0,0,0,0
2.1891985765171103,10.765651600910386,5.433287171340217,0.6113342217898164,5.433017031434532,-6.99378428374427,-1.535460189476038,0.4562465515194522,0.08079145553745101,-0.5382645563549815,0.7039766276736201,-0.46983687779293687,1.3851169351649608,0.9062809713474334,0,0,0,0,0,0,6.860551821151017,6.878997736424934,6.878997591442534,6.8389594716212025,0,0,0,0,0,0
2.2090103944449324,10.870848327052826,5.289488895407775,0.5815941643945483,5.184067477876658,-7.520905216857111,-1.4657184815374187,0.457997190747297,0.0636481579283648,-0.535876637655154,0.7064161057587212,-0.5332248912506324,1.5017553966835937,0.8936990134096833,0,0,0,0,0,0,6.848337546046618,6.878997681443625,6.878997510810107,6.877664974921414,0,0,0,0,0,0
2.2288222123727546,10.970957930109508,5.1353488130409914,0.5533019495687441,4.919359440957915,-8.037604915376079,-1.3892997978453492,0.46006391561348425,0.045805288706040864,-0.5329865637360202,0.7086384070552585,-0.49076913579122816,1.5625791540943117,0.9107880222508137,0,0,0,0,0,0,6.848529800533964,6.8789976258226995,6.8789974155408204,6.878679172940437,0,0,0,0,0,0
2.2486340303005767,11.065667335437054,4.971088190641866,0.5265885529236456,4.638926016411059,-8.54241728400114,-1.3063032957581173,0.46214660046224154,0.027630544081463503,-0.5293482005229035,0.7109483492618289,-0.4477164604829471,1.6212896720662877,0.9283559549181339,0,0,0,0,0,0,6.849792550938343,6.878997569947536,6.8789972963502155,6.878875345443174,0,0,0,0,0,0
2.268445848228399,11.154665498933365,4.796951770420044,0.5015861055670973,4.342821092890845,-9.034407303028786,-1.2165588952842903,0.4642298993762583,0.009140561042245199,-0.524968865700736,0.713312512657548,-0.408031451298849,1.677359172457132,0.9453023551858306,0,0,0,0,0,0,6.847520123942225,6.878997513893926,6.878997143004638,6.878937841299696,0,0,0,0,0,0
2.288257666156221,11.237642996776444,4.613203712405237,0.4784289220178366,4.031153321282178,-9.512545378332051,-1.1200106427981815,0.46631308989342757,-0.009667495673198667,-0.5198281842048141,0.7157075524456752,-0.3646188754614055,1.7385177719065268,0.9636092595388595,0,0,0,0,0,0,6.845132645174795,6.878997457644976,6.878996943339305,6.878963823695849,0,0,0,0,0,0
2.308069484084043,11.314292326081857,4.4201285573599405,0.4572526179282326,3.7040084813335366,-9.975796999175572,-1.0165744507687122,0.4684077966423012,-0.028813152398558268,-0.5138608116964354,0.7181302141647032,-0.3174474525847605,1.8051481367369184,0.9833224054156957,0,0,0,0,0,0,6.843360144836204,6.878997401135397,6.878996681696222,6.878976608911672,0,0,0,0,0,0
2.3278813020118654,11.384307743498567,4.218032073066335,0.4381945947008783,3.361478624112077,-10.423053307272841,-0.9061574336256346,0.47052333026944865,-0.048314311293174705,-0.5070064384379245,0.7205678277434434,-0.26796898570984656,1.8760461814013036,1.0040757185950506,0,0,0,0,0,0,6.8417576274735525,6.878997344224522,6.878996336576231,6.878983672856457,0,0,0,0,0,0
2.3476931199396875,11.447385545933304,4.007242923777743,0.42139384131743174,3.0036782921569904,-10.853112134523021,-0.7886964129129844,0.4726649549793618,-0.0681854276900156,-0.4992134811278879,0.722996879692619,-0.2166752988909109,1.9509193301244374,1.025766767711359,0,0,0,0,0,0,6.840435677297652,6.8789972867038305,6.878995876929334,6.878987916887031,0,0,0,0,0,0
2.3675049378675097,11.503224495592479,3.788114419645079,0.40699018721052593,2.6307427442464166,-11.264687754028374,-0.6641730739854673,0.47483448175803245,-0.08843847188787027,-0.4904352019909808,0.7253855280275346,-0.16428141126812967,2.0292320160753476,1.048230356571915,0,0,0,0,0,0,6.839063711901124,6.878997228329681,6.878995255940625,6.8789906316835685,0,0,0,0,0,0
2.387316755795332,11.551526350263668,3.5610262254726206,0.39512316158251903,2.2428403704108577,-11.656405465691991,-0.5326389392355909,0.47703068067113025,-0.10908346231901578,-0.4806271713603874,0.7276950254722421,-0.11080624266767711,2.111138499906042,1.0714946444700235,0,0,0,0,0,0,6.8368518252132375,6.878997168860955,6.878994400036028,6.878992453263591,0,0,0,0,0,0
2.407128573723154,11.591996672520283,3.3263862023678543,0.38593042117195114,1.8401885454645421,-12.026791733749018,-0.3942318912797842,0.4792533404333282,-0.13013268622072183,-0.469733036699587,0.7298853292767706,-0.054635985405347455,2.1984660115629704,1.0960483972595048,0,0,0,0,0,0,6.841646624866777,6.878997108055533,6.878993188230104,6.878993721044218,0,0,0,0,0,0
2.426940391650976,11.624344616141887,3.084631246238344,0.3795469289169782,1.422932445716249,-12.374400914437107,-0.24910270575512602,0.4814739444720694,-0.15157220166363758,-0.4577763544200957,0.7318808084730678,-0.010496808194460028,2.276455299008328,1.1178082858104643,0,0,0,0,0,0,6.854986012404947,6.878997045781637,6.8789914101482434,6.878994628139023,0,0,0,0,0,0
2.4467522095787984,11.648282309858855,2.8362264063999336,0.3761024382098842,0.9912259757264247,-12.697872843619335,-0.09766156169902596,0.48359692897980766,-0.17332341974705096,-0.4449867930184256,0.7335391990123387,0.004061621383363042,2.3268560230811457,1.1317948349716365,0,0,0,0,0,0,6.7117411325288,6.878996982606466,6.878988679785183,6.878995289708292,0,0,0,0,0,0
2.4665640275066205,11.663551843691463,2.581682699161444,0.37569682014910555,0.5479838376786034,-12.993621749315615,0.057795907586049945,0.4861568870606575,-0.19588369526657654,-0.429639594438744,0.7353168555002079,0.31451421959617537,2.6809623144846584,1.229249082493045,0,0,0,0,0,0,6.845906350155762,6.878996916640292,6.878984262738578,6.878995777372327,0,0,0,0,0,0
2.4863758454344427,11.669886713058,2.32155734398072,0.3784574537150847,0.08937628272943712,-13.26074309526504,0.22205738196054842,0.4891200180308857,-0.21929729597737832,-0.4115812760218761,0.7370693028248297,0.3373651911949242,2.756076766657909,1.2485229357446241,0,0,0,0,0,0,6.878250786231628,6.878996835876568,6.87897653966278,6.878996139192853,0,0,0,0,0,0
2.506187663362265,11.6670047633085,2.0564536608945905,0.38454066357379874,-0.3823582128332223,-13.495989292797143,0.3929012036972746,0.4917116232554325,-0.24291157498860116,-0.3930186263401205,0.7380718160462365,0.2911834478315076,2.7630460106794636,1.2489454266936706,0,0,0,0,0,0,6.878814155967013,6.878996724444132,6.8789614820597995,6.8789964063873335,0,0,0,0,0,0
2.525999481290087,11.654656903603815,1.7870147051382412,0.39405217260771164,-0.8661062872339573,-13.698302724429126,0.5677593248666002,0.4937643116038728,-0.26657728593332913,-0.37441083939982023,0.7382072057022309,0.2437369062651209,2.767989148436142,1.2490310883537559,0,0,0,0,0,0,6.878924163225326,6.878996566725116,6.878927111479206,6.8789966007336565,0,0,0,0,0,0
2.545811299217909,11.632611310196824,1.5138974856727023,0.40704851240099643,-1.3612340218503982,-13.867252235496776,0.7443063614269217,0.4952577061652684,-0.29026504441427403,-0.3557883491592716,0.7374826500180304,0.19605396390503385,2.7718043778791532,1.2490328261196408,0,0,0,0,0,0,6.878960453855445,6.878996346196648,6.878826028791933,6.878996738837541,0,0,0,0,0,0
2.5656231171457313,11.600649211696576,1.2377658699580267,0.42354004283984237,-1.867057990748898,-14.002575721309492,0.9202098922089748,0.4961749033217274,-0.31394583671308784,-0.3371739947172383,0.7359090801251289,0.14845203847786934,2.7745048054798724,1.2489547253563074,0,0,0,0,0,0,6.878976077167306,6.8789960428278,6.878341637408826,6.878996834818804,0,0,0,0,0,0
2.5854349350735535,11.558565963297173,0.9592872920781524,0.4434909102504801,-2.382835318564845,-14.104175827463528,1.0931402205725738,0.4965014484888729,-0.33758451538689016,-0.31858817499601594,0.7335015892090198,0.10181276388044763,2.775337053185165,1.2485854984680844,0,0,0,0,0,0,6.878983998614409,6.8789956296748045,6.865132198908173,6.878996902483261,0,0,0,0,0,0
2.6052467530013756,11.50617473713766,0.6791295803259639,0.46681800628603126,-2.9074882374127013,-14.17213035540992,1.260689505253218,0.49625889460050554,-0.36096737388869404,-0.3000308143657098,0.7303500359066419,0.08330700291848982,2.747823358578738,1.2405147891415191,0,0,0,0,0,0,6.878988491311993,6.878995067382589,6.705799215416601,6.878996956688642,0,0,0,0,0,0
2.625058570929198,11.443340439348928,0.3979554051697102,0.4933799352154161,-3.436616215540248,-14.207111269308685,1.4197732057200891,0.495967129144531,-0.38173652173699457,-0.28127794738700357,0.7274452220573224,0.404856821946474,2.387863981279793,1.1395984076561259,0,0,0,0,0,0,6.878991252510212,6.878994293779579,6.854960910112687,6.878997009897749,0,0,0,0,0,0
2.64487038885702,11.369946271913838,0.11639184934409014,0.5230616228500595,-3.9730860789994096,-14.21170456222832,1.5757781491965142,0.4957826733040906,-0.399784876363175,-0.2623117543073874,0.7249580243261751,0.4182104518596457,2.3438241674620226,1.1255974971536447,0,0,0,0,0,0,6.87899304070961,6.8789932132931115,6.843530430120842,6.878997064406135,0,0,0,0,0,0
2.664682206784842,11.28589546680368,-0.16496876361657412,0.555781311991236,-4.512212735736871,-14.18674154112691,1.7263196332397839,0.4953453049780936,-0.4169877699892783,-0.2433240571019894,0.7221825473874012,0.45701052381181256,2.276061654074019,1.1049356593101185,0,0,0,0,0,0,6.878994252156374,6.878991667431157,6.838362285854266,6.878997119603328,0,0,0,0,0,0
2.6844940247126643,11.191145887041046,-0.44554843822936985,0.5914245880520568,-5.052919109752546,-14.133009468217775,1.8708341631522674,0.4947567057064917,-0.4331241846911666,-0.22430535516616712,0.7192401201531042,0.5084802799571078,2.197982080919572,1.0812625681046952,0,0,0,0,0,0,6.878995101885986,6.878989380209692,6.8400084935145635,6.878997175485912,0,0,0,0,0,0
2.7043058426404865,11.08567721533873,-0.7247856038423057,0.6298688871541313,-5.594100590604733,-14.05135942088419,2.009031381782156,0.49407750965046043,-0.4481527964844304,-0.20525985760978133,0.7161807567331004,0.5583324158777733,2.1239518178467875,1.0585495931610265,0,0,0,0,0,0,6.878995713028071,6.878985843848341,6.841246786102104,6.878997232150567,0,0,0,0,0,0
2.7241176605683086,10.969491917270522,-1.0021356291616828,0.6709861811387698,-6.134570577432741,-13.942642886365142,2.1406324791503475,0.49334047085900573,-0.4621186561624754,-0.18619770214496317,0.7130160889875753,0.6072964245298887,2.0530675129557157,1.0365599095063887,0,0,0,0,0,0,6.8789961602315985,6.878980053241759,6.842203529664001,6.878997289667833,0,0,0,0,0,0
2.743929478496131,10.842615240422532,-1.277070518890355,0.7146435839353916,-6.673213872553609,-13.807687847457792,2.2654255952080815,0.4925774171694044,-0.47505774863033917,-0.16712716551487436,0.7097577996105121,0.6558563871317847,1.9846988911966472,1.015130867948866,0,0,0,0,0,0,6.878996490985792,6.878969827638945,6.843591676642718,6.87899734808306,0,0,0,0,0,0
2.763741296423953,10.705093785654089,-1.5490784064424945,0.7607047050000517,-7.208989330634768,-13.64729383023258,2.3832665368762367,0.49181567588592257,-0.4870079266694426,-0.14805570099253856,0.7064135684693578,0.7029951470850816,1.9197078680458348,0.9945165001398891,0,0,0,0,0,0,6.878996736968957,6.878949843547925,6.8469406555308465,6.878997407372467,0,0,0,0,0,0
2.783553114351775,10.556993881413561,-1.8176628528726588,0.8090308422839713,-7.740948783311247,-13.462216552125582,2.494057716846375,0.49106512311182093,-0.4980374454295616,-0.12899219484667018,0.7029756478583077,0.7444231524788468,1.8621321484753899,0.9758651200487262,0,0,0,0,0,0,6.87899692052454,6.878904905657091,6.849186344504106,6.878997467443951,0,0,0,0,0,0
2.8033649322795973,10.398400477786987,-2.082342156874216,0.8594808508297352,-8.268160802928897,-13.253188670421927,2.5976459643760688,0.49032489042454486,-0.5082243454992647,-0.10994624184392301,0.6994292961954051,0.7822481168091419,1.8095318264893905,0.9585484174848437,0,0,0,0,0,0,6.878997058633113,6.878780480036591,6.838168386325203,6.878997528218817,0,0,0,0,0,0
2.8231767502074194,10.229418771345902,-2.3426499201488125,0.9119094507454277,-8.789494380911288,-13.021034063459757,2.6938064921560967,0.4896783539041883,-0.517463540525031,-0.09091738336143688,0.6958308870319667,0.8443265110569109,1.7339544543251142,0.9348840026927507,0,0,0,0,0,0,6.87899716550279,6.878266365260987,6.847121486648421,6.878997589402353,0,0,0,0,0,0
2.8429885681352416,10.050170804185676,-2.5981337341319373,0.9661730017487666,-9.304387579017561,-12.766331514819342,2.7829091074100605,0.4891649968091459,-0.5257354793566885,-0.0719125526866255,0.6922054582336046,0.8878787691099058,1.6765536575346913,0.9167361125093592,0,0,0,0,0,0,6.878997254062539,6.7335547000488285,6.868655095305929,6.878997649873132,0,0,0,0,0,0
2.8628003860630638,9.860814540139327,-2.8483705594354416,1.0221190225407704,-9.810036690679812,-12.49186990451532,2.863629320117227,0.4874322757329723,-0.5331561358803338,-0.05451703037924941,0.6893346101463024,0.5838859636550894,1.3589198598758272,0.9954594147016499,0,0,0,0,0,0,6.878997332990398,6.7346403171886315,6.861357566583677,6.878997708210371,0,0,0,0,0,0
2.882612203990886,9.661497513758842,-3.0929995847603506,1.0795918089516274,-10.31029453318547,-12.201099647761687,2.93704668174472,0.4832978893846835,-0.5396430994135232,-0.040280100180978475,0.6881758415558389,0.30056803657507664,1.0248084833779378,1.0692978413816168,0,0,0,0,0,0,6.8789973972610605,6.878528458512777,6.723675168667873,6.878997764070629,0,0,0,0,0,0
2.902424021918708,9.452305726142084,-3.3317445198717497,1.138453916396932,-10.806891351519436,-11.898377955195611,3.0043229125523347,0.4790616314646195,-0.5437042481675246,-0.027550144323277785,0.6885685393123987,0.6136656603585494,0.7038876775156562,0.9790649614767002,0,0,0,0,0,0,6.878997430210138,6.878881143720011,6.877796573932979,6.878997815734503,0,0,0,0,0,0
