time,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,M1,M2,M3,M4,px_ref,py_ref,pz_ref,vx_ref,vy_ref,vz_ref
0.1,-0.43933233618736267,-2.979440927505493,1.4730916023254395,-3.9715781211853027,0.4629191756248474,-0.2254600077867508,0.968890905380249,-0.2417338788509369,0.05288269743323326,0.004314108286052942,0.42444083094596863,2.752321720123291,0.8373894095420837,7246.28076171875,7697.822265625,11068.958984375,11590.2333984375,-0.39527609944343567,-2.9733726978302,1.5,-3.8586184978485107,0.5317544937133789,0.0
0.11,-0.47891098260879517,-2.9741711616516113,1.4710547924041748,-3.957864284515381,0.5269715785980225,-0.20368316769599915,0.9685556888580322,-0.2394903302192688,0.06723036617040634,0.004931406583636999,0.5233563184738159,2.999730110168457,0.8900135159492493,7878.2333984375,8090.103515625,10746.798828125,11124.5263671875,-0.43371716141700745,-2.9677910804748535,1.5,-3.829141616821289,0.5845656394958496,0.0
0.12,-0.5183175206184387,-2.968276262283325,1.469216227531433,-3.940654754638672,0.5894976258277893,-0.18385282158851624,0.9680302739143372,-0.2367008477449417,0.08282563090324402,0.005472897551953793,0.6267649531364441,3.1817004680633545,0.9238712191581726,8438.9384765625,8412.794921875,10341.02734375,10544.9423828125,-0.47184982895851135,-2.961681842803955,1.5,-3.7969417572021484,0.637272834777832,0.0
0.13,-0.5575166940689087,-2.961777687072754,1.467545747756958,-3.919919729232788,0.649846613407135,-0.16705383360385895,0.9672917127609253,-0.23333851993083954,0.09932198375463486,0.005918615963310003,0.7310131192207336,3.292724370956421,0.939163327217102,8926.05859375,8669.0751953125,9886.5517578125,9894.7529296875,-0.509647011756897,-2.9550459384918213,1.5,-3.7620420455932617,0.6898667216300964,0.0
0.14,-0.5964730381965637,-2.9546988010406494,1.466011643409729,-3.8956336975097656,0.7078847885131836,-0.1534118950366974,0.9663335680961609,-0.2293989062309265,0.11634663492441177,0.006255256477743387,0.8319908976554871,3.3339579105377197,0.9369893670082092,9361.2578125,8887.4091796875,9429.37109375,9234.7578125,-0.5470817685127258,-2.947885036468506,1.5,-3.7244670391082764,0.7423380017280579,0.0
0.15,-0.6351502537727356,-2.9470605850219727,1.4645875692367554,-3.8677186965942383,0.7638190984725952,-0.14240163564682007,0.9651660919189453,-0.22490254044532776,0.133534774184227,0.006473423447459936,0.9236834645271301,3.3123552799224854,0.9193964004516602,9749.2587890625,9078.1845703125,9012.4091796875,8631.0322265625,-0.5841274857521057,-2.940199851989746,1.5,-3.68424391746521,0.7946773171424866,0.0
0.16,-0.6735110878944397,-2.9388813972473145,1.4632539749145508,-3.8360836505889893,0.817922830581665,-0.1333562135696411,0.9638107419013977,-0.21990351378917694,0.15055954456329346,0.006567729637026787,0.9994140267372131,3.2381784915924072,0.8890501260757446,10082.61328125,9237.8857421875,8659.4697265625,8127.83349609375,-0.6207579374313354,-2.9319918155670166,1.5,-3.6414010524749756,0.8468753695487976,0.0
0.17,-0.711517870426178,-2.9301774501800537,1.4619965553283691,-3.8006789684295654,0.8703973889350891,-0.12574169039726257,0.9622951149940491,-0.21449144184589386,0.16714920103549957,0.0065383161418139935,1.0532540082931519,3.1222643852233887,0.8489933013916016,10350.724609375,9356.5517578125,8383.208984375,7749.29931640625,-0.6569468975067139,-2.92326283454895,1.5,-3.5959689617156982,0.898922860622406,0.0
0.18,-0.7491324543952942,-2.9209630489349365,1.460806131362915,-3.761461019515991,0.9214347004890442,-0.11904655396938324,0.9606485366821289,-0.2087860405445099,0.18309034407138824,0.0063935536891222,1.0814255475997925,2.9744791984558105,0.802351176738739,10554.599609375,9434.0859375,8196.859375,7510.380859375,-0.6926687359809875,-2.9140138626098633,1.5,-3.5479795932769775,0.9508104920387268,0.0
0.19,-0.7863161563873291,-2.911250591278076,1.4596786499023438,-3.7183680534362793,0.9712404012680054,-0.11274439841508865,0.958901047706604,-0.20292522013187408,0.19822323322296143,0.006151479668915272,1.0829733610153198,2.8031208515167236,0.7522692084312439,10697.080078125,9472.4013671875,8114.06396484375,7418.58642578125,-0.7278980612754822,-2.9042470455169678,1.5,-3.4974677562713623,1.0025291442871094,0.0
0.2,-0.8230292797088623,-2.901050329208374,1.4586156606674194,-3.671313524246216,1.020033359527588,-0.10630100965499878,0.9570837020874023,-0.19704990088939667,0.21243390440940857,0.005840065889060497,1.0591200590133667,2.6159517765045166,0.7017590403556824,10782.6318359375,9476.52734375,8138.2900390625,7470.8203125,-0.7626098394393921,-2.8939640522003174,1.5,-3.4444687366485596,1.0540695190429688,0.0
0.21,-0.8592310547828674,-2.8903698921203613,1.4576239585876465,-3.6201794147491455,1.068048357963562,-0.09917058795690536,0.9552270770072937,-0.19129234552383423,0.22565080225467682,0.005495365243405104,1.0129622220993042,2.4206368923187256,0.6532639265060425,10824.6064453125,9460.9033203125,8255.41015625,7643.4697265625,-0.7967792749404907,-2.8831663131713867,1.5,-3.3890204429626465,1.1054226160049438,0.0
0.22,-0.8948787450790405,-2.879214286804199,1.456716775894165,-3.5647716522216797,1.1155699491500854,-0.09071847796440125,0.9533597826957703,-0.18576680123806,0.23784302175045013,0.00515684625133872,0.9495917558670044,2.2244303226470947,0.6087697148323059,10836.3095703125,9440.0400390625,8456.23046875,7915.65771484375,-0.830382227897644,-2.871856212615967,1.5,-3.331162452697754,1.1565791368484497,0.0
0.23,-0.9299285411834717,-2.867586374282837,1.4559115171432495,-3.504978895187378,1.1627939939498901,-0.08053038269281387,0.9515067934989929,-0.1805596500635147,0.24901700019836426,0.004862955771386623,0.8750438094139099,2.0337674617767334,0.5699120759963989,10817.3671875,9413.1591796875,8717.50390625,8253.4091796875,-0.8633946776390076,-2.8600354194641113,1.5,-3.270935535430908,1.2075300216674805,0.0
0.24,-0.9643362760543823,-2.855487823486328,1.4552277326583862,-3.440774440765381,1.2098504304885864,-0.068372942507267,0.9496886730194092,-0.17572498321533203,0.25921157002449036,0.004648442380130291,0.7952394485473633,1.8555235862731934,0.5379385948181152,10768.8720703125,9382.068359375,9014.6181640625,8629.7861328125,-0.8957931399345398,-2.8477063179016113,1.5,-3.208383083343506,1.2582662105560303,0.0
0.25,-0.9980570673942566,-2.842918634414673,1.4546884298324585,-3.372076988220215,1.2569142580032349,-0.053935132920742035,0.9479182958602905,-0.17128540575504303,0.26849889755249023,0.0045415800996124744,0.7154393196105957,1.695327639579773,0.5133713483810425,10711.9365234375,9363.599609375,9329.87109375,9022.625,-0.927554726600647,-2.8348708152770996,1.5,-3.1435489654541016,1.3087787628173828,0.0
0.26,-1.0310486555099487,-2.8298792839050293,1.4543133974075317,-3.2991604804992676,1.303923487663269,-0.037498049437999725,0.9462001919746399,-0.16723617911338806,0.2769773304462433,0.004562144633382559,0.6389769911766052,1.5559606552124023,0.49645930528640747,10632.7412109375,9335.689453125,9630.173828125,9393.54296875,-0.9586566686630249,-2.8215315341949463,1.5,-3.07647967338562,1.3590586185455322,0.0
0.27,-1.0632716417312622,-2.816370964050293,1.45412015914917,-3.222302198410034,1.350836992263794,-0.019326329231262207,0.9445320963859558,-0.1635548621416092,0.2847573459148407,0.004724737722426653,0.5678592920303345,1.439140796661377,0.48721230030059814,10538.78125,9301.4287109375,9911.33984375,9739.255859375,-0.9890770316123962,-2.807690382003784,1.5,-3.007222890853882,1.4090969562530518,0.0
0.28,-1.0946896076202393,-2.8023948669433594,1.4541231393814087,-3.141791820526123,1.3976165056228638,0.00030077414703555405,0.9429049491882324,-0.1602080911397934,0.2919561564922333,0.005040107294917107,0.5036979913711548,1.345206618309021,0.48514068126678467,10442.361328125,9269.1279296875,10163.42578125,10047.921875,-1.018794059753418,-2.7933504581451416,1.5,-2.9358277320861816,1.4588847160339355,0.0
0.29,-1.125268816947937,-2.7879526615142822,1.4543341398239136,-3.0579171180725098,1.4442269802093506,0.02109941840171814,0.9413053393363953,-0.15715456008911133,0.2986908555030823,0.0055143022909760475,0.4477148652076721,1.2731667757034302,0.48934265971183777,10354.6708984375,9245.8701171875,10379.798828125,10311.5048828125,-1.0477865934371948,-2.7785136699676514,1.5,-2.862344980239868,1.5084130764007568,0.0
0.3,-1.1549785137176514,-2.7730464935302734,1.4547617435455322,-2.9709725379943848,1.4906246662139893,0.042760174721479416,0.9397181272506714,-0.1543477177619934,0.3050720989704132,0.006148187443614006,0.400635689496994,1.2202253341674805,0.49864017963409424,10283.791015625,9234.3701171875,10556.880859375,10524.1328125,-1.0760341882705688,-2.7631828784942627,1.5,-2.7868268489837646,1.5576733350753784,0.0
0.31,-1.1837908029556274,-2.757678747177124,1.455411672592163,-2.8812291622161865,1.5367692708969116,0.06498730927705765,0.9381284713745117,-0.15173859894275665,0.3111951947212219,0.006938120350241661,0.3627258241176605,1.1824952363967896,0.5116825103759766,10236.4873046875,9237.5146484375,10694.146484375,10684.6611328125,-1.1035165786743164,-2.747361183166504,1.5,-2.709327220916748,1.6066566705703735,0.0
0.32,-1.21168053150177,-2.7418527603149414,1.4562861919403076,-2.788973093032837,1.5826009511947632,0.08744769543409348,0.9365249872207642,-0.1492786854505539,0.3171355426311493,0.007876519113779068,0.3341514468193054,1.1562846899032593,0.5270563364028931,10212.9111328125,9255.3125,10789.8251953125,10792.90234375,-1.1302142143249512,-2.731050729751587,1.5,-2.6299009323120117,1.655354380607605,0.0
0.33,-1.2386255264282227,-2.725572347640991,1.4573841094970703,-2.6945009231567383,1.6280443668365479,0.1097865030169487,0.9348999857902527,-0.1469206064939499,0.3229495584964752,0.008951433934271336,0.3149492144584656,1.1376104354858398,0.5434665679931641,10209.7998046875,9283.6328125,10846.8828125,10851.9404296875,-1.1561082601547241,-2.7142550945281982,1.5,-2.5486044883728027,1.703757882118225,0.0
0.34,-1.2646064758300781,-2.7088420391082764,1.4587007761001587,-2.5980963706970215,1.6730209589004517,0.13166464865207672,0.9332503080368042,-0.1446186602115631,0.32867366075515747,0.01014739740639925,0.3048199713230133,1.1226683855056763,0.5597348213195801,10225.033203125,9320.1875,10868.49609375,10866.3076171875,-1.1811803579330444,-2.696976661682129,1.5,-2.465496063232422,1.7518583536148071,0.0
0.35000000000000003,-1.2896066904067993,-2.6916675567626953,1.4602285623550415,-2.50002384185791,1.7174525260925293,0.15277397632598877,0.9315780401229858,-0.14233045279979706,0.3343255817890167,0.011446298100054264,0.3031129837036133,1.1078839302062988,0.574816882610321,10256.5224609375,9362.896484375,10858.3046875,10840.927734375,-1.2054123878479004,-2.6792187690734863,1.5,-2.380634307861328,1.799647569656372,0.0
0.36,-1.3136121034622192,-2.6740550994873047,1.4619568586349487,-2.400543451309204,1.761255145072937,0.17282481491565704,0.9298895597457886,-0.14001820981502533,0.33990535140037537,0.012828345410525799,0.3088253140449524,1.0901235342025757,0.5879064798355103,10298.7158203125,9407.0283203125,10821.103515625,10782.2724609375,-1.2287873029708862,-2.660984754562378,1.5,-2.2940800189971924,1.8471167087554932,0.0
0.37,-1.336611270904541,-2.6560115814208984,1.4638723134994507,-2.299914836883545,1.8043404817581177,0.19154894351959229,0.9281964898109436,-0.1376502960920334,0.3453981876373291,0.014273452572524548,0.3206181228160858,1.0667917728424072,0.598463237285614,10345.3330078125,9447.4697265625,10762.060546875,10697.3544921875,-1.2512885332107544,-2.642277717590332,1.5,-2.2058942317962646,1.8942575454711914,0.0
